,Goal,Target,Indicator_ref,regionCode,regionName,avg_n_countries_available,avg_median_max_year,avg_median_n_years,avg_median_n_timeSeries,avg_n_dimensions,avg_median_values_per_dim,mean_data_for_female,n_countries_total
981,'3,'3.4,3.4.2,1,World,183.0,2016.0,5.0,3.0,1.0,3.0,1.0,194
982,'3,'3.4,3.4.2,53,Australia and New Zealand,2.0,2016.0,5.0,3.0,1.0,3.0,1.0,2
983,'3,'3.4,3.4.2,62,Central and Southern Asia,14.0,2016.0,5.0,3.0,1.0,3.0,1.0,14
984,'3,'3.4,3.4.2,202,Sub-Saharan Africa,48.0,2016.0,5.0,3.0,1.0,3.0,1.0,48
985,'3,'3.4,3.4.2,419,Latin America and the Caribbean,31.0,2016.0,5.0,3.0,1.0,3.0,1.0,33
986,'3,'3.4,3.4.2,513,Europe and Northern America,41.0,2016.0,5.0,3.0,1.0,3.0,1.0,45
987,'3,'3.4,3.4.2,543,Oceania (excluding Australia and New Zealand),8.0,2016.0,5.0,3.0,1.0,3.0,1.0,12
988,'3,'3.4,3.4.2,747,Northern Africa and Western Asia,23.0,2016.0,5.0,3.0,1.0,3.0,1.0,24
989,'3,'3.4,3.4.2,753,Eastern and South-Eastern Asia,16.0,2016.0,5.0,3.0,1.0,3.0,1.0,16
990,'3,'3.5,3.5.2,1,World,187.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,194
991,'3,'3.5,3.5.2,53,Australia and New Zealand,2.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,2
992,'3,'3.5,3.5.2,62,Central and Southern Asia,14.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,14
993,'3,'3.5,3.5.2,202,Sub-Saharan Africa,47.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,48
994,'3,'3.5,3.5.2,419,Latin America and the Caribbean,33.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,33
995,'3,'3.5,3.5.2,513,Europe and Northern America,42.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,45
996,'3,'3.5,3.5.2,543,Oceania (excluding Australia and New Zealand),10.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,12
997,'3,'3.5,3.5.2,747,Northern Africa and Western Asia,23.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,24
998,'3,'3.5,3.5.2,753,Eastern and South-Eastern Asia,16.0,2018.0,5.0,3.0,2.0,1.7320508075688772,1.0,16
999,'3,'3.6,3.6.1,1,World,193.0,2016.0,5.0,1.0,0.0,,,194
1000,'3,'3.6,3.6.1,53,Australia and New Zealand,2.0,2016.0,5.0,1.0,0.0,,,2
1001,'3,'3.6,3.6.1,62,Central and Southern Asia,14.0,2016.0,5.0,1.0,0.0,,,14
1002,'3,'3.6,3.6.1,202,Sub-Saharan Africa,48.0,2016.0,5.0,1.0,0.0,,,48
1003,'3,'3.6,3.6.1,419,Latin America and the Caribbean,33.0,2016.0,5.0,1.0,0.0,,,33
1004,'3,'3.6,3.6.1,513,Europe and Northern America,44.0,2016.0,5.0,1.0,0.0,,,45
1005,'3,'3.6,3.6.1,543,Oceania (excluding Australia and New Zealand),12.0,2016.0,5.0,1.0,0.0,,,12
1006,'3,'3.6,3.6.1,747,Northern Africa and Western Asia,24.0,2016.0,5.0,1.0,0.0,,,24
1007,'3,'3.6,3.6.1,753,Eastern and South-Eastern Asia,16.0,2016.0,5.0,1.0,0.0,,,16
1008,'3,'3.7,3.7.1,1,World,130.0,2015.0,2.0,1.0,2.0,1.0,1.0,194
1009,'3,'3.7,3.7.1,53,Australia and New Zealand,0.0,,,,,,,2
1010,'3,'3.7,3.7.1,62,Central and Southern Asia,13.0,2016.0,3.0,1.0,2.0,1.0,1.0,14
1011,'3,'3.7,3.7.1,202,Sub-Saharan Africa,44.0,2016.0,3.0,1.0,2.0,1.0,1.0,48
1012,'3,'3.7,3.7.1,419,Latin America and the Caribbean,23.0,2014.0,2.0,1.0,2.0,1.0,1.0,33
1013,'3,'3.7,3.7.1,513,Europe and Northern America,13.0,2012.0,2.0,1.0,2.0,1.0,1.0,45
1014,'3,'3.7,3.7.1,543,Oceania (excluding Australia and New Zealand),9.0,2012.0,1.0,1.0,2.0,1.0,1.0,12
1015,'3,'3.7,3.7.1,747,Northern Africa and Western Asia,17.0,2014.0,2.0,1.0,2.0,1.0,1.0,24
1016,'3,'3.7,3.7.1,753,Eastern and South-Eastern Asia,11.0,2016.0,3.0,1.0,2.0,1.0,1.0,16
1017,'3,'3.7,3.7.2,1,World,193.0,2017.0,10.0,1.0,2.0,1.0,1.0,194
1018,'3,'3.7,3.7.2,53,Australia and New Zealand,2.0,2017.5,18.5,1.0,2.0,1.0,1.0,2
1019,'3,'3.7,3.7.2,62,Central and Southern Asia,14.0,2016.5,11.0,1.0,2.0,1.0,1.0,14
1020,'3,'3.7,3.7.2,202,Sub-Saharan Africa,48.0,2015.0,6.0,1.0,2.0,1.0,1.0,48
1021,'3,'3.7,3.7.2,419,Latin America and the Caribbean,33.0,2017.0,10.0,1.0,2.0,1.0,1.0,33
1022,'3,'3.7,3.7.2,513,Europe and Northern America,44.0,2017.0,18.0,1.0,2.0,1.0,1.0,45
1023,'3,'3.7,3.7.2,543,Oceania (excluding Australia and New Zealand),12.0,2013.0,4.0,1.0,2.0,1.0,1.0,12
1024,'3,'3.7,3.7.2,747,Northern Africa and Western Asia,24.0,2017.0,11.0,1.0,2.0,1.0,1.0,24
1025,'3,'3.7,3.7.2,753,Eastern and South-Eastern Asia,16.0,2017.0,13.5,1.0,2.0,1.0,1.0,16
1026,'3,'3.8,3.8.1,1,World,183.0,2017.0,5.0,1.0,0.0,,,194
1027,'3,'3.8,3.8.1,53,Australia and New Zealand,2.0,2017.0,5.0,1.0,0.0,,,2
1028,'3,'3.8,3.8.1,62,Central and Southern Asia,14.0,2017.0,5.0,1.0,0.0,,,14
1029,'3,'3.8,3.8.1,202,Sub-Saharan Africa,48.0,2017.0,5.0,1.0,0.0,,,48
1030,'3,'3.8,3.8.1,419,Latin America and the Caribbean,31.0,2017.0,5.0,1.0,0.0,,,33
1031,'3,'3.8,3.8.1,513,Europe and Northern America,41.0,2017.0,5.0,1.0,0.0,,,45
1032,'3,'3.8,3.8.1,543,Oceania (excluding Australia and New Zealand),8.0,2017.0,5.0,1.0,0.0,,,12
1033,'3,'3.8,3.8.1,747,Northern Africa and Western Asia,23.0,2017.0,5.0,1.0,0.0,,,24
1034,'3,'3.8,3.8.1,753,Eastern and South-Eastern Asia,16.0,2017.0,5.0,1.0,0.0,,,16
1035,'3,'3.8,3.8.2,1,World,147.0,2012.0,3.0,1.0,0.0,,,194
1036,'3,'3.8,3.8.2,53,Australia and New Zealand,1.0,2010.0,1.0,1.0,0.0,,,2
1037,'3,'3.8,3.8.2,62,Central and Southern Asia,13.0,2014.0,4.0,1.0,0.0,,,14
1038,'3,'3.8,3.8.2,202,Sub-Saharan Africa,44.0,2011.0,2.0,1.0,0.0,,,48
1039,'3,'3.8,3.8.2,419,Latin America and the Caribbean,23.0,2014.0,2.0,1.0,0.0,,,33
1040,'3,'3.8,3.8.2,513,Europe and Northern America,36.0,2010.0,4.0,1.0,0.0,,,45
1041,'3,'3.8,3.8.2,543,Oceania (excluding Australia and New Zealand),1.0,2008.0,2.0,1.0,0.0,,,12
1042,'3,'3.8,3.8.2,747,Northern Africa and Western Asia,15.0,2012.0,2.0,1.0,0.0,,,24
1043,'3,'3.8,3.8.2,753,Eastern and South-Eastern Asia,14.0,2014.5,4.0,1.0,0.0,,,16
1044,'3,'3.9,3.9.1,1,World,181.0,2016.0,1.0,1.0,0.0,,,194
1045,'3,'3.9,3.9.1,53,Australia and New Zealand,1.3333333333333333,2016.0,1.0,1.0,0.0,,,2
1046,'3,'3.9,3.9.1,62,Central and Southern Asia,14.0,2016.0,1.0,1.0,0.0,,,14
1047,'3,'3.9,3.9.1,202,Sub-Saharan Africa,48.0,2016.0,1.0,1.0,0.0,,,48
1048,'3,'3.9,3.9.1,419,Latin America and the Caribbean,32.666666666666664,2016.0,1.0,1.0,0.0,,,33
1049,'3,'3.9,3.9.1,513,Europe and Northern America,36.333333333333336,2016.0,1.0,1.0,0.0,,,45
1050,'3,'3.9,3.9.1,543,Oceania (excluding Australia and New Zealand),12.0,2016.0,1.0,1.0,0.0,,,12
1051,'3,'3.9,3.9.1,747,Northern Africa and Western Asia,21.666666666666668,2016.0,1.0,1.0,0.0,,,24
1052,'3,'3.9,3.9.1,753,Eastern and South-Eastern Asia,15.0,2016.0,1.0,1.0,0.0,,,16
1053,'3,'3.9,3.9.2,1,World,183.0,2016.0,1.0,1.0,0.0,,,194
1054,'3,'3.9,3.9.2,53,Australia and New Zealand,2.0,2016.0,1.0,1.0,0.0,,,2
1055,'3,'3.9,3.9.2,62,Central and Southern Asia,14.0,2016.0,1.0,1.0,0.0,,,14
1056,'3,'3.9,3.9.2,202,Sub-Saharan Africa,48.0,2016.0,1.0,1.0,0.0,,,48
1057,'3,'3.9,3.9.2,419,Latin America and the Caribbean,31.0,2016.0,1.0,1.0,0.0,,,33
1058,'3,'3.9,3.9.2,513,Europe and Northern America,41.0,2016.0,1.0,1.0,0.0,,,45
1059,'3,'3.9,3.9.2,543,Oceania (excluding Australia and New Zealand),8.0,2016.0,1.0,1.0,0.0,,,12
1060,'3,'3.9,3.9.2,747,Northern Africa and Western Asia,23.0,2016.0,1.0,1.0,0.0,,,24
1061,'3,'3.9,3.9.2,753,Eastern and South-Eastern Asia,16.0,2016.0,1.0,1.0,0.0,,,16
1062,'3,'3.9,3.9.3,1,World,183.0,2016.0,5.0,3.0,1.0,3.0,1.0,194
1063,'3,'3.9,3.9.3,53,Australia and New Zealand,2.0,2016.0,5.0,3.0,1.0,3.0,1.0,2
1064,'3,'3.9,3.9.3,62,Central and Southern Asia,14.0,2016.0,5.0,3.0,1.0,3.0,1.0,14
1065,'3,'3.9,3.9.3,202,Sub-Saharan Africa,48.0,2016.0,5.0,3.0,1.0,3.0,1.0,48
1066,'3,'3.9,3.9.3,419,Latin America and the Caribbean,31.0,2016.0,5.0,3.0,1.0,3.0,1.0,33
1067,'3,'3.9,3.9.3,513,Europe and Northern America,41.0,2016.0,5.0,3.0,1.0,3.0,1.0,45
1068,'3,'3.9,3.9.3,543,Oceania (excluding Australia and New Zealand),8.0,2016.0,5.0,3.0,1.0,3.0,1.0,12
1069,'3,'3.9,3.9.3,747,Northern Africa and Western Asia,23.0,2016.0,5.0,3.0,1.0,3.0,1.0,24
1070,'3,'3.9,3.9.3,753,Eastern and South-Eastern Asia,16.0,2016.0,5.0,3.0,1.0,3.0,1.0,16
1071,'3,'3.a,3.a.1,1,World,157.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,194
1072,'3,'3.a,3.a.1,53,Australia and New Zealand,2.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,2
1073,'3,'3.a,3.a.1,62,Central and Southern Asia,10.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,14
1074,'3,'3.a,3.a.1,202,Sub-Saharan Africa,38.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,48
1075,'3,'3.a,3.a.1,419,Latin America and the Caribbean,21.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,33
1076,'3,'3.a,3.a.1,513,Europe and Northern America,41.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,45
1077,'3,'3.a,3.a.1,543,Oceania (excluding Australia and New Zealand),10.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,12
1078,'3,'3.a,3.a.1,747,Northern Africa and Western Asia,19.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,24
1079,'3,'3.a,3.a.1,753,Eastern and South-Eastern Asia,16.0,2018.0,7.0,3.0,2.0,1.7320508075688772,1.0,16
1080,'3,'3.b,3.b.1,1,World,144.25,2018.0,11.75,1.0,0.0,,,194
1081,'3,'3.b,3.b.1,53,Australia and New Zealand,2.0,2018.0,12.25,1.0,0.0,,,2
1082,'3,'3.b,3.b.1,62,Central and Southern Asia,9.75,2018.0,10.375,1.0,0.0,,,14
1083,'3,'3.b,3.b.1,202,Sub-Saharan Africa,30.5,2018.0,8.375,1.0,0.0,,,48
1084,'3,'3.b,3.b.1,419,Latin America and the Caribbean,27.5,2018.0,11.5,1.0,0.0,,,33
1085,'3,'3.b,3.b.1,513,Europe and Northern America,36.25,2018.0,13.5,1.0,0.0,,,45
1086,'3,'3.b,3.b.1,543,Oceania (excluding Australia and New Zealand),8.25,2018.0,12.0,1.0,0.0,,,12
1087,'3,'3.b,3.b.1,747,Northern Africa and Western Asia,18.0,2018.0,11.5,1.0,0.0,,,24
1088,'3,'3.b,3.b.1,753,Eastern and South-Eastern Asia,12.0,2018.0,10.5,1.0,0.0,,,16
1089,'3,'3.b,3.b.2,1,World,144.0,2017.0,13.0,1.0,0.0,,,194
1090,'3,'3.b,3.b.2,53,Australia and New Zealand,0.0,,,,,,,2
1091,'3,'3.b,3.b.2,62,Central and Southern Asia,14.0,2017.0,13.0,1.0,0.0,,,14
1092,'3,'3.b,3.b.2,202,Sub-Saharan Africa,48.0,2017.0,13.0,1.0,0.0,,,48
1093,'3,'3.b,3.b.2,419,Latin America and the Caribbean,31.5,2017.0,13.0,1.0,0.0,,,33
1094,'3,'3.b,3.b.2,513,Europe and Northern America,9.0,2017.0,13.0,1.0,0.0,,,45
1095,'3,'3.b,3.b.2,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,11.75,1.0,0.0,,,12
1096,'3,'3.b,3.b.2,747,Northern Africa and Western Asia,17.5,2017.0,13.0,1.0,0.0,,,24
1097,'3,'3.b,3.b.2,753,Eastern and South-Eastern Asia,12.0,2017.0,13.0,1.0,0.0,,,16
1098,'3,'3.c,3.c.1,1,World,173.5,2018.0,7.5,4.0,1.5,3.0,0.5,194
1099,'3,'3.c,3.c.1,53,Australia and New Zealand,2.0,2017.5,13.75,4.0,1.5,3.0,0.5,2
1100,'3,'3.c,3.c.1,62,Central and Southern Asia,13.0,2017.75,8.75,4.0,1.5,3.0,0.5,14
1101,'3,'3.c,3.c.1,202,Sub-Saharan Africa,40.5,2018.0,5.25,3.0,1.5,2.7071067811865475,0.5,48
1102,'3,'3.c,3.c.1,419,Latin America and the Caribbean,29.0,2018.0,6.5,3.0,1.5,2.7071067811865475,0.5,33
1103,'3,'3.c,3.c.1,513,Europe and Northern America,42.5,2017.0,17.5,4.0,1.5,3.0,0.5,45
1104,'3,'3.c,3.c.1,543,Oceania (excluding Australia and New Zealand),11.5,2018.5,3.5,3.0,1.5,2.7071067811865475,0.5,12
1105,'3,'3.c,3.c.1,747,Northern Africa and Western Asia,20.0,2018.0,8.0,4.0,1.5,3.0,0.5,24
1106,'3,'3.c,3.c.1,753,Eastern and South-Eastern Asia,15.0,2018.0,8.5,3.5,1.5,2.853553390593274,0.5,16
1107,'3,'3.d,3.d.1,1,World,193.0,2019.0,6.0,25.0,1.0,25.0,0.0,194
1108,'3,'3.d,3.d.1,53,Australia and New Zealand,2.0,2019.0,8.0,25.0,1.0,25.0,0.0,2
1109,'3,'3.d,3.d.1,62,Central and Southern Asia,14.0,2019.0,6.5,25.0,1.0,25.0,0.0,14
1110,'3,'3.d,3.d.1,202,Sub-Saharan Africa,48.0,2019.0,5.0,25.0,1.0,25.0,0.0,48
1111,'3,'3.d,3.d.1,419,Latin America and the Caribbean,33.0,2019.0,7.0,25.0,1.0,25.0,0.0,33
1112,'3,'3.d,3.d.1,513,Europe and Northern America,45.0,2019.0,6.0,25.0,1.0,25.0,0.0,45
1113,'3,'3.d,3.d.1,543,Oceania (excluding Australia and New Zealand),12.0,2019.0,5.0,25.0,1.0,25.0,0.0,12
1114,'3,'3.d,3.d.1,747,Northern Africa and Western Asia,23.0,2019.0,7.0,25.0,1.0,25.0,0.0,24
1115,'3,'3.d,3.d.1,753,Eastern and South-Eastern Asia,16.0,2019.0,8.0,25.0,1.0,25.0,0.0,16
1116,'4,'4.1,4.1.1,1,World,139.0,2018.0,3.0,10.0,3.0,2.154434690031884,0.935251798561151,194
1117,'4,'4.1,4.1.1,53,Australia and New Zealand,2.0,2018.0,7.0,13.5,3.0,2.377820279718567,1.0,2
1118,'4,'4.1,4.1.1,62,Central and Southern Asia,8.0,2016.5,1.5,8.5,3.0,2.040041911525952,0.75,14
1119,'4,'4.1,4.1.1,202,Sub-Saharan Africa,32.0,2014.0,1.0,8.5,3.0,2.040041911525952,0.875,48
1120,'4,'4.1,4.1.1,419,Latin America and the Caribbean,20.0,2018.0,2.0,18.0,3.0,2.6207413942088964,1.0,33
1121,'4,'4.1,4.1.1,513,Europe and Northern America,42.0,2018.0,7.0,12.0,3.0,2.2894284851066637,0.9761904761904762,45
1122,'4,'4.1,4.1.1,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1123,'4,'4.1,4.1.1,747,Northern Africa and Western Asia,21.0,2018.0,4.0,9.0,3.0,2.080083823051904,1.0,24
1124,'4,'4.1,4.1.1,753,Eastern and South-Eastern Asia,14.0,2018.0,1.5,8.5,3.0,2.040041911525952,0.8571428571428571,16
1125,'4,'4.2,4.2.1,1,World,76.0,2015.0,1.0,1.0,1.0,1.0,0.0,194
1126,'4,'4.2,4.2.1,53,Australia and New Zealand,0.0,,,,,,,2
1127,'4,'4.2,4.2.1,62,Central and Southern Asia,7.0,2016.0,1.0,1.0,1.0,1.0,0.0,14
1128,'4,'4.2,4.2.1,202,Sub-Saharan Africa,26.0,2015.5,1.0,1.0,1.0,1.0,0.0,48
1129,'4,'4.2,4.2.1,419,Latin America and the Caribbean,18.0,2013.5,1.0,1.0,1.0,1.0,0.0,33
1130,'4,'4.2,4.2.1,513,Europe and Northern America,7.0,2012.0,1.0,1.0,1.0,1.0,0.0,45
1131,'4,'4.2,4.2.1,543,Oceania (excluding Australia and New Zealand),1.0,2017.0,1.0,1.0,1.0,1.0,0.0,12
1132,'4,'4.2,4.2.1,747,Northern Africa and Western Asia,9.0,2015.0,1.0,1.0,1.0,1.0,0.0,24
1133,'4,'4.2,4.2.1,753,Eastern and South-Eastern Asia,8.0,2016.5,1.0,1.0,1.0,1.0,0.0,16
1134,'4,'4.2,4.2.2,1,World,162.0,2017.0,9.0,3.0,1.0,3.0,1.0,194
1135,'4,'4.2,4.2.2,53,Australia and New Zealand,2.0,2016.5,9.0,3.0,1.0,3.0,1.0,2
1136,'4,'4.2,4.2.2,62,Central and Southern Asia,10.0,2018.0,7.0,3.0,1.0,3.0,1.0,14
1137,'4,'4.2,4.2.2,202,Sub-Saharan Africa,38.0,2017.0,4.5,3.0,1.0,3.0,1.0,48
1138,'4,'4.2,4.2.2,419,Latin America and the Caribbean,32.0,2017.0,12.5,3.0,1.0,3.0,1.0,33
1139,'4,'4.2,4.2.2,513,Europe and Northern America,39.0,2017.0,16.0,3.0,1.0,3.0,1.0,45
1140,'4,'4.2,4.2.2,543,Oceania (excluding Australia and New Zealand),9.0,2016.0,2.0,3.0,1.0,3.0,1.0,12
1141,'4,'4.2,4.2.2,747,Northern Africa and Western Asia,21.0,2018.0,13.0,3.0,1.0,3.0,1.0,24
1142,'4,'4.2,4.2.2,753,Eastern and South-Eastern Asia,11.0,2018.0,8.0,3.0,1.0,3.0,1.0,16
1143,'4,'4.3,4.3.1,1,World,106.0,2016.0,3.0,3.0,1.0,3.0,0.9150943396226415,194
1144,'4,'4.3,4.3.1,53,Australia and New Zealand,2.0,2013.5,1.0,3.0,1.0,3.0,1.0,2
1145,'4,'4.3,4.3.1,62,Central and Southern Asia,4.0,2016.0,1.0,3.0,1.0,3.0,1.0,14
1146,'4,'4.3,4.3.1,202,Sub-Saharan Africa,20.0,2014.5,1.0,3.0,1.0,3.0,0.8,48
1147,'4,'4.3,4.3.1,419,Latin America and the Caribbean,17.0,2017.0,8.0,3.0,1.0,3.0,0.9411764705882353,33
1148,'4,'4.3,4.3.1,513,Europe and Northern America,36.0,2016.0,3.0,3.0,1.0,3.0,1.0,45
1149,'4,'4.3,4.3.1,543,Oceania (excluding Australia and New Zealand),6.0,2011.0,1.0,2.0,1.0,2.0,0.5,12
1150,'4,'4.3,4.3.1,747,Northern Africa and Western Asia,10.0,2015.5,1.5,3.0,1.0,3.0,1.0,24
1151,'4,'4.3,4.3.1,753,Eastern and South-Eastern Asia,11.0,2015.0,2.0,3.0,1.0,3.0,0.9090909090909091,16
1152,'4,'4.4,4.4.1,1,World,85.0,2018.0,3.0,24.0,2.0,4.898979485566356,0.8117647058823529,194
1153,'4,'4.4,4.4.1,53,Australia and New Zealand,0.0,,,,,,,2
1154,'4,'4.4,4.4.1,62,Central and Southern Asia,4.0,2017.5,1.5,25.5,2.0,5.047565954136494,1.0,14
1155,'4,'4.4,4.4.1,202,Sub-Saharan Africa,9.0,2017.0,1.0,9.0,2.0,3.0,0.3333333333333333,48
1156,'4,'4.4,4.4.1,419,Latin America and the Caribbean,9.0,2018.0,2.0,27.0,2.0,5.196152422706632,0.6666666666666666,33
1157,'4,'4.4,4.4.1,513,Europe and Northern America,37.0,2017.0,4.0,24.0,2.0,4.898979485566356,0.972972972972973,45
1158,'4,'4.4,4.4.1,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1159,'4,'4.4,4.4.1,747,Northern Africa and Western Asia,17.0,2018.0,3.0,27.0,2.0,5.196152422706632,0.7647058823529411,24
1160,'4,'4.4,4.4.1,753,Eastern and South-Eastern Asia,9.0,2018.0,2.0,27.0,2.0,5.196152422706632,0.7777777777777778,16
1161,'4,'4.5,4.5.1,1,World,101.9,2016.9,3.75,3.15,1.3,2.757772228311384,0.0,194
1162,'4,'4.5,4.5.1,53,Australia and New Zealand,1.5,2016.5625,5.6875,3.5,1.375,2.1469698814273968,0.0,2
1163,'4,'4.5,4.5.1,62,Central and Southern Asia,4.6,2016.55,3.0,3.1,1.3,2.9146840957832847,0.0,14
1164,'4,'4.5,4.5.1,202,Sub-Saharan Africa,18.3,2014.0555555555557,2.2222222222222223,2.7777777777777777,1.3333333333333333,2.8535273563840238,0.0,48
1165,'4,'4.5,4.5.1,419,Latin America and the Caribbean,16.8,2017.4,4.35,3.55,1.3,2.8079343234765424,0.0,33
1166,'4,'4.5,4.5.1,513,Europe and Northern America,33.9,2016.9,5.7,3.7,1.3,2.9272010659814804,0.0,45
1167,'4,'4.5,4.5.1,543,Oceania (excluding Australia and New Zealand),2.2,2013.5,1.8333333333333333,1.8333333333333333,0.3333333333333333,3.5,0.0,12
1168,'4,'4.5,4.5.1,747,Northern Africa and Western Asia,16.0,2016.05,3.95,3.1,1.3,2.9178020990810762,0.0,24
1169,'4,'4.5,4.5.1,753,Eastern and South-Eastern Asia,8.6,2017.2777777777778,3.4444444444444446,2.4444444444444446,1.3333333333333333,2.1463685067789746,0.0,16
1170,'4,'4.6,4.6.1,1,World,46.0,2012.0,1.0,6.0,3.0,1.8171205928321397,0.782608695652174,194
1171,'4,'4.6,4.6.1,53,Australia and New Zealand,1.0,2012.0,1.0,6.0,3.0,1.8171205928321397,1.0,2
1172,'4,'4.6,4.6.1,62,Central and Southern Asia,3.0,2012.0,1.0,3.0,3.0,1.4422495703074083,0.6666666666666666,14
1173,'4,'4.6,4.6.1,202,Sub-Saharan Africa,3.0,2013.0,1.0,2.0,3.0,1.2599210498948732,0.3333333333333333,48
1174,'4,'4.6,4.6.1,419,Latin America and the Caribbean,7.0,2016.0,1.0,6.0,3.0,1.8171205928321397,0.5714285714285714,33
1175,'4,'4.6,4.6.1,513,Europe and Northern America,22.0,2012.0,1.0,6.0,3.0,1.8171205928321397,1.0,45
1176,'4,'4.6,4.6.1,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1177,'4,'4.6,4.6.1,747,Northern Africa and Western Asia,6.0,2013.0,1.0,6.0,3.0,1.8171205928321397,0.6666666666666666,24
1178,'4,'4.6,4.6.1,753,Eastern and South-Eastern Asia,4.0,2012.5,1.0,2.0,3.0,1.2211247851537042,0.5,16
1179,'4,'4.a,4.a.1,1,World,97.42857142857143,2018.0,2.5714285714285716,3.0,1.0,3.0,0.0,194
1180,'4,'4.a,4.a.1,53,Australia and New Zealand,0.8571428571428571,2016.0,17.0,3.0,1.0,3.0,0.0,2
1181,'4,'4.a,4.a.1,62,Central and Southern Asia,7.714285714285714,2017.9285714285713,2.2857142857142856,3.0,1.0,3.0,0.0,14
1182,'4,'4.a,4.a.1,202,Sub-Saharan Africa,23.142857142857142,2017.642857142857,1.7142857142857142,3.0,1.0,3.0,0.0,48
1183,'4,'4.a,4.a.1,419,Latin America and the Caribbean,18.857142857142858,2017.2142857142858,1.9285714285714286,3.0,1.0,3.0,0.0,33
1184,'4,'4.a,4.a.1,513,Europe and Northern America,20.857142857142858,2018.0,11.857142857142858,3.0,1.0,3.0,0.0,45
1185,'4,'4.a,4.a.1,543,Oceania (excluding Australia and New Zealand),3.5714285714285716,2017.0,1.6428571428571428,2.2142857142857144,1.0,2.2142857142857144,0.0,12
1186,'4,'4.a,4.a.1,747,Northern Africa and Western Asia,14.714285714285714,2018.0,2.857142857142857,3.0,1.0,3.0,0.0,24
1187,'4,'4.a,4.a.1,753,Eastern and South-Eastern Asia,7.714285714285714,2017.9285714285713,2.0,3.0,1.0,3.0,0.0,16
1188,'4,'4.b,4.b.1,1,World,145.0,2017.0,12.0,1.0,0.0,,,194
1189,'4,'4.b,4.b.1,53,Australia and New Zealand,0.0,,,,,,,2
1190,'4,'4.b,4.b.1,62,Central and Southern Asia,14.0,2017.0,12.0,1.0,0.0,,,14
1191,'4,'4.b,4.b.1,202,Sub-Saharan Africa,48.0,2017.0,12.0,1.0,0.0,,,48
1192,'4,'4.b,4.b.1,419,Latin America and the Caribbean,32.0,2017.0,12.0,1.0,0.0,,,33
1193,'4,'4.b,4.b.1,513,Europe and Northern America,9.0,2017.0,12.0,1.0,0.0,,,45
1194,'4,'4.b,4.b.1,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,12.0,1.0,0.0,,,12
1195,'4,'4.b,4.b.1,747,Northern Africa and Western Asia,18.0,2017.0,12.0,1.0,0.0,,,24
1196,'4,'4.b,4.b.1,753,Eastern and South-Eastern Asia,12.0,2017.0,12.0,1.0,0.0,,,16
1197,'4,'4.c,4.c.1,1,World,135.0,2018.0,9.0,15.0,2.0,3.872983346207417,0.9925925925925926,194
1198,'4,'4.c,4.c.1,53,Australia and New Zealand,0.0,,,,,,,2
1199,'4,'4.c,4.c.1,62,Central and Southern Asia,12.0,2018.0,11.5,12.5,2.0,3.5348264453008715,1.0,14
1200,'4,'4.c,4.c.1,202,Sub-Saharan Africa,48.0,2017.0,8.5,12.0,2.0,3.4641016151377544,1.0,48
1201,'4,'4.c,4.c.1,419,Latin America and the Caribbean,27.0,2018.0,12.0,15.0,2.0,3.872983346207417,0.9629629629629629,33
1202,'4,'4.c,4.c.1,513,Europe and Northern America,9.0,2018.0,4.0,12.0,2.0,3.4641016151377544,1.0,45
1203,'4,'4.c,4.c.1,543,Oceania (excluding Australia and New Zealand),10.0,2015.5,3.0,10.5,2.0,3.232050807568877,1.0,12
1204,'4,'4.c,4.c.1,747,Northern Africa and Western Asia,19.0,2017.0,7.0,15.0,2.0,3.872983346207417,1.0,24
1205,'4,'4.c,4.c.1,753,Eastern and South-Eastern Asia,10.0,2018.0,15.5,15.0,2.0,3.872983346207417,1.0,16
1206,'5,'5.1,5.1.1,1,World,53.0,2018.0,1.0,1.0,0.0,,,194
1207,'5,'5.1,5.1.1,53,Australia and New Zealand,1.0,2018.0,1.0,1.0,0.0,,,2
1208,'5,'5.1,5.1.1,62,Central and Southern Asia,3.0,2018.0,1.0,1.0,0.0,,,14
