,Goal,Target,regionCode,regionName,avg_n_countries_available,avg_median_max_year,avg_median_n_years,avg_median_n_timeSeries,avg_n_dimensions,avg_median_values_per_dim,mean_data_for_female,n_countries_total
1051,'8,'8.10,747,Northern Africa and Western Asia,22.5,2017.5,9.0,2.0,2.0,1.3660254037844386,0.5,24
1052,'8,'8.10,753,Eastern and South-Eastern Asia,14.0,2017.5,9.0,2.0,2.0,1.3660254037844386,0.5,16
1053,'8,'8.2,1,World,179.0,2019.0,20.0,1.0,0.0,,,194
1054,'8,'8.2,53,Australia and New Zealand,2.0,2019.0,20.0,1.0,0.0,,,2
1055,'8,'8.2,62,Central and Southern Asia,14.0,2019.0,20.0,1.0,0.0,,,14
1056,'8,'8.2,202,Sub-Saharan Africa,47.0,2019.0,20.0,1.0,0.0,,,48
1057,'8,'8.2,419,Latin America and the Caribbean,29.0,2019.0,20.0,1.0,0.0,,,33
1058,'8,'8.2,513,Europe and Northern America,41.0,2019.0,20.0,1.0,0.0,,,45
1059,'8,'8.2,543,Oceania (excluding Australia and New Zealand),6.0,2019.0,20.0,1.0,0.0,,,12
1060,'8,'8.2,747,Northern Africa and Western Asia,24.0,2019.0,20.0,1.0,0.0,,,24
1061,'8,'8.2,753,Eastern and South-Eastern Asia,16.0,2019.0,20.0,1.0,0.0,,,16
1062,'8,'8.3,1,World,69.0,2017.0,3.0,9.0,2.0,3.0,1.0,194
1063,'8,'8.3,53,Australia and New Zealand,0.0,,,,,,,2
1064,'8,'8.3,62,Central and Southern Asia,6.0,2017.0,3.0,9.0,2.0,3.0,1.0,14
1065,'8,'8.3,202,Sub-Saharan Africa,26.0,2014.5,1.0,9.0,2.0,3.0,1.0,48
1066,'8,'8.3,419,Latin America and the Caribbean,19.0,2017.0,9.0,9.0,2.0,3.0,1.0,33
1067,'8,'8.3,513,Europe and Northern America,3.0,2018.0,11.0,9.0,2.0,3.0,1.0,45
1068,'8,'8.3,543,Oceania (excluding Australia and New Zealand),1.0,2017.0,2.0,9.0,2.0,3.0,1.0,12
1069,'8,'8.3,747,Northern Africa and Western Asia,5.0,2017.0,9.0,9.0,2.0,3.0,1.0,24
1070,'8,'8.3,753,Eastern and South-Eastern Asia,9.0,2018.0,3.0,9.0,2.0,3.0,1.0,16
1071,'8,'8.4,1,World,92.5,2016.6666666666667,17.666666666666668,16.0,1.0,16.0,0.0,194
1072,'8,'8.4,53,Australia and New Zealand,1.0,2016.6666666666667,17.666666666666668,17.0,1.0,17.0,0.0,2
1073,'8,'8.4,62,Central and Southern Asia,7.0,2016.6666666666667,17.666666666666668,16.0,1.0,16.0,0.0,14
1074,'8,'8.4,202,Sub-Saharan Africa,24.0,2016.6666666666667,17.666666666666668,15.0,1.0,15.0,0.0,48
1075,'8,'8.4,419,Latin America and the Caribbean,15.0,2016.6666666666667,17.666666666666668,16.0,1.0,16.0,0.0,33
1076,'8,'8.4,513,Europe and Northern America,20.5,2016.6666666666667,17.666666666666668,17.0,1.0,17.0,0.0,45
1077,'8,'8.4,543,Oceania (excluding Australia and New Zealand),5.5,2016.6666666666667,17.666666666666668,13.0,1.0,13.0,0.0,12
1078,'8,'8.4,747,Northern Africa and Western Asia,11.5,2016.6666666666667,17.666666666666668,17.0,1.0,17.0,0.0,24
1079,'8,'8.4,753,Eastern and South-Eastern Asia,8.0,2016.6666666666667,17.666666666666668,17.0,1.0,17.0,0.0,16
1080,'8,'8.5,1,World,91.75,2015.0,3.75,19.5,2.0,4.238612787525831,0.9753089689265537,194
1081,'8,'8.5,53,Australia and New Zealand,0.75,2018.0,10.5,9.0,2.0,3.0,1.0,2
1082,'8,'8.5,62,Central and Southern Asia,3.75,2017.5,6.5,22.5,2.0,4.5,1.0,14
1083,'8,'8.5,202,Sub-Saharan Africa,13.75,2014.25,1.5,9.0,2.0,3.0,0.9642857142857143,48
1084,'8,'8.5,419,Latin America and the Caribbean,19.0,2015.75,8.5,6.0,2.0,2.3660254037844384,0.9919354838709677,33
1085,'8,'8.5,513,Europe and Northern America,35.0,2014.5,6.0,27.0,2.0,4.837117307087384,0.9852941176470589,45
1086,'8,'8.5,543,Oceania (excluding Australia and New Zealand),3.5,2013.75,1.0,9.0,2.0,3.0,0.9166666666666667,12
1087,'8,'8.5,747,Northern Africa and Western Asia,8.75,2015.5,5.0,21.0,2.0,4.372281323269014,1.0,24
1088,'8,'8.5,753,Eastern and South-Eastern Asia,7.25,2017.0,5.0,19.25,2.0,4.195719568712378,0.9,16
1089,'8,'8.6,1,World,149.0,2017.0,7.0,3.0,2.0,1.7320508075688772,0.9932885906040269,194
1090,'8,'8.6,53,Australia and New Zealand,2.0,2017.5,11.5,4.5,2.0,2.0907702751760278,1.0,2
1091,'8,'8.6,62,Central and Southern Asia,11.0,2017.0,6.0,3.0,2.0,1.7320508075688772,0.9090909090909091,14
1092,'8,'8.6,202,Sub-Saharan Africa,34.0,2015.0,2.0,3.0,2.0,1.7320508075688772,1.0,48
1093,'8,'8.6,419,Latin America and the Caribbean,22.0,2017.5,11.5,3.0,2.0,1.7320508075688772,1.0,33
1094,'8,'8.6,513,Europe and Northern America,41.0,2018.0,16.0,3.0,2.0,1.7320508075688772,1.0,45
1095,'8,'8.6,543,Oceania (excluding Australia and New Zealand),10.0,2014.0,1.0,3.0,2.0,1.7320508075688772,1.0,12
1096,'8,'8.6,747,Northern Africa and Western Asia,16.0,2017.0,6.5,3.0,2.0,1.7320508075688772,1.0,24
1097,'8,'8.6,753,Eastern and South-Eastern Asia,13.0,2018.0,9.0,3.0,2.0,1.7320508075688772,1.0,16
1098,'8,'8.7,1,World,87.0,2014.0,1.0,3.0,2.0,1.7320508075688772,1.0,194
1099,'8,'8.7,53,Australia and New Zealand,0.0,,,,,,,2
1100,'8,'8.7,62,Central and Southern Asia,7.0,2014.0,1.0,3.0,2.0,1.7320508075688772,1.0,14
1101,'8,'8.7,202,Sub-Saharan Africa,35.0,2014.0,1.0,3.0,2.0,1.7320508075688772,1.0,48
1102,'8,'8.7,419,Latin America and the Caribbean,21.5,2014.0,1.0,3.0,2.0,1.7320508075688772,1.0,33
1103,'8,'8.7,513,Europe and Northern America,6.0,2012.0,1.0,3.0,2.0,1.7320508075688772,1.0,45
1104,'8,'8.7,543,Oceania (excluding Australia and New Zealand),2.0,2014.0,1.0,3.0,2.0,1.7320508075688772,1.0,12
1105,'8,'8.7,747,Northern Africa and Western Asia,9.0,2014.0,1.0,3.0,2.0,1.7320508075688772,1.0,24
1106,'8,'8.7,753,Eastern and South-Eastern Asia,6.5,2015.5,1.0,3.0,2.0,1.7320508075688772,1.0,16
1107,'8,'8.8,1,World,110.75,2016.25,7.0,2.0,1.0,1.7320508075688772,0.7193570451436389,194
1108,'8,'8.8,53,Australia and New Zealand,1.5,2016.5,6.25,1.75,1.0,1.549038105676658,0.75,2
1109,'8,'8.8,62,Central and Southern Asia,6.0,2016.875,6.75,2.0,1.0,1.7320508075688772,0.75,14
1110,'8,'8.8,202,Sub-Saharan Africa,19.5,2012.375,3.0,1.0,1.0,1.0,0.3333333333333333,48
1111,'8,'8.8,419,Latin America and the Caribbean,24.0,2016.0,4.25,2.0,1.0,1.7320508075688772,0.625,33
1112,'8,'8.8,513,Europe and Northern America,38.0,2016.0,9.25,6.375,1.0,3.4272324089421655,0.9583333333333333,45
1113,'8,'8.8,543,Oceania (excluding Australia and New Zealand),3.0,2017.0,3.0,1.0,0.0,,,12
1114,'8,'8.8,747,Northern Africa and Western Asia,12.0,2016.25,5.0,2.0,1.0,1.7320508075688772,0.5833333333333334,24
1115,'8,'8.8,753,Eastern and South-Eastern Asia,6.75,2017.5,6.375,1.0,1.0,1.0,0.26785714285714285,16
1116,'8,'8.9,1,World,66.0,2017.0,9.0,1.0,0.0,,,194
1117,'8,'8.9,53,Australia and New Zealand,2.0,2017.5,10.5,1.0,0.0,,,2
1118,'8,'8.9,62,Central and Southern Asia,2.0,2014.5,7.0,1.0,0.0,,,14
1119,'8,'8.9,202,Sub-Saharan Africa,5.0,2018.0,7.0,1.0,0.0,,,48
1120,'8,'8.9,419,Latin America and the Caribbean,10.0,2017.0,9.5,1.0,0.0,,,33
1121,'8,'8.9,513,Europe and Northern America,31.0,2017.0,9.0,1.0,0.0,,,45
1122,'8,'8.9,543,Oceania (excluding Australia and New Zealand),1.0,2014.0,7.0,1.0,0.0,,,12
1123,'8,'8.9,747,Northern Africa and Western Asia,8.0,2018.0,10.5,1.0,0.0,,,24
1124,'8,'8.9,753,Eastern and South-Eastern Asia,7.0,2017.0,10.0,1.0,0.0,,,16
1125,'8,'8.a,1,World,84.0,2017.0,12.5,1.0,0.0,,,194
1126,'8,'8.a,53,Australia and New Zealand,1.0,2017.0,12.5,1.0,0.0,,,2
1127,'8,'8.a,62,Central and Southern Asia,7.0,2017.0,12.5,1.0,0.0,,,14
1128,'8,'8.a,202,Sub-Saharan Africa,24.0,2017.0,12.5,1.0,0.0,,,48
1129,'8,'8.a,419,Latin America and the Caribbean,14.5,2017.0,12.5,1.0,0.0,,,33
1130,'8,'8.a,513,Europe and Northern America,16.5,2017.0,12.5,1.0,0.0,,,45
1131,'8,'8.a,543,Oceania (excluding Australia and New Zealand),6.0,2017.0,12.5,1.0,0.0,,,12
1132,'8,'8.a,747,Northern Africa and Western Asia,8.0,2017.0,12.5,1.0,0.0,,,24
1133,'8,'8.a,753,Eastern and South-Eastern Asia,7.0,2017.0,12.375,1.0,0.0,,,16
1134,'8,'8.b,1,World,101.0,2019.0,1.0,1.0,0.0,,,194
1135,'8,'8.b,53,Australia and New Zealand,2.0,2019.0,1.0,1.0,0.0,,,2
1136,'8,'8.b,62,Central and Southern Asia,9.0,2019.0,1.0,1.0,0.0,,,14
1137,'8,'8.b,202,Sub-Saharan Africa,31.0,2019.0,1.0,1.0,0.0,,,48
1138,'8,'8.b,419,Latin America and the Caribbean,19.0,2019.0,1.0,1.0,0.0,,,33
1139,'8,'8.b,513,Europe and Northern America,20.0,2019.0,1.0,1.0,0.0,,,45
1140,'8,'8.b,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1141,'8,'8.b,747,Northern Africa and Western Asia,11.0,2019.0,1.0,1.0,0.0,,,24
1142,'8,'8.b,753,Eastern and South-Eastern Asia,9.0,2019.0,1.0,1.0,0.0,,,16
1143,'9,'9.1,1,World,129.0,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,194
1144,'9,'9.1,53,Australia and New Zealand,1.5,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,2
1145,'9,'9.1,62,Central and Southern Asia,8.5,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,14
1146,'9,'9.1,202,Sub-Saharan Africa,30.25,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,48
1147,'9,'9.1,419,Latin America and the Caribbean,24.25,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,33
1148,'9,'9.1,513,Europe and Northern America,29.75,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,45
1149,'9,'9.1,543,Oceania (excluding Australia and New Zealand),6.75,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,12
1150,'9,'9.1,747,Northern Africa and Western Asia,17.0,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,24
1151,'9,'9.1,753,Eastern and South-Eastern Asia,11.0,2018.0,4.333333333333333,2.6666666666666665,0.6666666666666666,3.5,0.0,16
1152,'9,'9.2,1,World,182.0,2018.0,15.25,1.0,0.0,,,194
1153,'9,'9.2,53,Australia and New Zealand,2.0,2018.5,19.5,1.0,0.0,,,2
1154,'9,'9.2,62,Central and Southern Asia,13.5,2018.0,14.0,1.0,0.0,,,14
1155,'9,'9.2,202,Sub-Saharan Africa,42.5,2016.5,11.0,1.0,0.0,,,48
1156,'9,'9.2,419,Latin America and the Caribbean,32.0,2018.0,18.0,1.0,0.0,,,33
1157,'9,'9.2,513,Europe and Northern America,43.5,2018.5,19.5,1.0,0.0,,,45
1158,'9,'9.2,543,Oceania (excluding Australia and New Zealand),11.0,2016.25,10.5,1.0,0.0,,,12
1159,'9,'9.2,747,Northern Africa and Western Asia,22.5,2018.0,14.5,1.0,0.0,,,24
1160,'9,'9.2,753,Eastern and South-Eastern Asia,15.0,2018.5,16.5,1.0,0.0,,,16
1161,'9,'9.3,1,World,100.5,2015.5,8.5,1.0,0.0,,,194
1162,'9,'9.3,53,Australia and New Zealand,0.5,2016.0,16.0,1.0,0.0,,,2
1163,'9,'9.3,62,Central and Southern Asia,8.0,2015.0,2.5,1.0,0.0,,,14
1164,'9,'9.3,202,Sub-Saharan Africa,20.0,2014.0,2.0,1.0,0.0,,,48
1165,'9,'9.3,419,Latin America and the Caribbean,18.5,2013.25,4.25,1.0,0.0,,,33
1166,'9,'9.3,513,Europe and Northern America,30.5,2015.25,10.0,1.0,0.0,,,45
1167,'9,'9.3,543,Oceania (excluding Australia and New Zealand),3.5,2009.0,1.0,1.0,0.0,,,12
1168,'9,'9.3,747,Northern Africa and Western Asia,10.5,2015.0,4.25,1.0,0.0,,,24
1169,'9,'9.3,753,Eastern and South-Eastern Asia,9.0,2015.5,5.5,1.0,0.0,,,16
1170,'9,'9.4,1,World,138.0,2017.0,18.0,1.0,0.0,,,194
1171,'9,'9.4,53,Australia and New Zealand,2.0,2017.0,18.0,1.0,0.0,,,2
1172,'9,'9.4,62,Central and Southern Asia,11.0,2017.0,18.0,1.0,0.0,,,14
1173,'9,'9.4,202,Sub-Saharan Africa,24.0,2017.0,18.0,1.0,0.0,,,48
1174,'9,'9.4,419,Latin America and the Caribbean,23.0,2017.0,18.0,1.0,0.0,,,33
1175,'9,'9.4,513,Europe and Northern America,41.0,2017.0,18.0,1.0,0.0,,,45
1176,'9,'9.4,543,Oceania (excluding Australia and New Zealand),0.0,,,,,,,12
1177,'9,'9.4,747,Northern Africa and Western Asia,23.0,2017.0,18.0,1.0,0.0,,,24
1178,'9,'9.4,753,Eastern and South-Eastern Asia,14.0,2017.0,18.0,1.0,0.0,,,16
1179,'9,'9.5,1,World,133.5,2017.0,11.25,1.0,0.0,,,194
1180,'9,'9.5,53,Australia and New Zealand,2.0,2013.75,7.75,1.0,0.0,,,2
1181,'9,'9.5,62,Central and Southern Asia,8.0,2017.0,11.0,1.0,0.0,,,14
1182,'9,'9.5,202,Sub-Saharan Africa,30.0,2014.5,2.5,1.0,0.0,,,48
1183,'9,'9.5,419,Latin America and the Caribbean,18.5,2017.0,12.75,1.0,0.0,,,33
1184,'9,'9.5,513,Europe and Northern America,41.5,2017.0,18.0,1.0,0.0,,,45
1185,'9,'9.5,543,Oceania (excluding Australia and New Zealand),1.0,2016.0,1.0,1.0,0.0,,,12
1186,'9,'9.5,747,Northern Africa and Western Asia,19.0,2017.0,7.5,1.0,0.0,,,24
1187,'9,'9.5,753,Eastern and South-Eastern Asia,13.5,2017.0,9.0,1.0,0.0,,,16
1188,'9,'9.a,1,World,148.0,2017.0,18.0,1.0,0.0,,,194
1189,'9,'9.a,53,Australia and New Zealand,0.0,,,,,,,2
1190,'9,'9.a,62,Central and Southern Asia,14.0,2017.0,18.0,1.0,0.0,,,14
1191,'9,'9.a,202,Sub-Saharan Africa,48.0,2017.0,18.0,1.0,0.0,,,48
1192,'9,'9.a,419,Latin America and the Caribbean,32.0,2017.0,18.0,1.0,0.0,,,33
1193,'9,'9.a,513,Europe and Northern America,11.0,2017.0,15.0,1.0,0.0,,,45
1194,'9,'9.a,543,Oceania (excluding Australia and New Zealand),12.0,2017.0,18.0,1.0,0.0,,,12
1195,'9,'9.a,747,Northern Africa and Western Asia,19.0,2017.0,18.0,1.0,0.0,,,24
1196,'9,'9.a,753,Eastern and South-Eastern Asia,12.0,2017.0,18.0,1.0,0.0,,,16
1197,'9,'9.b,1,World,146.0,2017.0,18.0,1.0,0.0,,,194
1198,'9,'9.b,53,Australia and New Zealand,2.0,2017.0,18.0,1.0,0.0,,,2
1199,'9,'9.b,62,Central and Southern Asia,11.0,2017.0,18.0,1.0,0.0,,,14
1200,'9,'9.b,202,Sub-Saharan Africa,29.0,2017.0,18.0,1.0,0.0,,,48
1201,'9,'9.b,419,Latin America and the Caribbean,24.0,2017.0,18.0,1.0,0.0,,,33
1202,'9,'9.b,513,Europe and Northern America,41.0,2017.0,18.0,1.0,0.0,,,45
1203,'9,'9.b,543,Oceania (excluding Australia and New Zealand),3.0,2017.0,18.0,1.0,0.0,,,12
1204,'9,'9.b,747,Northern Africa and Western Asia,22.0,2017.0,18.0,1.0,0.0,,,24
1205,'9,'9.b,753,Eastern and South-Eastern Asia,14.0,2017.0,18.0,1.0,0.0,,,16
1206,'9,'9.c,1,World,191.66666666666666,2018.0,8.666666666666666,1.0,0.0,,,194
1207,'9,'9.c,53,Australia and New Zealand,2.0,2018.0,11.666666666666666,1.0,0.0,,,2
1208,'9,'9.c,62,Central and Southern Asia,14.0,2018.0,7.833333333333333,1.0,0.0,,,14
1209,'9,'9.c,202,Sub-Saharan Africa,48.0,2018.0,7.666666666666667,1.0,0.0,,,48
1210,'9,'9.c,419,Latin America and the Caribbean,33.0,2018.0,7.333333333333333,1.0,0.0,,,33
1211,'9,'9.c,513,Europe and Northern America,45.0,2018.0,11.666666666666666,1.0,0.0,,,45
1212,'9,'9.c,543,Oceania (excluding Australia and New Zealand),10.0,2017.1666666666667,5.333333333333333,1.0,0.0,,,12
1213,'9,'9.c,747,Northern Africa and Western Asia,24.0,2018.0,10.0,1.0,0.0,,,24
1214,'9,'9.c,753,Eastern and South-Eastern Asia,15.666666666666666,2018.0,8.333333333333334,1.0,0.0,,,16
