goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2003	value_2006	value_2007	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2006, 2009, 2012, 2013, 2014, 2015]	2006	2015	6	RO	Ratio	G	Global				1.11464		1.15042			1.16573	1.12937	1.21127	1.07146			1.07146				[2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2013-2014]: National Learning Assessment (NLA): Sistema de MediciĂłn de la Calidad de la EducaciĂłn (SIMCE); Grade 8; Minimum proficiency level: Elementary // [2015]: PISA 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2006, 2013]	2006	2013	2	RO	Ratio	G	Global				1.02815						1.02582					1.02582				[2006]: LLECE 2006 // [2013]: LLECE 2013		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2011, 2013, 2015]	2011	2015	3	RO	Ratio	G	Global								0.98292		1.01609		1.02302			1.02302				[2011]: TIMSS 2011 // [2013]: LLECE 2013 // [2015]: TIMSS 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2013]	2013	2013	1	RO	Ratio	G	Global										1.04124					1.04124				LLECE 2013		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Total or not breakdown	SKILL_LTRCY	Literacy	[2015]	2015	2015	1	RO	Ratio	G	Global												0.89933			0.89933				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Total or not breakdown	SKILL_NMRCY	Numeracy	[2015]	2015	2015	1	RO	Ratio	G	Global												0.70061			0.70061				Programme for the International Assessment of Adult Competencies (PIAAC)		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2009, 2015]	2009	2015	2	RO	Ratio	G	Global						1.05357						1.06133			1.06133				[2009]: PISA 2009 // [2015]: PISA 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2009, 2015]	2009	2015	2	RO	Ratio	G	Global						1.01296						0.99706			0.99706				[2009]: PISA 2009 // [2015]: PISA 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2001, 2011, 2013, 2015, 2016, 2017]	2001	2017	6	RO	Ratio	G	Global		1.08734						0.99021		1.06869		1.02532	1.0375	1.02469	1.02469				[2001]: PIRLS 2001 // [2011]: PIRLS 2011 // [2013]: LLECE 2013 // [2015-2017]: National Learning Assessment (NLA): SABER; Grade 3; Minimum proficiency level: Minimum		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2006, 2013, 2015, 2016, 2017]	2006	2017	5	RO	Ratio	G	Global				0.99157						1.03135		1.09091	1.04819	1.02326	1.02326				[2006]: LLECE 2006 // [2013]: LLECE 2013 // [2015-2017]: National Learning Assessment (NLA): SABER; Grade 5; Minimum proficiency level: Minimum		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2006, 2009, 2012, 2015, 2016, 2017]	2006	2017	6	RO	Ratio	G	Global				1.10367		1.08347			1.18938			1.10926	1.06098	1.02273	1.02273				[2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2016-2017]: National Learning Assessment (NLA): SABER; Grade 9; Minimum proficiency level: Minimum		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'gender equality']	SE_TOT_GPI	Gender parity index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006, 2013, 2015, 2016, 2017]	2006	2017	5	RO	Ratio	G	Global				0.95524						0.96703		1.01563	1.03125	0.98276	0.98276				[2006]: LLECE 2006 // [2013]: LLECE 2013 // [2015-2017]: National Learning Assessment (NLA): SABER; Grade 5; Minimum proficiency level: Minimum		C: Country data
