goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2003	value_2006	value_2007	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'equality']	SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006, 2009, 2012, 2015, 2016, 2017]	2006	2017	6	RO	Ratio	G	Global				0.27041		0.23769			0.26081			0.33112	0.65979	0.67708	0.67708				[2006]: PISA 2006 // [2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015 // [2016-2017]: National Learning Assessment (NLA): SABER; Grade 9; Minimum proficiency level: Minimum		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'equality']	SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006, 2015, 2016, 2017]	2006	2017	4	RO	Ratio	G	Global				0.83797								0.55952	0.53846	0.5	0.5				[2006]: LLECE 2006 // [2015-2017]: National Learning Assessment (NLA): SABER; Grade 5; Minimum proficiency level: Minimum		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'equality']	SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	_T	Total or not breakdown	SKILL_LTRCY	Literacy	[2012]	2012	2012	1	RO	Ratio	G	Global									0.93766						0.93766				Skills Towards Employability and Productivity (STEP) of World Bank		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'equality']	SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2015, 2016, 2017]	2015	2017	3	RO	Ratio	G	Global												0.73684	0.7551	0.78125	0.78125				National Learning Assessment (NLA): SABER; Grade 3; Minimum proficiency level: Minimum		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'equality']	SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2014]	2014	2014	1	RO	Ratio	G	Global											0.35492				0.35492				PASEC 2014		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'equality']	SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2014]	2014	2014	1	RO	Ratio	G	Global											0.23049				0.23049				PASEC 2014		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'equality']	SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	[2006, 2013]	2006	2013	2	RO	Ratio	G	Global				0.9472						0.89542					0.89542				[2006]: LLECE 2006 // [2013]: LLECE 2013		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'equality']	SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2006, 2013]	2006	2013	2	RO	Ratio	G	Global				0.93933						0.90031					0.90031				[2006]: LLECE 2006 // [2013]: LLECE 2013		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'equality']	SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2009, 2012, 2015]	2009	2015	3	RO	Ratio	G	Global						0.39428			0.31793			0.36264			0.36264				[2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'equality']	SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	[2009, 2012, 2015]	2009	2015	3	RO	Ratio	G	Global						0.61335			0.61519			0.51327			0.51327				[2009]: PISA 2009 // [2012]: PISA 2012 // [2015]: PISA 2015		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'equality']	SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	[2013]	2013	2013	1	RO	Ratio	G	Global										0.82759					0.82759				LLECE 2013		C: Country data
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.5	By 2030, eliminate gender disparities in education and ensure equal access to all levels of education and vocational training for the vulnerable, including persons with disabilities, indigenous peoples and children in vulnerable situations	C040501	4.5.1	I/II/III	UNESCO-UIS	Parity indices (female/male, rural/urban, bottom/top wealth quintile and others such as disability status, indigenous peoples and conflict-affected, as data become available) for all education indicators on this list that can be disaggregated	2019.Q4.G.01	['education', 'equality']	SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	[2013]	2013	2013	1	RO	Ratio	G	Global										0.88397					0.88397				LLECE 2013		C: Country data
