goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2005	value_2010	value_2015	value_2016	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	143	Central Asia	3	142	Asia	Region						F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	5.5	5.5	5.4	5.1	4.9	4.9				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	143	Central Asia	3	142	Asia	Region						M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	24.4	25.3	20.9	17.7	16.6	16.6				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	143	Central Asia	3	142	Asia	Region						_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	14.8	15.3	13.1	11.4	10.7	10.7				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	13.2	9.6	8.3	6.2	6.4	6.4				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	44.5	37.0	30.4	24.0	23.5	23.5				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	28.8	23.1	19.1	14.8	14.6	14.6				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		E: Estimated data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	145	Western Asia	3	142	Asia	Region						M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	7.2	7.5	7.9	7.2	7.2	7.2				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	145	Western Asia	3	142	Asia	Region						_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	4.8	5.1	5.5	5.1	5.0	5.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	145	Western Asia	3	142	Asia	Region						F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	2.3	2.5	2.8	2.7	2.7	2.7				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	7.2	7.8	7.9	7.5	7.4	7.4				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	8.8	9.2	9.5	10.2	10.3	10.3				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	8.0	8.5	8.7	8.9	8.8	8.8				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	15	Northern Africa	3	2	Africa	Region						F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	3.2	2.9	2.6	2.3	2.3	2.3				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	15	Northern Africa	3	2	Africa	Region						M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	6.5	6.4	6.2	6.2	6.4	6.4				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	15	Northern Africa	3	2	Africa	Region						_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	4.8	4.7	4.4	4.3	4.4	4.4				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	150	Europe	2	1	World	Region						_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	24.2	22.9	19.6	17.4	17.1	17.1				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	150	Europe	2	1	World	Region						M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	39.6	37.6	32.2	28.0	27.6	27.6				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	150	Europe	2	1	World	Region						F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	9.8	9.2	8.0	7.4	7.3	7.3				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		_X: Data nature not available
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	F	Female	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	3.1	3.5	4.7	4.4	4.0	4.0				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	M	Male	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	18.8	17.8	19.9	17.5	17.2	17.2				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	10.9	10.6	12.2	10.9	10.6	10.6				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		CA: Country adjusted data
3	Goal 3	Ensure healthy lives and promote well-being for all at all ages	3.4	By 2030, reduce by one third premature mortality from non-communicable diseases through prevention and treatment and promote mental health and well-being	C030402	3.4.2	I	WHO	Suicide mortality rate	2019.Q4.G.01	['health', 'suicide', 'mortality', 'death', 'mental health']	SH_STA_SCIDE	Suicide mortality rate, by sex (deaths per 100,000 population)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	_T	Both sexes	[2000, 2005, 2010, 2015, 2016]	2000	2016	5	PER_100000_POP	Per 100,000 population	G	Global	13.2	11.7	10.9	9.6	9.7	9.7				Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018		M: Modeled data
