series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1993	lowerbound_1993	upperbound_1993	value_1994	lowerbound_1994	upperbound_1994	value_1995	lowerbound_1995	upperbound_1995	value_1996	lowerbound_1996	upperbound_1996	value_1997	lowerbound_1997	upperbound_1997	value_1998	lowerbound_1998	upperbound_1998	value_1999	lowerbound_1999	upperbound_1999	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
ER_RSK_LSTI	Red List Index	376	Israel	4	145	Western Asia	Country	34.62277992	31.06164552	ISR	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.76714	0.74423	0.77291	0.76593	0.74527	0.76942	0.76481	0.74447	0.76773	0.76331	0.74371	0.76715	0.76145	0.74432	0.76564	0.75981	0.74434	0.76421	0.75868	0.74433	0.76273	0.75827	0.74424	0.76134	0.75799	0.74625	0.75992	0.75773	0.74465	0.75876	0.75754	0.74437	0.75857	0.75743	0.7427	0.75841	0.75741	0.7404	0.75831	0.75736	0.73964	0.75822	0.75734	0.73821	0.75827	0.75735	0.73714	0.75844	0.75745	0.7342	0.76003	0.75769	0.73153	0.76136	0.75777	0.72985	0.76125	0.75779	0.7292	0.76304	0.7578	0.72837	0.76608	0.75777	0.72476	0.76786	0.75776	0.724	0.76945	0.75776	0.7216	0.77098	0.75776	0.71881	0.77236	0.75775	0.71633	0.77357	0.75772	0.71571	0.77688	0.75772						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.91275	0.90554	0.91456	0.91189	0.9052	0.91352	0.91101	0.90523	0.91264	0.90999	0.90458	0.91202	0.90908	0.90391	0.91098	0.90807	0.90365	0.91001	0.90742	0.90336	0.90947	0.90687	0.90297	0.90845	0.90647	0.90253	0.90765	0.9061	0.9023	0.9073	0.90569	0.90188	0.90699	0.90553	0.90148	0.90669	0.90534	0.90091	0.90642	0.90519	0.90002	0.90618	0.90498	0.89965	0.90614	0.90471	0.89898	0.90622	0.90453	0.89813	0.90623	0.90423	0.89742	0.90644	0.9041	0.89649	0.90664	0.90373	0.89602	0.90694	0.90355	0.8954	0.90709	0.90325	0.89448	0.90748	0.90294	0.89409	0.90742	0.90267	0.89285	0.90769	0.90243	0.89164	0.90792	0.90209	0.89099	0.90814	0.90173	0.89034	0.90833	0.90173						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	384	Côte d'Ivoire	5	11	Western Africa	Country	-5.552690016	7.62211586	CIV	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.89706	0.89121	0.90091	0.89653	0.89092	0.9003	0.89604	0.89036	0.89943	0.8954	0.8899	0.89883	0.89502	0.89	0.89837	0.89466	0.88932	0.89785	0.89417	0.88887	0.8975	0.89395	0.88854	0.89709	0.89348	0.88791	0.89694	0.89319	0.88764	0.89647	0.89283	0.88667	0.89633	0.89265	0.88607	0.89608	0.89209	0.88565	0.89602	0.89172	0.88511	0.89585	0.89142	0.88428	0.8958	0.89121	0.88332	0.89568	0.89083	0.88267	0.89567	0.89055	0.88188	0.89551	0.89026	0.88121	0.89596	0.88996	0.88026	0.89563	0.88979	0.87925	0.89573	0.88931	0.8786	0.89594	0.88909	0.87783	0.89618	0.88867	0.87653	0.89622	0.88837	0.87525	0.89679	0.88794	0.874	0.89647	0.88787	0.87364	0.89627	0.88787						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.76242	0.75438	0.76686	0.76193	0.75359	0.76679	0.76116	0.7539	0.76611	0.76049	0.75243	0.76548	0.75878	0.75116	0.76494	0.75716	0.74919	0.76358	0.75555	0.74788	0.7625	0.75377	0.74648	0.76067	0.75231	0.74473	0.75905	0.75038	0.74202	0.75822	0.74847	0.74022	0.75634	0.74675	0.73814	0.75461	0.74493	0.7347	0.75337	0.74335	0.73256	0.75257	0.74165	0.72903	0.75062	0.73987	0.72827	0.74924	0.73856	0.72491	0.7485	0.73697	0.7232	0.7476	0.73514	0.71782	0.74693	0.73367	0.71677	0.74658	0.73205	0.71063	0.7455	0.72999	0.70994	0.74596	0.72866	0.70718	0.74482	0.72701	0.701	0.74418	0.72562	0.69883	0.74412	0.72397	0.69617	0.74388	0.72203	0.68998	0.74319	0.72203						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.84807	0.8447	0.85023	0.8478	0.84458	0.8498	0.84724	0.84301	0.84972	0.84607	0.84022	0.84919	0.84381	0.8373	0.84891	0.84109	0.83372	0.84833	0.8385	0.83078	0.8456	0.8356	0.82795	0.84239	0.83272	0.82444	0.83958	0.82862	0.8213	0.83634	0.82576	0.81769	0.83339	0.82364	0.81492	0.83038	0.82066	0.81145	0.82821	0.81749	0.80822	0.8253	0.81392	0.80455	0.82169	0.81155	0.80099	0.81941	0.80868	0.79546	0.81715	0.80669	0.79113	0.81492	0.8026	0.78633	0.81401	0.79991	0.7781	0.81322	0.7965	0.77562	0.81228	0.79272	0.76848	0.81342	0.78923	0.76117	0.81352	0.78721	0.75533	0.81299	0.78385	0.74885	0.81347	0.78053	0.74453	0.81341	0.77767	0.74122	0.81292	0.77767						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	398	Kazakhstan	4	143	Central Asia	Country	66.65359159	48.01963494	KAZ	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.88508	0.86266	0.88895	0.88453	0.86165	0.88777	0.88389	0.85929	0.88667	0.88334	0.85886	0.88593	0.88255	0.85523	0.88485	0.88182	0.85335	0.88406	0.88101	0.85057	0.88305	0.88024	0.84775	0.88252	0.87948	0.84529	0.88161	0.8789	0.84362	0.88084	0.87822	0.8399	0.88023	0.87758	0.83783	0.87964	0.8771	0.83684	0.87929	0.87665	0.83471	0.87959	0.87647	0.83315	0.87999	0.87601	0.83263	0.88166	0.87565	0.82931	0.88336	0.87499	0.8288	0.88496	0.8746	0.82551	0.8879	0.87417	0.82533	0.88773	0.8737	0.82415	0.89094	0.8732	0.8206	0.89057	0.87276	0.81885	0.89227	0.87226	0.8203	0.89496	0.87172	0.81513	0.89564	0.87137	0.81384	0.89625	0.87094	0.81312	0.89976	0.87094						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.84064	0.83091	0.84335	0.84055	0.83187	0.84255	0.84033	0.83257	0.8412	0.84011	0.83335	0.8408	0.8399	0.83272	0.8405	0.83957	0.83373	0.84024	0.83938	0.83327	0.84001	0.83905	0.83326	0.83986	0.83878	0.83259	0.83967	0.83848	0.8325	0.83946	0.83822	0.83181	0.83919	0.83811	0.83123	0.83892	0.83799	0.83071	0.83863	0.83791	0.83034	0.83848	0.838	0.82918	0.83837	0.83795	0.82825	0.8383	0.83791	0.82781	0.83854	0.83786	0.82705	0.83899	0.83779	0.82606	0.8396	0.83772	0.82571	0.83975	0.83766	0.8249	0.84037	0.83759	0.82394	0.84062	0.83751	0.82354	0.84128	0.83744	0.82262	0.84183	0.83734	0.82162	0.84225	0.83731	0.82082	0.84272	0.83724	0.81932	0.84298	0.83724						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.89442	0.89424	0.89454	0.89443	0.8942	0.89455	0.89438	0.89415	0.89458	0.89432	0.89409	0.89458	0.89426	0.89401	0.89451	0.89419	0.89393	0.89444	0.89409	0.89394	0.89437	0.89405	0.89394	0.89429	0.89404	0.89393	0.89423	0.89404	0.8939	0.89416	0.89404	0.89393	0.89415	0.89404	0.89397	0.89415	0.89407	0.89399	0.89415	0.89411	0.89403	0.89418	0.89414	0.89406	0.89423	0.89417	0.8941	0.89426	0.89418	0.89413	0.89433	0.89422	0.89414	0.89437	0.89424	0.89415	0.89443	0.89428	0.89415	0.89449	0.89431	0.89416	0.89455	0.89435	0.89416	0.8946	0.89439	0.89416	0.89469	0.89443	0.89416	0.89474	0.89446	0.89417	0.89482	0.89449	0.89417	0.8949	0.89453	0.89417	0.89494	0.89453						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	400	Jordan	4	145	Western Asia	Country	37.13024774	30.65365973	JOR	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.97032	0.96396	0.9724	0.97003	0.96417	0.97164	0.96931	0.96383	0.97087	0.96873	0.96353	0.97057	0.96789	0.96313	0.96991	0.96704	0.96281	0.96926	0.9665	0.96236	0.96836	0.96616	0.9618	0.96771	0.96548	0.96128	0.96719	0.96495	0.96098	0.9665	0.96458	0.9606	0.96613	0.96441	0.96032	0.96567	0.96429	0.96014	0.96531	0.96427	0.95938	0.96502	0.96425	0.95913	0.9648	0.96415	0.95839	0.96461	0.96407	0.95757	0.96467	0.96393	0.957	0.96475	0.96381	0.95689	0.965	0.96365	0.95537	0.96569	0.96356	0.95519	0.96565	0.96339	0.95418	0.96621	0.96324	0.95334	0.96615	0.96312	0.95248	0.96683	0.96302	0.95183	0.96695	0.96281	0.95085	0.96736	0.96271	0.95032	0.96783	0.96271						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.86848	0.86212	0.87264	0.86831	0.86258	0.87215	0.86726	0.86153	0.87153	0.86581	0.85819	0.87079	0.86402	0.855	0.87007	0.86075	0.85202	0.86895	0.85749	0.84903	0.86596	0.85441	0.84555	0.86238	0.85125	0.84223	0.85919	0.84794	0.83817	0.8569	0.84403	0.8355	0.85335	0.84092	0.83218	0.85018	0.83866	0.82854	0.84734	0.83423	0.82515	0.84331	0.83157	0.82166	0.84065	0.82877	0.81628	0.83775	0.82549	0.81305	0.8351	0.82277	0.80776	0.83256	0.8203	0.80111	0.83167	0.81657	0.7964	0.83118	0.81342	0.78967	0.83093	0.8105	0.7834	0.83144	0.80691	0.77904	0.83089	0.8042	0.77182	0.83125	0.80078	0.7678	0.83073	0.79714	0.76119	0.83118	0.79487	0.75293	0.83262	0.79487						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	408	Democratic People's Republic of Korea	4	30	Eastern Asia	Country	127.1803633	40.1462645	PRK	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.92729	0.91223	0.93197	0.92612	0.91123	0.9302	0.92479	0.91109	0.92835	0.92348	0.91078	0.92711	0.92209	0.91055	0.92573	0.92095	0.91144	0.92432	0.91976	0.9105	0.92309	0.91847	0.90921	0.92196	0.91726	0.90889	0.92087	0.91568	0.90791	0.91957	0.91463	0.90657	0.91838	0.9134	0.90423	0.91732	0.91259	0.9034	0.91624	0.91141	0.9009	0.91528	0.91024	0.89949	0.91489	0.9095	0.89748	0.91427	0.9084	0.89633	0.91421	0.90761	0.89286	0.91437	0.90677	0.89066	0.91438	0.90534	0.88763	0.91416	0.90448	0.88653	0.91396	0.90344	0.88376	0.91465	0.90251	0.88184	0.91507	0.90158	0.87918	0.91451	0.90033	0.87714	0.91464	0.8991	0.87288	0.91489	0.89796	0.87207	0.91529	0.89796						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.81702	0.80261	0.82281	0.81617	0.80158	0.82166	0.8132	0.79917	0.82036	0.81061	0.79539	0.81914	0.80646	0.79059	0.81521	0.80272	0.78503	0.81278	0.79824	0.78055	0.80844	0.79395	0.77719	0.80462	0.78997	0.77137	0.80091	0.78646	0.76452	0.79823	0.78351	0.76355	0.79563	0.77947	0.75747	0.79343	0.77681	0.75524	0.79177	0.77309	0.74832	0.78986	0.76968	0.74362	0.78703	0.76555	0.73918	0.78588	0.76225	0.73255	0.78341	0.75834	0.72614	0.78203	0.75635	0.72377	0.78042	0.75224	0.71327	0.78025	0.7497	0.70885	0.77822	0.74543	0.70218	0.77786	0.74381	0.68824	0.77702	0.74106	0.68959	0.77676	0.73798	0.67998	0.77654	0.73346	0.67438	0.77594	0.73148	0.66773	0.77536	0.73148						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	414	Kuwait	4	145	Western Asia	Country	47.49305029	29.53949468	KWT	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.94311	0.9407	0.94507	0.94229	0.93884	0.94427	0.93939	0.93482	0.94343	0.93668	0.92873	0.94234	0.93246	0.92222	0.93999	0.92774	0.91557	0.93623	0.92171	0.90827	0.93073	0.91646	0.90287	0.92556	0.91019	0.89391	0.92057	0.90439	0.88581	0.91536	0.89827	0.8805	0.90959	0.89328	0.87424	0.90381	0.88894	0.86882	0.89819	0.88576	0.86288	0.89473	0.88195	0.85194	0.89169	0.87887	0.85025	0.88849	0.875	0.84257	0.88534	0.87161	0.8386	0.88287	0.86741	0.83127	0.88132	0.86572	0.82361	0.88084	0.862	0.81179	0.87989	0.85916	0.80731	0.87893	0.85521	0.8016	0.87923	0.8516	0.7924	0.87923	0.84717	0.7905	0.87962	0.84507	0.77549	0.87889	0.84102	0.77337	0.87906	0.84102						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.99079	0.97781	0.99333	0.99049	0.97881	0.9924	0.99013	0.9789	0.99161	0.98991	0.97966	0.99097	0.98964	0.98031	0.99034	0.98933	0.97965	0.98998	0.98902	0.98141	0.98971	0.98864	0.98086	0.98944	0.98835	0.98039	0.98917	0.98805	0.97918	0.9888	0.98761	0.97898	0.98836	0.98732	0.9774	0.98799	0.98696	0.97664	0.98767	0.98667	0.97524	0.98739	0.98646	0.97447	0.9871	0.9863	0.97379	0.98689	0.98611	0.9715	0.9866	0.98592	0.96995	0.9866	0.98568	0.97047	0.98705	0.98546	0.96755	0.98756	0.98525	0.9638	0.98811	0.98499	0.96379	0.98849	0.98476	0.9641	0.9885	0.98454	0.96291	0.98953	0.98425	0.9601	0.99016	0.98402	0.9596	0.98994	0.98377	0.959	0.99029	0.98377						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	418	Lao People's Democratic Republic	4	35	South-Eastern Asia	Country	101.9901968	20.27482773	LAO	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.82277	0.81258	0.83118	0.82198	0.8125	0.83043	0.82142	0.81177	0.82915	0.82108	0.81157	0.82849	0.82021	0.81135	0.8281	0.81959	0.8105	0.82638	0.81897	0.80978	0.82634	0.8182	0.80904	0.82536	0.81782	0.80776	0.82497	0.81738	0.80682	0.82462	0.81687	0.8062	0.82461	0.81593	0.80531	0.8244	0.8158	0.80321	0.82417	0.81552	0.80211	0.82388	0.81489	0.80164	0.82394	0.81434	0.80074	0.82419	0.81371	0.79931	0.82437	0.81313	0.79714	0.82416	0.81288	0.79608	0.82442	0.81239	0.79511	0.82471	0.81196	0.79436	0.82451	0.81161	0.79331	0.82449	0.8113	0.79104	0.82467	0.81096	0.79022	0.82478	0.81058	0.789	0.8248	0.81008	0.78779	0.82486	0.80958	0.78633	0.82481	0.80958						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	419	Latin America and the Caribbean	3	19	Americas	Region						[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.78678	0.7826	0.79135	0.78607	0.78188	0.79041	0.78505	0.78085	0.78914	0.78388	0.77931	0.78786	0.78243	0.77805	0.78655	0.78036	0.77619	0.78487	0.77853	0.77437	0.78264	0.77657	0.77234	0.78091	0.7746	0.77033	0.77885	0.77259	0.76813	0.77681	0.77055	0.76597	0.77503	0.76876	0.76409	0.77284	0.76671	0.76177	0.77104	0.765	0.7597	0.76918	0.76297	0.75664	0.76721	0.76072	0.75433	0.76598	0.75885	0.75135	0.76379	0.75659	0.74855	0.76184	0.75419	0.74522	0.76084	0.75206	0.74203	0.75885	0.7505	0.73897	0.75755	0.7478	0.73607	0.75734	0.74584	0.73282	0.75602	0.74351	0.72983	0.75541	0.7417	0.72629	0.75451	0.74018	0.72198	0.7535	0.73807	0.71942	0.75289	0.73807						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
ER_RSK_LSTI	Red List Index	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	1993	2019	27	IX	Index	G	Global	0.9638	0.95513	0.96523	0.96338	0.95524	0.96424	0.96308	0.95536	0.96387	0.96262	0.95517	0.96344	0.9622	0.95543	0.96294	0.96191	0.95621	0.96268	0.96168	0.95646	0.96245	0.96152	0.9568	0.9622	0.96147	0.95648	0.96196	0.96133	0.95618	0.96173	0.96127	0.95605	0.96165	0.96124	0.95546	0.96154	0.96119	0.95517	0.96145	0.96117	0.95444	0.96138	0.96115	0.95366	0.96135	0.96114	0.95358	0.96143	0.96115	0.95289	0.96145	0.96115	0.95241	0.96183	0.96116	0.95173	0.96239	0.96116	0.9512	0.96268	0.96118	0.95022	0.96325	0.96118	0.9498	0.96406	0.9612	0.94879	0.96398	0.96121	0.94878	0.96432	0.96123	0.94835	0.965	0.96125	0.94812	0.96524	0.96127	0.94747	0.96603	0.96127						BirdLife International and IUCN (2018), based on global estimates of the extinction risk (IUCN Red List categories) of all mammals, birds, amphibians, corals and cycads, derived from local and national data, disaggregated to the national scale and weighted by the proportion of each species's distribution in the country or region.		E: Estimated data
