series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
SH_STA_STUNTN	Children moderately or severely stunted (millions)	686	Senegal	5	11	Western Africa	Country	-14.46636926	14.35920905	SEN	1	1	Y0T4	under 5 years old	[2000, 2005, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	9	NUM_TH	Thousands	G	Global	434.8															371.4																		598.8			359.1			445.9			456.2			514.9			435.2			426.6						426.6						[2000]: Rapport de l'enquĂŞte sur les objectives de la fin de decennie sur l'enfance (MICS-II-2000). Dakar, Senegal, Novembre 2000 (and additional analysis). // [2005]: EnquĂŞte dĂŠmographique et de santĂŠ au SĂŠnĂŠgal 2005. Demographic and Health Surveys. Calverton, Maryland, USA : Centre de Recherche pour le DĂŠveloppement Humain [SĂŠnĂŠgal] et ORC Macro, 2006 (and additional analysis). // [2011]: EnquĂŞte dĂŠmographique et de santĂŠ Ă  indicateurs multiples au SĂŠnĂŠgal (EDS-MICS) 2010-2011. Demographic and Health Surveys and MICS. Calverton, Maryland, USA: ANSD et ICF International, 2012 (and additional analysis). // [2012]: Rapport final SMART 2012. Dakar, Senegal: CLM, 2013 (and additional analysis). // [2013]: EnquĂŞte dĂŠmographique et de santĂŠ continue (EDS-Continue 2012-2013). Demographic and Health Surveys. Calverton, Maryland, USA: ANSD et ICF International., 2013 (and additional analysis). // [2014]: SĂŠnĂŠgal : EnquĂŞte DĂŠmographique et de SantĂŠ Continue (EDS-Continue 2014). Rockville, Maryland, USA : ANSD et ICF International, 2015 (and additional analysis) // [2015]: SĂŠnĂŠgal : EnquĂŞte DĂŠmographique et de SantĂŠ Continue (EDS-Continue 2015).  Octobre 2016 (and additional analysis) // [2016]: SĂŠnĂŠgal : EnquĂŞte DĂŠmographique et de SantĂŠ Continue (EDS-Continue) 2016. August 2017 (and additional analysis) // [2017]: EnquĂŞte DĂŠmographique et de SantĂŠ Continue du SĂŠnĂŠgal, CinquiĂ¨me Phase 2017 : Rapport de synthĂ¨se. Rockville, Maryland, USA : ANSD et ICF (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	688	Serbia	4	39	Southern Europe	Country	20.805876	44.03145697	SRB	1	1	Y0T4	under 5 years old	[2005, 2010, 2014]	2005	2014	3	NUM_TH	Thousands	G	Global																43.3															32.1												28.1															28.1						[2005]: Republic of Serbia multiple indicator cluster survey 2005, final report. Belgrade, Republic of Serbia: Statistical Office of the Republic of Serbia and Strategic Marketing Research Agency, 2006 (and additional analysis). // [2010]: Serbia multiple indicator cluster survey 2010 (MICS). Belgrade, Republic of Serbia: Statistical Office of the Republic of Serbia, 2011 (and additional analysis). // [2014]: 2014 Serbia multiple indicator cluster survey and 2014 Serbia Roma Settlements multiple indicator cluster survey (MICS). Final Report. Belgrade, Serbia: Statistical Office of the Republic of Serbia and UNICEF, 2014 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	690	Seychelles	5	14	Eastern Africa	Country	55.46561591	-4.678053059	SYC	1	1	Y0T4	under 5 years old	[2012]	2012	2012	1	NUM_TH	Thousands	G	Global																																					0.6																					0.6					Health centres (80% coverage)	The nutritional status and associated risk factors of 0-5 year old children in Seychelles. 7706 Med Health Project (thesis). Queensland, Australia: Griffith University, 2014.		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	694	Sierra Leone	5	11	Western Africa	Country	-11.78306584	8.568604164	SLE	1	1	Y0T4	under 5 years old	[2000, 2005, 2008, 2010, 2013]	2000	2013	5	NUM_TH	Thousands	G	Global	287.6															445.8									397.3						484.6									424.8																		424.8						[2000]: The status of women and children in Sierra Leone. A household survey report (MICS-2). Central Statistics Office, Ministry of Development and Economic Planning, November 2000 (and additional anaysis). // [2005]: Sierra Leone multiple indicator cluster survey 2005: Final Report. Freetown, Sierra Leone: Statistics Sierra Leone and UNICEF-Sierra Leone, 2007 (and additional analysis). // [2008]: Sierra Leone demographic and health survey 2008. Demographic and Health Surveys. Calverton, Maryland, USA: Statistics Sierra Leone (SSL) and ICF Macro, 2009 (and additional analysis). // [2010]: Sierra Leone multiple indicator cluster survey 2010, Final report (MICS). Freetown, Sierra Leone: Statistics Sierra Leone and UNICEF-Sierra Leone, 2011 (and additional analysis). // [2013]: Sierra Leone demographic and health survey 2013. Demographic and Health Surveys. Freetown, Sierra Leone and Rockville, Maryland, USA: SSL and ICF International, 2014 (and additional analysis).		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	70	Bosnia and Herzegovina	4	39	Southern Europe	Country	17.78584332	44.16845548	BIH	1	1	Y0T4	under 5 years old	[2000, 2006, 2012]	2000	2012	3	NUM_TH	Thousands	G	Global	28.6																		19.6																		16.0																					16.0						[2000]: Household survey of women and children: Bosnia and Herzegovina 2000 (B&H MICS 2000): Draft final report, May 29, 2002. Sarajevo, Bosnia and Herzegovina: UNICEF, 2002 (and additional analysis). // [2006]: Bosnia and Herzegovina multiple indicator cluster survey 2006. Sarajevo, Bosnia and Herzegovina: UNICEF, 2007 (and additional analysis). // [2012]: Institute for Public Health [Federation of Bosnia and Herzegovina]. Bosnia and Herzegovina multiple indicator cluster survey (MICS) 2011-2012. Final report. Sarajevo, Federation of Bosnia and Herzegovina: UNICEF, 2013 (and additional analysis).		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	702	Singapore	4	35	South-Eastern Asia	Country	103.8107883	1.361009155	SGP	1	1	Y0T4	under 5 years old	[2000]	2000	2000	1	NUM_TH	Thousands	G	Global	11.2																																																									11.2						National healthcare group polyclinics' anthropometric growth charts for Singapore preschool children 2000. Singapore Health Booklet, revised edition April 2003 (and additional analysis).		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	704	Viet Nam	4	35	South-Eastern Asia	Country	105.802499	10.09643079	VNM	1	1	Y0T4	under 5 years old	[2000, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2010, 2011, 2013, 2014, 2015]	2000	2015	13	NUM_TH	Thousands	G	Global	3.0						2.0			2.0			2.0			2.0			2.0			2.0			2.0						2.0			1.0						1.0			1.0			1.0												1.0		[2000]: 3,126.3 // [2002]: 2,457.6 // [2003]: 2,332.0 // [2004]: 2,255.0 // [2005]: 2,244.3 // [2006]: 2,222.4 // [2007]: 2,289.0 // [2008]: 2,180.5 // [2010]: 2,132.3 // [2011]: 1,681.2 // [2013]: 1,976.2 // [2014]: 1,918.6 // [2015]: 1,907.2			[2002-2008]: Surveillance data - weighted // [2013]: Surveillance data (updated report 13/5/2014) // [2014]: Surveillance data (updated report 11/1/2014)	[2000]: Multiple indicator cluster survey Viet Nam, 2000. New York: UNICEF, 2004. Standard tables (and additional analysis). // [2002-2008]: Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis). // [2010]: General nutrition survey 2009-2010. Hanoi, Viet Nam: Medical Publishing House, 2010. // [2011]: Viet Nam multiple indicator cluster survey 2011 (MICS), final report. Ha Noi, Viet Nam, 2011 (and additional analysis). // [2013]: Nutrition surveillance profiles 2013. Hanoi, Viet Nam, 2014. // [2014]: Nutrition surveillance profiles 2014. Hanoi, Viet Nam, 2016. // [2015]: Nutrition surveillance profiles 2015. Hanoi, Viet Nam, 2017.		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	706	Somalia	5	14	Eastern Africa	Country	46.20367477	4.406485729	SOM	1	1	Y0T4	under 5 years old	[2000, 2006, 2009]	2000	2009	3	NUM_TH	Thousands	G	Global	527.0																		858.2									562.1																														562.1					[2000]: Converted estimates	[2000]: Somalia end-decade multiple indicator cluster survey. Full technical report. Nairobi: UNICEF Somilia, 2001 (and additional analysis). // [2006]: Monitoring the situation of women and children. Somalia multiple indicator cluster survey 2006. New York: UNICEF, 2007 (and additional analysis). // [2009]: National Micronutrient and Anthropometric Survey Somalia 2009 (and additional analysis).		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	710	South Africa	5	18	Southern Africa	Country	24.67184355	-29.99957544	ZAF	1	1	Y0T4	under 5 years old	[2004, 2008, 2012, 2016]	2004	2016	4	NUM_TH	Thousands	G	Global													1.0												1.0												1.0												1.0									1.0		[2004]: 1,868.9 // [2008]: 1,329.0 // [2012]: 1,500.4 // [2016]: 1,564.3			[2008,2012]: Age 0-5 months not covered; unadjusted	[2004]: South Africa demographic and health survey 2003 (SADHS). Demographic and Health Surveys. Pretoria: Department of Health, 2007 (and additional analysis). // [2008]: National income dynamics study (NIDS). Health: Analysis of the NIDS wave 1 dataset. Discussion paper no. 2. South Africa: The Presidency Republic of South Africa and SALDRU, 2009.  (and additional analysis) // [2012]: South Africa 2012 National Income Dynamics Study Wave 3 (and additional analysis) // [2016]: South Africa Demographic and Health Survey 2016. Pretoria, South Africa, and Rockville, Maryland, USA: NDoH, Stats SA, SAMRC, and ICF (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	716	Zimbabwe	5	14	Eastern Africa	Country	29.86909584	-19.00075492	ZWE	1	1	Y0T4	under 5 years old	[2005, 2009, 2010, 2014, 2015]	2005	2015	5	NUM_TH	Thousands	G	Global																688.6												757.8			716.8												681.0			678.3												678.3						[2005]: Zimbabwe demographic and health survey 2005-06. Demographic and Health Surveys. Calverton, Maryland: CSO and Macro International Inc., 2007 (and additional analysis). // [2009]: Zimbabwe multiple indicator monitoring survey (MIMS), 2009. Report August 2010. Harare, Zimbabwe: ZIMSTAT, 2010 (and additional analysis). // [2010]: Zimbabwe demographic and health survey 2010-11. Demographic and Health Surveys. Calverton, Maryland: ZIMSTAT and ICF International Inc., 2012 (and additional analysis). // [2014]: Zimbabwe Multiple Indicator Cluster Survey 2014, Final Report. Harare, Zimbabwe (and additional analysis) // [2015]: Zimbabwe Demographic and Health Survey 2015, November 2016 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	72	Botswana	5	18	Southern Africa	Country	23.81380223	-22.18810073	BWA	1	1	Y0T4	under 5 years old	[2000]	2000	2000	1	NUM_TH	Thousands	G	Global	64.4																																																									64.4						Multiple indicator survey (MIS) 2000. Full report. Gaborone, Botswana, 2001 (and additional analysis).		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	728	South Sudan	5	14	Eastern Africa	Country	30.32618773	7.290839152	SSD	1	1	Y0T4	under 5 years old	[2006, 2010]	2006	2010	2	NUM_TH	Thousands	G	Global																			516.7												518.5																											518.5						[2006]: Sudan household health survey (SHHS) - 2006.  Khartoum and Juba: Government of National Unity, Government of Southern Sudan, December 2007 (additional analysis conducted by PAPFAM, June 2013). // [2010]: South Sudan Household Survey 2010. Final Report (MICS4). Juba, South Sudan, 2013 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	729	Sudan	4	15	Northern Africa	Country	29.95650159	16.02643066	SDN	0	1	Y0T4	under 5 years old	[2006, 2010, 2014]	2006	2014	3	NUM_TH	Thousands	G	Global																			2.0												1.0												2.0															2.0		[2006]: 2,012.2 // [2010]: 1,885.8 // [2014]: 2,212.0				[2006]: Sudan household health survey (SHHS) - 2006.  Khartoum and Juba: Government of National Unity, Government of Southern Sudan, December 2007 (additional analysis conducted by PAPFAM, June 2013). // [2010]: Sudan household health survey, second round 2010 (and additional analysis) // [2014]: Multiple Indicator Cluster Survey 2014 of Sudan, Final Report. Khartoum, Sudan: UNICEF and Central Bureau of Statistics (CBS), February 2016 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	740	Suriname	5	5	South America	Country	-55.90626394	4.132603197	SUR	1	1	Y0T4	under 5 years old	[2000, 2006, 2010]	2000	2010	3	NUM_TH	Thousands	G	Global	7.5																		5.4												4.4																											4.4						[2000]: Full report: Suriname multiple indicator cluster survey (MICS) 2000. Paramaribo, Suriname, March 2001 (and additional analysis). // [2006]: Suriname multiple indicator cluster survey 2006, Final Report (MICS3). Paramaribo, Suriname, 2009 (and additional analysis). // [2010]: Suriname multiple indicator cluster survey 2010, Final Report (MICS). Paramaribo, Suriname, 2012 (and additional analysis).		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	747	Northern Africa and Western Asia	2	1	World	Region						Y0T4	under 5 years old	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	NUM_TH	Thousands	G	Global	10.0	7.0	12.0													9.0	7.0	12.0													9.0	6.0	12.0													9.0	6.0	12.0							9.0	5.0	12.0	9.0		[2000]: 10,229.8 // [2005]: 9,606.4 // [2010]: 9,452.2 // [2015]: 9,572.4 // [2018]: 9,073.1	[2000]: 7,896.0 // [2005]: 7,075.2 // [2010]: 6,609.7 // [2015]: 6,354.4 // [2018]: 5,807.4	[2000]: 12,563.5 // [2005]: 12,137.6 // [2010]: 12,294.7 // [2015]: 12,790.4 // [2018]: 12,338.8		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M: Modeled data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	748	Eswatini	5	18	Southern Africa	Country	31.50149288	-26.56471011	SWZ	1	1	Y0T4	under 5 years old	[2000, 2006, 2008, 2010, 2014]	2000	2014	5	NUM_TH	Thousands	G	Global	57.4																		46.6						66.2						52.3												45.2															45.2						[2000]: Multiple indicator cluster survey (MICS): Model full report. Maseru, Swaziland: Central Statistical Office, 2002 (and additional analysis) // [2006]: Swaziland demographic and health survey 2006-07. Demographic and Health Surveys. Mbabane, Swaziland: Central Statistical Office and Macro International Inc., 2008 (and additional analysis). // [2008]: Swaziland national nutrition survey report (November 2008). Mbabane, Swaziland: Ministry of Health, 2009. // [2010]: Swaziland multiple indicator cluster survey 2010 (MICS): Final report. Mbabane, Swaziland, Central Statistical Office and UNICEF, 2011 (and additional analysis). // [2014]: Swaziland Multiple Indicator Cluster Survey 2014. Final Report. Mbabane, Swaziland, Central Statistical Office and UNICEF (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	753	Eastern and South-Eastern Asia	2	1	World	Region						Y0T4	under 5 years old	[2000, 2005, 2010, 2015, 2018]	2000	2018	5	NUM_TH	Thousands	G	Global	38.0	34.0	41.0													30.0	27.0	33.0													25.0	22.0	28.0													21.0	17.0	25.0							18.0	14.0	22.0	18.0		[2000]: 38,004.6 // [2005]: 30,618.8 // [2010]: 25,350.2 // [2015]: 21,313.5 // [2018]: 18,801.4	[2000]: 34,538.2 // [2005]: 27,444.5 // [2010]: 22,060.0 // [2015]: 17,599.9 // [2018]: 14,854.6	[2000]: 41,471.0 // [2005]: 33,793.1 // [2010]: 28,640.4 // [2015]: 25,027.1 // [2018]: 22,748.2	excluding Japan	Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M: Modeled data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	Y0T4	under 5 years old	[2007]	2007	2007	1	NUM_TH	Thousands	G	Global																						1.0																																				1.0		1,094.7				Pesquisa nacional de demografia e saĂşde da crianĂ§a e da mulher - PNDS 2006. RelatĂłrio da pesquisa. Sao Paulo: CEBRAP, 2008  (and additional analysis).		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	Y0T4	under 5 years old	[2000, 2001, 2006, 2009]	2000	2009	4	NUM_TH	Thousands	G	Global	591.0			776.9															726.5									747.5																														747.5					[2000]: Converted estimates	[2000]: [Multiple Indicator Cluster Survey II (MICS II) concerning Child Health and Welfare. Main report.] Damascus, Syrian Arab Republic: UNICEF, 2002 (and additional analysis). // [2001]: The family health survey in the Syrian Arab Republic. Principal Report. Cairo: The League of Arab States, 2002 (and additional analysis). // [2006]: Syrian Arab Republic multiple indicator cluster survey 2006. February 2008 (and additional analysis). // [2009]: Family health survey of the Arab Republic of Syria 2009: Principal report (PAPFAM). Cairo: The League of Arab States, 2011 (and additional analysis).		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	Y0T4	under 5 years old	[2000, 2001, 2002, 2003, 2005, 2007, 2009, 2012, 2017]	2000	2017	9	NUM_TH	Thousands	G	Global	375.7			384.7			326.2			366.3						283.8						346.9						278.1									294.6															209.1						209.1					[2000-2003]: Converted estimates	[2000]: National nutrition survey of Tajikistan (September/October 2000). London, UK: Action Against Hunger UK, 2001 (and additional analysis). // [2001]: Representative national nutrition survey Tajikistan (Sughd, RRS, Kouliab and Kurgan Teppe regions), October/November 2001. London, UK: Action Against Hunger UK, 2002 (and additional analysis). // [2002]: National nutrition survey Tajikistan, May/June 2002. Action against Hunger and European Community Humanitarian Office, 2002 (and additional analysis). // [2003]: National nutrition and water & sanitation survey, Tajikistan, October 2003. Dushanbe, Tajikistan: Action Against Hunger (lead agency nutrition) and Mercy Corps (lead agency wat/san), 2004 (and additional analysis). // [2005]: Tajikistan multiple indicator cluster survey 2005, Final Report. Dushanbe, Tajikistan: State Committee on Statistics of the Republic of Tajikistan, 2007 (and additional analysis). // [2007]: Tajikistan living standards measurement survey 2007 (TLSS): Indicators at a glance. Dushanbe, Republic of Tajikistan: State Committee on Statistics and UNICEF, 2009 (and additional analysis) // [2009]: Micronutrient status survey in Tajikistan, 2009. Dushanbe, Republic of Tajikistan: Ministry of Health and UNICEF, 2010 (and additional analysis). // [2012]: Tajikistan demographic and health survey 2012. Demographic and Health Surveys. Dushanbe, Tajikistan, and Calverton, Maryland, USA: SA, MOH, and ICF International, 2013 (and additional analysis). // [2017]: Tajikistan Demographic and Health Survey 2017: Key Indicators. Rockville, Maryland, USA: Statistical Agency under the President of the Republic of Tajikistan(SA), Ministry of Health and Social Protection of Population of the Republic of Tajikistan and ICF (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	Y0T4	under 5 years old	[2006, 2012, 2016]	2006	2016	3	NUM_TH	Thousands	G	Global																			659.2																		659.0												396.2									396.2						[2006]: Thailand multiple indicator cluster survey December 2005 - February 2006, Final report. Bangkok, Thailand: National Statistical Office, 2006 (and additional analysis). // [2012]: International Health Policy Program (IHPP).  Thailand multiple indicator cluster survey 2012.  MICS. Bangkok, Thailand: NSO, UNICEF, MOPH, NHSO, THPF, IHPP, 2013 (and additional analysis) // [2016]: Thailand Multiple Indicator Cluster Survey 2015- 2016, Final Report, NSO and UNICEF, Bangkok, 2016 (and additional analysis0		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	Y0T4	under 5 years old	[2006, 2008, 2010, 2014]	2006	2014	4	NUM_TH	Thousands	G	Global																			289.8						278.1						320.2												316.4															316.4						[2006]: RĂŠsultats de l'enquĂŞte nationale Ă  indicateurs multiples, Togo 2006. Rapport final, aĂ´ut 2007 (and additional analysis). // [2008]: Rapport d'enquĂŞte nationale nutrition et survie des enfants de 0 Ă  59 mois, pratique d'alimentation de nourrisson et du jeune enfants. SMART. Togo, dĂŠcembre 2008 // [2010]: EnquĂŞte par grappes Ă  indicateurs multiples MICS Togo, 2010: Rapport final. LomĂŠ, Togo: DGSCN, 2010 (and additional analysis). // [2014]: EnquĂŞte dĂŠmographique et de santĂŠ au Togo 2013-2014. Demographic and Health Surveys. Rockville, Maryland, USA : MPDAT, MS et ICF International, 2015 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1	Y0T4	under 5 years old	[2012]	2012	2012	1	NUM_TH	Thousands	G	Global																																					1.1																					1.1						Tonga demographic and health survey 2012. Noumea, New Caledonia: Secretariat of the Pacific Community, 2013.		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1	Y0T4	under 5 years old	[2000, 2011]	2000	2011	2	NUM_TH	Thousands	G	Global	4.8																																	9.0																								9.0						[2000]: 2000 Multiple indicator cluster survey Trinidad and Tobago: Full report. UNICEF website (and additional analysis). // [2011]: Trinidad and Tobago Multiple Indicator Cluster Survey 2011, Key Findings & Tables. Port of Spain, Trinidad and Tobago: Ministry of Social Development and Familyvices, Central Statistical Office and UNICEF. 2017 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	Y0T4	under 5 years old	[2000, 2006, 2012]	2000	2012	3	NUM_TH	Thousands	G	Global	141.2																		72.3																		94.0																					94.0					[2000]: Converted estimates	[2000]: Tunisia multiple indicator cluster survey II 2000 (MICS II). Tunis, Tunisia: 2000 (and additional analysis). // [2006]: EnquĂŞte sur la santĂŠ et le bien ĂŞtre de la mĂ¨re et l'enfant: MICS 3. Tunis, Tunisia, 2008 (and additional analysis conducted by PAPFAM). // [2012]: Suivi de la situation des enfants et des femmes en Tunisie- EnquĂŞte par grappes Ă  indicateurs multiples 2011-2012: Rapport Final. MICS. Tunis, Tunisie: MDCI, INS, UNICEF, 2013 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	Y0T4	under 5 years old	[2004, 2008, 2013]	2004	2013	3	NUM_TH	Thousands	G	Global													1.0												798.5															658.9																		658.9		1,001.2				[2004]: Demographic and health survey, 2003.  Ankara, Turkey: Hacettepe University Institute of Population Studies, MoH General Directorate of Mother and Child Health and Family Planning, State Planning Organization and the EU, 2004 (and additional analysis) // [2008]: Turkey Demographic and Health Survey 2008. Ankara, Turkey: Institute of Population Studies, Hacettepe University (and additional analysis) // [2013]: 2013 Turkey demographic and health survey. Ankara, Turkey: Hacettepe University Institute of Population Studies, T.R. Ministry of Development and TĂBYTAK, 2014 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1	Y0T4	under 5 years old	[2000, 2006, 2015]	2000	2015	3	NUM_TH	Thousands	G	Global	137.6																		98.6																											77.8												77.8					[2000]: Converted estimates	[2000]: Turkmenistan demographic and health survey  2000. Demographic and Health Surveys. Calverton, Maryland, USA: GECRCMCH and ORC Macro, 2001(and additional analysis). // [2006]: Turkmenistan multiple indicator cluster survey 2006, Final Report. Ashgabat, Turkmenistan: Turkmenmillihasabat, 2006 (and additional analysis). // [2015]: 2015-2016 Turkmenistan Multiple Indicator Cluster Survey, Final Report (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	798	Tuvalu	4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1	Y0T4	under 5 years old	[2007]	2007	2007	1	NUM_TH	Thousands	G	Global																						0.1																																				0.1						Tuvalu demographic and health survey. DHS. Noumea, New Caledonia: TCSD, SPC and Macro International Inc, 2007 (accessed 22/12/09 http://www.spc.int/sdp/index.php?option=com_docman&task=cat_view&gid=53&Itemid=42).		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	Y0T4	under 5 years old	[2000, 2005, 2009, 2017]	2000	2017	4	NUM_TH	Thousands	G	Global	109.3															58.5												41.5																								20.1						20.1						[2000]: Multiple indicator cluster survey report Albania (MICS). Committee on Women and Family, Institute of Public Health, Faculty of Social Sciences and UNICEF (Albania). Tirana, Albania: UNICEF, 2000 (and additional analysis). // [2005]: Albania multiple indicator cluster survey 2005, final report. Tirana, Albania: Albanian National Institute of Statistics, 2008 (and additional analysis). // [2009]: Albania demographic and health survey 2008-09. Demographic and Health Surveys. Tirana, Albania: Institute of Statistics, Institute of Public Health and ICF Macro, 2010 (and additional analysis). // [2017]: Albania Demographic and Health Survey 2017-18. Tirana, Albania: Institute of Statistics, Institute of Public Health, and ICF (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	Y0T4	under 5 years old	[2000, 2006, 2011, 2012, 2016]	2000	2016	5	NUM_TH	Thousands	G	Global	2.0																		2.0															2.0			2.0												2.0									2.0		[2000]: 2,173.6 // [2006]: 2,276.1 // [2011]: 2,276.3 // [2012]: 2,357.1 // [2016]: 2,226.3			[2000]:  (41 out of 45 districts)	[2000]: Uganda demographic and health survey 2000-2001. Demographic and Health Surveys. Calverton, Maryland, USA: UBOS and ORC Macro, 2001 (and additional analysis). // [2006]: Uganda demographic and health survey 2006. Demographic and Health Surveys. Calverton, Maryland, USA: UBOS and Macro International Inc., 2007 (and additional analysis). // [2011]: Uganda demographic and health survey 2011. Demographic and Health Surveys. Kampala, Uganda: UBOS and Calverton, Maryland: ICF International Inc., 2012 (and additional analysis). // [2012]: Uganda National Panel Survey (UNPS) - Wave III. Kampala, Uganda: UBOS, 2013 (and additional analysis). // [2016]: Uganda Demographic and Health Survey 2016. Kampala, Uganda and Rockville, Maryland, USA: UBOS and ICF. 2018 (and additional analysis)		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	Y0T4	under 5 years old	[2000]	2000	2000	1	NUM_TH	Thousands	G	Global	494.8																																																									494.8						2000 Multiple indicator cluster survey (full report). MICS.  (and additional analysis).		CA: Country adjusted data
SH_STA_STUNTN	Children moderately or severely stunted (millions)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	Y0T4	under 5 years old	[2005, 2011]	2005	2011	2	NUM_TH	Thousands	G	Global																14.1																		5.5																								5.5						[2005]: Republic of Macedonia - multiple indicator cluster survey 2005-06. Final report. Skopje: State Statistcial Office of the Republic of Macedonia, 2007 (and additional analysis). // [2011]: Multiple indicator cluster survey 2011 (MICS). Skopje, the former Yugoslav Republic of Macedonia: Ministry of Health, Ministry of Education and Science,  Ministry of Labour and Social Policy, 2012 (and additional analysis)		CA: Country adjusted data
