series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	lowerbound_2000	upperbound_2000	value_2001	lowerbound_2001	upperbound_2001	value_2002	lowerbound_2002	upperbound_2002	value_2003	lowerbound_2003	upperbound_2003	value_2004	lowerbound_2004	upperbound_2004	value_2005	lowerbound_2005	upperbound_2005	value_2006	lowerbound_2006	upperbound_2006	value_2007	lowerbound_2007	upperbound_2007	value_2008	lowerbound_2008	upperbound_2008	value_2009	lowerbound_2009	upperbound_2009	value_2010	lowerbound_2010	upperbound_2010	value_2011	lowerbound_2011	upperbound_2011	value_2012	lowerbound_2012	upperbound_2012	value_2013	lowerbound_2013	upperbound_2013	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	175	Mayotte	5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	0.79284	25.25673	25.25673	25.25673	25.25673	25.25673	25.25673	25.25673	25.25673	25.25673	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306	25.78306						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497	39.08497						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174	27.56174						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	43.95365	43.95365	43.95365	43.95365	43.95365	43.95365	43.95368	43.95368	43.95368	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65069	45.65142	45.65142	45.65142	45.65142	45.65142	45.65142	45.65142	45.65142	45.65142	45.65142	45.65142	45.65142	45.65142	45.65142	45.65142	45.65142	45.65142	45.65142	45.65142						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	22.76418	22.76418	22.76418	22.76418	22.76418	22.76418	22.76418	22.76418	22.76418	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	22.78025	67.34707	67.34707	67.34707	67.34707	67.34707	67.34707	67.37636	67.37636	67.37636	67.37636	67.37636	67.37636	67.37636	67.37636	67.37636	67.37636	67.37636	67.37636	67.37636						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.0	0.0	0.0	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	21.11883	31.66079	31.66079	31.66079	31.66079	31.66079	31.66079	67.00884	67.00884	67.00884	67.00884	67.00884	67.00884	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868	70.49868						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	23.8609	23.8609	23.8609	25.97058	25.97058	25.97058	25.97058	25.97058	25.97058	25.97058	25.97058	25.97058	26.13096	26.13096	26.13096	35.1184	35.1184	35.1184	35.1184	35.1184	35.1184	58.82851	58.82851	58.82851	74.81426	74.81426	74.81426	74.81426	74.81426	74.81426	74.81426	74.81426	74.81426	74.81426	74.81426	74.81426	74.81426	74.81426	74.81426	82.5107	82.5107	82.5107	86.56994	86.56994	86.56994	86.56994	86.56994	86.56994	86.56994	86.56994	86.56994	86.56994	86.56994	86.56994	86.56994	86.56994	86.56994	86.56994						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	199	Least Developed Countries (LDC)	1			Group						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	34.38607	34.02961	34.67508	34.84409	34.47185	35.12016	35.49919	35.13646	35.73156	36.39892	36.12634	36.66496	37.03969	36.72696	37.29379	37.55658	37.25699	37.75595	38.19078	37.92939	38.37999	39.21306	39.01204	39.28894	40.03087	39.83104	40.10726	40.32714	40.14386	40.33838	40.82859	40.68953	40.82859	40.96923	40.83017	40.96923	40.9995	40.86044	40.9995	41.00971	40.87065	41.00971	41.06467	40.92562	41.06467	41.06467	40.92562	41.06467	41.06786	40.9288	41.06786	41.08205	40.94299	41.08205	41.08205	41.08205	41.08205	41.08205						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	14.67156	14.67156	14.67156	14.67156	14.67156	14.67156	14.67156	14.67156	14.67156	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	17.89569	26.08191	26.08191	26.08191	26.08191	26.08191	26.08191	26.08191	26.08191	26.08191	26.08191	26.08191	26.08191	26.08191	26.08191	26.08191	26.08191	26.08191	26.08191	26.08191						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	202	Sub-Saharan Africa	3	2	Africa	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	34.37722	33.96258	34.69636	34.8412	34.40139	35.1657	35.43211	35.03615	35.67477	36.24568	35.84027	36.47866	36.55396	36.14855	36.78693	37.02886	36.69286	37.23254	38.47037	38.16539	38.66559	40.38905	40.15409	40.48902	40.4725	40.25471	40.57166	40.73716	40.59471	40.75158	41.10839	41.00558	41.10839	41.41758	41.32171	41.41758	41.68317	41.5873	41.68317	41.87793	41.80793	41.87793	41.89616	41.82616	41.89616	41.96168	41.89167	41.96168	42.04711	41.97711	42.04711	42.07726	42.00726	42.07726	42.07726	42.00726	42.07726	42.07726						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	51.17526	51.17526	51.17526	51.19566	51.19566	51.19566	51.20562	51.20562	51.20562	51.20562	51.20562	51.20562	83.3887	83.3887	83.3887	91.9508	91.9508	91.9508	91.98215	91.98215	91.98215	91.98215	91.98215	91.98215	91.98215	91.98215	91.98215	92.34534	92.34534	92.34534	92.34534	92.34534	92.34534	92.34534	92.34534	92.34534	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537	92.34537						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	21	Northern America	3	19	Americas	Region						[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	31.12347	30.05658	31.89574	31.27782	30.19927	31.95896	32.94642	31.93371	33.46413	33.40993	32.49608	33.86101	33.47364	32.62193	33.92044	33.59558	32.73941	34.02077	33.97133	33.18159	34.27631	34.29574	33.45474	34.52841	35.3554	34.48618	35.56362	35.46049	34.63331	35.61107	35.99465	35.41417	36.10836	37.1588	36.60976	37.21353	37.19597	36.68487	37.21792	37.2383	36.95974	37.2423	37.25801	37.25801	37.25801	37.2814	37.2814	37.2814	37.4291	37.4291	37.4291	38.20026	38.20026	38.20026	38.20026	38.20026	38.20026	38.20026						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.01188	66.00926	77.7839	73.01188	66.00926	77.7839	73.01188	66.00926	77.7839	73.01188	66.00926	77.7839	73.01188	66.00926	77.7839	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492	78.72492						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	17.94047	17.94047	17.94047	17.94047	17.94047	17.94047	19.79744	19.79744	19.79744	19.90322	19.90322	19.90322	20.70326	20.70326	20.70326	20.70326	20.70326	20.70326	20.81406	20.81406	20.81406	20.81406	20.81406	20.81406	20.81406	20.81406	20.81406	20.84249	20.84249	20.84249	23.90975	23.90975	23.90975	23.92655	23.92655	23.92655	24.95071	24.95071	24.95071	24.95071	24.95071	24.95071	25.55291	25.55291	25.55291	25.55387	25.55387	25.55387	25.55387	25.55387	25.55387	27.80355	27.80355	27.80355	28.17243	28.17243	28.17243	28.17243						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	1.50762	1.50762	1.50762	1.50762	1.50762	1.50762	1.50762	1.50762	1.50762	1.50762	1.50762	1.50762	1.50762	1.50762	1.50762	10.13342	10.13342	10.13342	10.13342	10.13342	10.13342	11.68497	11.68497	11.68497	13.51861	13.51861	13.51861	15.12719	15.12719	15.12719	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835	20.03835						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643	99.99643						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
ER_PTD_MOTN	Average proportion of Mountain Key Biodiversity Areas (KBAs) covered by protected areas (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2000	2018	19	PT	Percentage	G	Global	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	19.53732	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965	20.71965						BirdLife International, IUCN and UNEP-WCMC (2018). Based on spatial overlap between polygons for Key Biodiversity Areas from the World Database of key Biodiveristy Areas (www.keybiodiversityareas.org) and polygons for protected areas from the World Database on Protected Areas (www.protectedplanet.net)		C: Country data
