series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Y14T28	14 to 28 years old	F	Female	[2009]	2009	2009	1	PT	Percentage	G	Global										34.7										34.7			Population coverage: Excluding both institutional population and armed forces and/or conscripts	ILOSTAT - LFS - Integrated Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Y14T28	14 to 28 years old	_T	Both sexes	[2009]	2009	2009	1	PT	Percentage	G	Global										25.0										25.0			Population coverage: Excluding both institutional population and armed forces and/or conscripts	ILOSTAT - LFS - Integrated Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Y14T28	14 to 28 years old	M	Male	[2009]	2009	2009	1	PT	Percentage	G	Global										15.4										15.4			Population coverage: Excluding both institutional population and armed forces and/or conscripts	ILOSTAT - LFS - Integrated Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	Y15T24	15 to 24 years old	F	Female	[2004]	2004	2004	1	PT	Percentage	G	Global					32.6															32.6			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - HS - Integrated Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2004]	2004	2004	1	PT	Percentage	G	Global					27.9															27.9			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - HS - Integrated Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	Y15T24	15 to 24 years old	M	Male	[2004]	2004	2004	1	PT	Percentage	G	Global					22.7															22.7			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - HS - Integrated Household Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	Y15T24	15 to 24 years old	M	Male	[2005]	2005	2005	1	PT	Percentage	G	Global						23.7														23.7			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - HIES - Core Welfare Indicators Questionnaire		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	Y15T24	15 to 24 years old	F	Female	[2005]	2005	2005	1	PT	Percentage	G	Global						29.1														29.1			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - HIES - Core Welfare Indicators Questionnaire		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2005]	2005	2005	1	PT	Percentage	G	Global						26.5														26.5			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - HIES - Core Welfare Indicators Questionnaire		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	Y15T24	15 to 24 years old	F	Female	[2005, 2012]	2005	2012	2	PT	Percentage	G	Global						23.1							25.8							25.8			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Survey 1-2-3, Employment, informal sector and household's living conditions		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2005, 2012]	2005	2012	2	PT	Percentage	G	Global						18.5							21.4							21.4			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Survey 1-2-3, Employment, informal sector and household's living conditions		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	Y15T24	15 to 24 years old	M	Male	[2005, 2012]	2005	2012	2	PT	Percentage	G	Global						13.5							16.4							16.4			Repository: ILO-STATISTICS - Micro data processing	ILOSTAT - LFS - Survey 1-2-3, Employment, informal sector and household's living conditions		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y15T24	15 to 24 years old	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global											24.4	27.5	23.1	24.2	23.7	25.0	26.2	25.1		25.1			Repository: ILO-STATISTICS - Micro data processing	[2010]: ILOSTAT - HS - National Household Survey // [2011-2017]: ILOSTAT - LFS - Continuous Employment Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global											19.1	21.4	17.8	18.2	18.6	18.9	20.7	20.1		20.1			Repository: ILO-STATISTICS - Micro data processing	[2010]: ILOSTAT - HS - National Household Survey // [2011-2017]: ILOSTAT - LFS - Continuous Employment Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y15T24	15 to 24 years old	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2010	2017	8	PT	Percentage	G	Global											13.7	15.8	12.9	13.0	14.2	13.5	16.1	15.5		15.5			Repository: ILO-STATISTICS - Micro data processing	[2010]: ILOSTAT - HS - National Household Survey // [2011-2017]: ILOSTAT - LFS - Continuous Employment Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	Y15T24	15 to 24 years old	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13	PT	Percentage	G	Global						17.4	13.9	12.4	11.3	13.4	17.1	17.8	17.9	20.6	21.9	20.5	19.1	15.4		15.4			[2005-2006]: Break in series: Methodology revised | Repository: Eurostat special tabulation // [2007-2017]: Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	Y15T24	15 to 24 years old	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13	PT	Percentage	G	Global						16.0	14.5	13.3	12.0	13.5	14.1	14.6	15.2	18.6	16.7	15.6	14.6	15.3		15.3			[2005-2006]: Break in series: Methodology revised | Repository: Eurostat special tabulation // [2007-2017]: Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2005	2017	13	PT	Percentage	G	Global						16.7	14.2	12.9	11.6	13.4	15.7	16.2	16.6	19.6	19.3	18.1	16.9	15.4		15.4			[2005-2006]: Break in series: Methodology revised | Repository: Eurostat special tabulation // [2007-2017]: Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	Y15T24	15 to 24 years old	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global				6.3	6.3	17.3	10.2	8.3	8.2	8.6	10.4	15.1	17.8	20.6	19.0	15.9	15.0	16.2		16.2			[2003-2004,2007-2008,2010-2017]: Repository: Eurostat special tabulation // [2005-2006,2009]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	Y15T24	15 to 24 years old	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global				11.3	12.2	21.5	11.3	9.6	10.9	11.1	12.8	14.2	14.4	17.0	15.3	14.7	16.9	16.0		16.0			[2003-2004,2007-2008,2010-2017]: Repository: Eurostat special tabulation // [2005-2006,2009]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global				8.9	9.4	19.5	10.7	9.0	9.7	9.9	11.7	14.6	16.0	18.7	17.0	15.3	16.0	16.1		16.1			[2003-2004,2007-2008,2010-2017]: Repository: Eurostat special tabulation // [2005-2006,2009]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	199	Least Developed Countries (LDC)	1			Group						Y15T24	15 to 24 years old	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						23.2	22.9	22.6	22.1	22.1	21.7	21.4	21.2	21.1	21.1	21.3	21.4	21.0	21.0	21.0				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	199	Least Developed Countries (LDC)	1			Group						Y15T24	15 to 24 years old	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						32.7	32.6	31.8	30.9	30.4	29.5	29.3	29.2	29.1	29.2	29.3	29.4	28.8	28.6	28.6				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	199	Least Developed Countries (LDC)	1			Group						Y15T24	15 to 24 years old	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						13.7	13.3	13.3	13.4	13.8	13.9	13.5	13.3	13.1	13.1	13.4	13.4	13.4	13.5	13.5				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	202	Sub-Saharan Africa	3	2	Africa	Region						Y15T24	15 to 24 years old	_T	Both sexes	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						21.1	20.7	20.6	20.2	20.4	20.5	20.3	20.2	20.1	20.1	20.2	20.5	20.4	20.4	20.4				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	202	Sub-Saharan Africa	3	2	Africa	Region						Y15T24	15 to 24 years old	M	Male	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						16.0	15.7	15.6	15.3	15.6	15.7	15.4	15.4	15.2	15.3	15.5	15.8	15.8	15.9	15.9				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	202	Sub-Saharan Africa	3	2	Africa	Region						Y15T24	15 to 24 years old	F	Female	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2005	2018	14	PT	Percentage	G	Global						26.1	25.8	25.6	25.1	25.3	25.4	25.3	25.1	24.9	24.9	25.0	25.2	25.1	25.1	25.1				ILO estimates, November 2018, available in ILOSTAT (www.ilo.org/ilostat). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	Y15T24	15 to 24 years old	M	Male	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global				8.7	11.0	11.2	7.3	4.9	4.8	7.2	7.5	7.1	8.1	7.5	6.5	5.5	5.5	4.4		4.4			[2003-2004,2007-2010,2012,2014-2017]: Repository: Eurostat special tabulation // [2005-2006,2011,2013]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	Y15T24	15 to 24 years old	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global				14.6	14.2	15.4	11.1	9.1	8.8	9.9	10.3	9.5	9.8	10.8	9.9	9.5	8.6	8.3		8.3			[2003-2004,2007-2010,2012,2014-2017]: Repository: Eurostat special tabulation // [2005-2006,2011,2013]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global				11.6	12.6	13.3	9.2	6.9	6.7	8.5	8.8	8.3	8.9	9.1	8.1	7.5	7.0	6.3		6.3			[2003-2004,2007-2010,2012,2014-2017]: Repository: Eurostat special tabulation // [2005-2006,2011,2013]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	Y15T24	15 to 24 years old	M	Male	[2011, 2012]	2011	2012	2	PT	Percentage	G	Global												10.9	15.0							15.0			[2011]: Repository: ILO-STATISTICS - Micro data processing	[2011]: ILOSTAT - HIES - Monitoring survey of the Modular and Integrated Survey of Household Living Conditions // [2012]: ILOSTAT - HS - School to work transition survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	Y15T24	15 to 24 years old	F	Female	[2011, 2012]	2011	2012	2	PT	Percentage	G	Global												23.2	25.7							25.7			[2011]: Repository: ILO-STATISTICS - Micro data processing	[2011]: ILOSTAT - HIES - Monitoring survey of the Modular and Integrated Survey of Household Living Conditions // [2012]: ILOSTAT - HS - School to work transition survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	Y15T24	15 to 24 years old	_T	Both sexes	[2011, 2012]	2011	2012	2	PT	Percentage	G	Global												17.2	20.0							20.0			[2011]: Repository: ILO-STATISTICS - Micro data processing	[2011]: ILOSTAT - HIES - Monitoring survey of the Modular and Integrated Survey of Household Living Conditions // [2012]: ILOSTAT - HS - School to work transition survey		C: Country data
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	Y15T24	15 to 24 years old	F	Female	[2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2003	2017	15	PT	Percentage	G	Global				5.4	6.5	5.1	3.8	3.8	4.2	4.9	5.4	6.1	6.7	5.8	5.4	6.1	5.1	6.9		6.9			[2003-2004,2006-2017]: Repository: Eurostat special tabulation // [2005]: Break in series: Methodology revised | Repository: Eurostat special tabulation	ILOSTAT - LFS - EU Labour Force Survey		C: Country data
