series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2015	value_2016	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	26.5	33.7	34.3	34.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	33.5	36.7	37.1	37.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	40.5	40.0	39.9	39.9				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	33.2	17.8	17.1	17.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	58.3	54.0	53.3	53.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	45.7	35.9	35.2	35.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	42.4	36.7	36.2	36.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	61.7	53.1	52.7	52.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	23.0	19.7	19.6	19.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	199	Least Developed Countries (LDC)	1			Group						Y_GE15	15 years old and over	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global		2.8		2.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	199	Least Developed Countries (LDC)	1			Group						Y_GE15	15 years old and over	M	Male	[2015]	2015	2015	1	PT	Percentage	G	Global		27.2		27.2				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	199	Least Developed Countries (LDC)	1			Group						Y_GE15	15 years old and over	_T	Both sexes	[2015]	2015	2015	1	PT	Percentage	G	Global		14.7		14.7				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	37.3	33.7	33.4	33.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	43.7	38.2	37.8	37.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	30.8	29.0	29.0	29.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	202	Sub-Saharan Africa	3	2	Africa	Region						Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	20.5	17.0	16.8	16.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	202	Sub-Saharan Africa	3	2	Africa	Region						Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	12.2	9.5	9.4	9.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	202	Sub-Saharan Africa	3	2	Africa	Region						Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	4.3	2.3	2.3	2.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	28.7	30.3	30.5	30.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	34.4	34.4	34.4	34.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	40.0	38.6	38.3	38.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	2.1	0.7	0.6	0.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	9.3	6.5	6.5	6.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	16.5	12.5	12.3	12.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	38.4	19.9	19.0	19.0				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	34.0	19.9	19.3	19.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	42.7	19.8	18.8	18.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	21	Northern America	3	19	Americas	Region						Y_GE15	15 years old and over	_T	Both sexes	[2015]	2015	2015	1	PT	Percentage	G	Global		21.6		21.6				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	21	Northern America	3	19	Americas	Region						Y_GE15	15 years old and over	M	Male	[2015]	2015	2015	1	PT	Percentage	G	Global		24.4		24.4				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	21	Northern America	3	19	Americas	Region						Y_GE15	15 years old and over	F	Female	[2015]	2015	2015	1	PT	Percentage	G	Global		18.8		18.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y_GE15	15 years old and over	F	Female	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	15.5	8.8	8.5	8.5				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y_GE15	15 years old and over	_T	Both sexes	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	18.8	13.9	13.8	13.8				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	22.0	19.1	19.1	19.1				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
SH_PRV_SMOK	Age-standardized prevalence of current tobacco use among persons aged 15 years and older, by sex (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	Y_GE15	15 years old and over	M	Male	[2000, 2015, 2016]	2000	2016	3	PT	Percentage	G	Global	22.1	12.7	12.3	12.3				World Health Organization (WHO) Department of the Prevention of Noncommunicable Diseases;  Secretariat of the WHO Framework Convention on Tobacco Control		E: Estimated data
