series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	Freq	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	76	Brazil	5	5	South America	Country	-53.08432878	-10.77668561	BRA	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	16.9	17.4	18.4	18.3	19.3	19.3	19.3	19.7	20.0	19.4	21.9	22.0	22.6	23.4	23.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	760	Syrian Arab Republic	4	145	Western Asia	Country	38.50466565	35.01676176	SYR	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	21.5	21.2	21.1	21.3	21.4	21.4	21.7	21.7	22.0	21.8	21.4	22.0	19.6	20.0	20.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	762	Tajikistan	4	143	Central Asia	Country	69.294998	38.43069666	TJK	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	19.7	19.7	19.6	19.3	19.4	19.2	19.1	19.0	19.1	19.2	19.1	19.0	18.9	18.8	18.8			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	764	Thailand	4	35	South-Eastern Asia	Country	101.0202951	15.13089239	THA	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	37.7	38.1	38.3	38.4	38.5	38.9	39.2	38.9	39.2	39.6	39.2	39.2	36.0	36.2	36.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	768	Togo	5	11	Western Africa	Country	0.97835765	8.532096072	TGO	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	29.8	30.0	30.6	30.7	31.1	31.4	31.3	31.6	31.8	31.8	31.9	31.8	31.2	31.1	31.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	776	Tonga	4	61	Polynesia	Country	-175.1959991	-21.19511329	TON	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	15.3	15.2	15.1	16.0	15.0	14.9	14.8	15.6	17.5	17.4	5.8	11.5	7.6	7.6	7.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		C: Country data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	780	Trinidad and Tobago	5	29	Caribbean	Country	-61.29389504	10.41877263	TTO	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	13.6	16.1	14.9	15.7	17.9	19.2	20.1	21.0	24.7	21.0	19.4	17.0	18.0	14.1	14.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	784	United Arab Emirates	4	145	Western Asia	Country	53.98279159	23.43322219	ARE	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	9.5	9.7	24.1	26.7	23.2	20.6	18.6	18.8	16.2	12.9	11.7	11.9	10.9	10.9	10.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	788	Tunisia	4	15	Northern Africa	Country	9.572737411	34.11439971	TUN	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	24.8	24.9	24.8	24.9	25.2	25.2	25.3	25.2	25.5	25.4	25.2	25.4	24.3	24.4	24.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	792	Turkey	4	145	Western Asia	Country	35.42890329	38.9899684	TUR	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	11.7	9.2	8.4	8.0	8.9	8.9	9.0	9.7	8.1	7.9	7.3	6.8	6.6	8.9	8.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	795	Turkmenistan	4	143	Central Asia	Country	58.9787665	40.0912346	TKM	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	18.0	18.3	18.6	18.5	18.9	18.8	18.6	18.5	18.6	18.7	18.6	18.2	16.1	17.4	17.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	798	Tuvalu	4	61	Polynesia	Country	178.6679611	-7.460048071	TUV	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	21.2	21.1	21.0	20.9	20.7	20.6	20.5	20.5	20.4	20.4	20.4	20.3	20.3	20.3	20.3			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	8	Albania	4	39	Southern Europe	Country	20.06660928	41.13897007	ALB	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	14.9	14.9	15.3	15.2	15.4	15.6	15.8	16.0	15.9	16.0	15.9	15.9	15.0	15.1	15.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	800	Uganda	5	14	Eastern Africa	Country	32.39100438	1.279557331	UGA	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	30.3	30.4	30.3	30.0	29.8	29.8	29.4	29.3	29.0	29.0	29.1	26.3	27.3	27.4	27.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	804	Ukraine	4	151	Eastern Europe	Country	31.40270802	49.00735945	UKR	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	13.5	17.7	19.4	19.4	19.9	25.0	25.2	29.3	24.6	16.9	15.3	15.1	15.5	10.6	10.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	807	North Macedonia	4	39	Southern Europe	Country	21.7007909	41.60048068	MKD	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	7.9	5.2	8.5	6.3	7.4	6.8	6.7	8.3	7.7	7.6	7.7	8.2	6.3	9.4	9.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	818	Egypt	4	15	Northern Africa	Country	29.77468534	26.57438204	EGY	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	11.3	11.1	12.0	12.9	11.3	11.1	11.7	13.4	13.9	13.7	14.5	13.8	12.4	12.8	12.8			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	826	United Kingdom of Great Britain and Northern Ireland	4	154	Northern Europe	Country	-2.23830539	53.27691757	GBR	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	6.9	6.9	7.0	7.1	6.8	6.5	6.5	5.8	5.2	4.3	3.7	3.7	3.4	2.9	2.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	834	United Republic of Tanzania	5	14	Eastern Africa	Country	34.80521182	-6.265332606	TZA	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	32.8	32.7	32.5	32.1	31.8	31.7	31.2	31.0	30.6	30.4	30.4	30.7	32.9	32.9	32.9			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	84	Belize	5	13	Central America	Country	-88.70199554	17.19965901	BLZ	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	30.6	39.2	37.7	32.9	24.1	37.5	30.1	33.9	35.4	16.9	14.6	20.9	21.9	24.4	24.4			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	840	United States of America	4	21	Northern America	Country	-99.13830311	39.5277871	USA	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	15.5	15.5	16.0	15.7	15.5	15.5	15.3	14.6	13.2	11.9	11.5	11.2	11.4	10.6	10.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	854	Burkina Faso	5	11	Western Africa	Country	-1.742843829	12.27491081	BFA	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	29.6	29.7	29.9	30.0	30.3	30.4	30.2	30.8	31.0	31.0	31.2	31.2	30.0	30.0	30.0			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	858	Uruguay	5	5	South America	Country	-56.01387025	-32.8002838	URY	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	16.3	15.1	12.0	11.8	13.5	12.4	14.0	13.9	15.4	15.9	16.5	16.9	15.0	16.6	16.6			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	860	Uzbekistan	4	143	Central Asia	Country	63.11944558	41.77560518	UZB	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	9.7	9.6	8.0	10.0	12.9	13.0	13.0	14.4	13.7	14.2	12.4	12.5	11.6	11.2	11.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	862	Venezuela (Bolivarian Republic of)	5	5	South America	Country	-66.15642084	7.121324748	VEN	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	27.2	29.8	29.6	27.1	27.9	26.9	30.4	36.2	37.0	36.1	39.3	41.1	43.1	45.1	45.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		CA: Country adjusted data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	882	Samoa	4	61	Polynesia	Country	-172.4430749	-13.61541469	WSM	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	16.6	14.8	15.3	15.2	15.1	14.5	14.4	14.8	14.7	29.8	15.1	14.9	15.9	15.8	15.8			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	887	Yemen	4	145	Western Asia	Country	45.22389143	15.22242099	YEM	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	20.3	20.4	20.3	20.5	20.8	20.9	21.2	21.3	21.6	21.6	21.6	22.5	21.5	21.5	21.5			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	894	Zambia	5	14	Eastern Africa	Country	27.850329	-14.59701056	ZMB	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	28.4	28.3	28.5	28.2	28.0	27.9	27.6	27.3	27.1	26.9	26.9	24.5	24.7	24.7	24.7			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	90	Solomon Islands	4	54	Melanesia	Country	160.1584117	-9.622391719	SLB	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	18.7	18.9	19.1	19.5	18.8	18.8	18.9	18.9	19.1	19.4	19.2	19.3	19.3	19.2	19.2			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	96	Brunei Darussalam	4	35	South-Eastern Asia	Country	114.6288563	4.49736984	BRN	1	1	ANNUAL	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PER_100000_POP	Per 100,000 population	G	Global	16.3	19.8	15.0	9.0	12.7	15.0	12.5	17.6	10.3	11.4	7.5	11.8	8.0	8.1	8.1			[]	Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)		E: Estimated data
