series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfProduct_code	typeOfProduct_desc	years	min_year	max_year	n_years
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			AGG_OIL	Oil	[2005, 2016, 2017]	2005	2017	3
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	15	Northern Africa	3	2	Africa	Region								AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	15	Northern Africa	3	2	Africa	Region								_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	15	Northern Africa	3	2	Africa	Region								AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	15	Northern Africa	3	2	Africa	Region								AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	15	Northern Africa	3	2	Africa	Region								AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	15	Northern Africa	3	2	Africa	Region								AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	15	Northern Africa	3	2	Africa	Region								AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	150	Europe	2	1	World	Region								AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	150	Europe	2	1	World	Region								AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	150	Europe	2	1	World	Region								AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	150	Europe	2	1	World	Region								_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	150	Europe	2	1	World	Region								AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	150	Europe	2	1	World	Region								AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	150	Europe	2	1	World	Region								AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	151	Eastern Europe	3	150	Europe	Region								AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	151	Eastern Europe	3	150	Europe	Region								_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	151	Eastern Europe	3	150	Europe	Region								AGG_ARMS	Arms	[2005, 2010]	2005	2010	2
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	151	Eastern Europe	3	150	Europe	Region								AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	151	Eastern Europe	3	150	Europe	Region								AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	151	Eastern Europe	3	150	Europe	Region								AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	151	Eastern Europe	3	150	Europe	Region								AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	154	Northern Europe	3	150	Europe	Region								AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	154	Northern Europe	3	150	Europe	Region								_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	154	Northern Europe	3	150	Europe	Region								AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	154	Northern Europe	3	150	Europe	Region								AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	154	Northern Europe	3	150	Europe	Region								AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	154	Northern Europe	3	150	Europe	Region								AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	154	Northern Europe	3	150	Europe	Region								AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	155	Western Europe	3	150	Europe	Region								AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	155	Western Europe	3	150	Europe	Region								AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	155	Western Europe	3	150	Europe	Region								AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	155	Western Europe	3	150	Europe	Region								_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	155	Western Europe	3	150	Europe	Region								AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	155	Western Europe	3	150	Europe	Region								AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	155	Western Europe	3	150	Europe	Region								AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	17	Middle Africa	4	202	Sub-Saharan Africa	Region								AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			AGG_OIL	Oil	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			AGG_TXT	Textiles	[2005, 2010, 2015, 2016]	2005	2016	4
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016]	2005	2016	4
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016]	2005	2016	4
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016]	2005	2016	4
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			AGG_IND	Industrial products	[2005, 2010, 2015, 2016]	2005	2016	4
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			AGG_ARMS	Arms	[2010]	2010	2010	1
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			AGG_OIL	Oil	[2010, 2015, 2016]	2010	2016	3
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	175	Mayotte	5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1			AGG_TXT	Textiles	[2005, 2010, 2015]	2005	2015	3
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	175	Mayotte	5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1			AGG_IND	Industrial products	[2005, 2010, 2015]	2005	2015	3
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	175	Mayotte	5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1			AGG_CLTH	Clothing	[2005, 2010, 2015]	2005	2015	3
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	175	Mayotte	5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1			AGG_ARMS	Arms	[2005, 2010, 2015]	2005	2015	3
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	175	Mayotte	5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1			AGG_AGR	Agricultural products	[2005, 2010, 2015]	2005	2015	3
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	175	Mayotte	5	14	Eastern Africa	Country	45.14015057	-12.82217691	MYT	0	1			_T	Total or no breakdown	[2005, 2010, 2015]	2005	2015	3
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			AGG_ARMS	Arms	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			AGG_AGR	Agricultural products	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			_T	Total or no breakdown	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
TM_TAX_WMPS	Worldwide weighted tariff-average, preferential status, by type of product (%)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1			AGG_CLTH	Clothing	[2005, 2010, 2015, 2016, 2017]	2005	2017	5
