goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	typeOfSkill_code	typeOfSkill_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1			F	Female	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2015]	2015	2015	1	PT	Percentage	G	Global		34.41801					34.41801				Eurostat		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global				4.55859	1.1452		1.1452				[2017]: MinistĂ¨re des Postes, des TĂŠlĂŠcommunications et de l'Economie NumĂŠrique // [2018]: ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global				12.97608	3.80714		3.80714				[2017]: MinistĂ¨re des Postes, des TĂŠlĂŠcommunications et de l'Economie NumĂŠrique // [2018]: ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global				5.37643	1.55773		1.55773				[2017]: MinistĂ¨re des Postes, des TĂŠlĂŠcommunications et de l'Economie NumĂŠrique // [2018]: ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global				6.16895	1.29096		1.29096				[2017]: MinistĂ¨re des Postes, des TĂŠlĂŠcommunications et de l'Economie NumĂŠrique // [2018]: ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global				3.65269	1.27618		1.27618				[2017]: MinistĂ¨re des Postes, des TĂŠlĂŠcommunications et de l'Economie NumĂŠrique // [2018]: ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global				0.89316	0.6298		0.6298				[2017]: MinistĂ¨re des Postes, des TĂŠlĂŠcommunications et de l'Economie NumĂŠrique // [2018]: ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global				7.71836	1.88136		1.88136				[2017]: MinistĂ¨re des Postes, des TĂŠlĂŠcommunications et de l'Economie NumĂŠrique // [2018]: ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	Both sexes	SKILL_ICTSSHT	Using basic arithmetic formula in a spreadsheet	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global				1.10214	0.78941		0.78941				[2017]: MinistĂ¨re des Postes, des TĂŠlĂŠcommunications et de l'Economie NumĂŠrique // [2018]: ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	[2017, 2018]	2017	2018	2	PT	Percentage	G	Global				0.93095	0.32504		0.32504				[2017]: MinistĂ¨re des Postes, des TĂŠlĂŠcommunications et de l'Economie NumĂŠrique // [2018]: ITU		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	[2018]	2018	2018	1	PT	Percentage	G	Global					1.9807		1.9807				MINISTERE DES POSTES, DES TELECOMMUNICATIONS ET DE L'ECONOMIE NUMERIQUE - MPT/EN		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			M	Male	SKILL_ICTCDV	Connecting and installing new devices	[2018]	2018	2018	1	PT	Percentage	G	Global					1.81125		1.81125				MINISTERE DES POSTES, DES TELECOMMUNICATIONS ET DE L'ECONOMIE NUMERIQUE - MPT/EN		_X: Data nature not available
4	Goal 4	Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all	4.4	By 2030, substantially increase the number of youth and adults who have relevant skills, including technical and vocational skills, for employment, decent jobs and entrepreneurship	C040401	4.4.1	Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill	2020.Q2.G.03	['education', 'computer literacy', 'youth']	SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	562	Niger	5	11	Western Africa	Country	9.400167877	17.42143036	NER	1	1			M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	[2018]	2018	2018	1	PT	Percentage	G	Global					5.73029		5.73029				MINISTERE DES POSTES, DES TELECOMMUNICATIONS ET DE L'ECONOMIE NUMERIQUE - MPT/EN		_X: Data nature not available
