series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	151	Eastern Europe	3	150	Europe	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	11.71196	10.59983	12.82409	11.54223	10.41124	12.67322	10.89484	9.81045	11.97924	10.89484					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	151	Eastern Europe	3	150	Europe	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	11.01071	10.30781	11.71361	11.05321	10.32812	11.77831	10.52522	9.81559	11.23485	10.52522					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	151	Eastern Europe	3	150	Europe	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	9.44423	8.27669	10.61176	9.63981	8.37202	10.90761	9.35535	8.07178	10.63892	9.35535					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2017]	2017	2017	1	PT	Percentage	G	Global							13.64	13.18592	14.09408	13.64					The observation value represents the 3-year average of the period 2016-2018.	National Entity		CA: Country adjusted data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	154	Northern Europe	3	150	Europe	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	8.5782	7.78603	9.37037	7.12635	6.44884	7.80386	6.01379	5.41317	6.61441	6.01379					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	154	Northern Europe	3	150	Europe	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	8.32648	6.72556	9.92741	6.60466	5.00729	8.20203	5.90541	4.70257	7.10825	5.90541					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	154	Northern Europe	3	150	Europe	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	7.22865	5.48088	8.97642	6.33659	4.58804	8.08515	5.1642	4.05685	6.27156	5.1642					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	155	Western Europe	3	150	Europe	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	5.50294	4.94497	6.0609	5.17931	4.66382	5.6948	5.00819	4.51771	5.49868	5.00819					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	155	Western Europe	3	150	Europe	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	5.67018	4.57214	6.76822	4.91791	4.08735	5.74847	4.27615	3.43502	5.11728	4.27615					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	155	Western Europe	3	150	Europe	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	4.7149	3.68688	5.74291	4.65949	3.75966	5.55933	4.85378	4.00898	5.69858	4.85378					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region						A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	50.03662	46.1195	53.95374	53.59276	49.73364	57.45188	56.54462	52.74783	60.34142	56.54462					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	48.28492	46.04906	50.52077	51.05105	48.77843	53.32366	53.57509	51.3341	55.81609	53.57509					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region						A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	43.36112	39.5429	47.17934	45.60747	41.69174	49.5232	48.10773	44.20977	52.00569	48.10773					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	20.96089	17.80216	24.11962	22.34637	19.06703	25.62571	24.09497	20.97122	27.21872	24.09497					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	19.03497	15.52812	22.54182	18.16825	14.64907	21.68743	18.69026	15.31028	22.07024	18.69026					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	21.4209	19.51958	23.32223	21.67735	19.8042	23.55051	23.23305	21.56406	24.90204	23.23305					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESMSI	Prevalence of moderate or severe food insecurity in the adult population (%)	19	Americas	2	1	World	Region						A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	20.58501	19.97941	21.19061	22.36737	21.78174	22.95301	23.1663	22.58817	23.74442	23.1663					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
