series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2011]	2011	2011	1	PT	Percentage	G	Global												0.1									0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2011]	2011	2011	1	PT	Percentage	G	Global												0.1									0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2011]	2011	2011	1	PT	Percentage	G	Global												0.1									0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1			Y_GE15	15 years old and over	F	Female	[2011]	2011	2011	1	PT	Percentage	G	Global												0.1									0.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y15T24	15 to 24 years old	F	Female	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		27.5						26.7							23.4						23.4				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y_GE15	15 years old and over	F	Female	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		25.2						27.6							23.7						23.7				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y_GE25	25 years old and over	F	Female	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		24.2						27.9							23.8						23.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y15T24	15 to 24 years old	M	Male	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		21.4						23.7							19.9						19.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y_GE15	15 years old and over	M	Male	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		19.0						22.7							18.4						18.4				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y_GE25	25 years old and over	M	Male	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		17.9						22.3							17.9						17.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		22.0						25.0							20.9						20.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		21.0						25.0							20.7						20.7				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2001, 2007, 2014]	2001	2014	3	PT	Percentage	G	Global		24.3						25.1							21.5						21.5				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2001,2007]: E: Estimated data // [2014]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y15T24	15 to 24 years old	F	Female	[2002, 2007]	2002	2007	2	PT	Percentage	G	Global			14.7					6.7													6.7				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2007]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y_GE15	15 years old and over	F	Female	[2002, 2007]	2002	2007	2	PT	Percentage	G	Global			12.4					5.5													5.5				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2007]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y_GE25	25 years old and over	F	Female	[2002, 2007]	2002	2007	2	PT	Percentage	G	Global			11.7					5.2													5.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2007]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y15T24	15 to 24 years old	M	Male	[2002, 2007]	2002	2007	2	PT	Percentage	G	Global			17.6					8.5													8.5				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2007]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y_GE15	15 years old and over	M	Male	[2002, 2007]	2002	2007	2	PT	Percentage	G	Global			12.5					5.6													5.6				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2007]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y_GE25	25 years old and over	M	Male	[2002, 2007]	2002	2007	2	PT	Percentage	G	Global			10.5					4.6													4.6				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2007]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2002, 2007]	2002	2007	2	PT	Percentage	G	Global			12.5					5.6													5.6				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2007]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2002, 2007]	2002	2007	2	PT	Percentage	G	Global			16.5					7.8													7.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2007]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2002, 2007]	2002	2007	2	PT	Percentage	G	Global			11.0					4.8													4.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		[2002]: E: Estimated data // [2007]: M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y15T24	15 to 24 years old	F	Female	[2003, 2008]	2003	2008	2	PT	Percentage	G	Global				65.6					67.8												67.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y_GE15	15 years old and over	F	Female	[2003, 2008]	2003	2008	2	PT	Percentage	G	Global				64.7					66.3												66.3				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y_GE25	25 years old and over	F	Female	[2003, 2008]	2003	2008	2	PT	Percentage	G	Global				64.4					65.8												65.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y15T24	15 to 24 years old	M	Male	[2003, 2008]	2003	2008	2	PT	Percentage	G	Global				66.8					68.7												68.7				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y_GE15	15 years old and over	M	Male	[2003, 2008]	2003	2008	2	PT	Percentage	G	Global				63.0					64.3												64.3				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y_GE25	25 years old and over	M	Male	[2003, 2008]	2003	2008	2	PT	Percentage	G	Global				61.8					62.8												62.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y15T24	15 to 24 years old	_T	Both sexes	[2003, 2008]	2003	2008	2	PT	Percentage	G	Global				66.3					68.3												68.3				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y_GE15	15 years old and over	_T	Both sexes	[2003, 2008]	2003	2008	2	PT	Percentage	G	Global				63.8					65.2												65.2				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1			Y_GE25	25 years old and over	_T	Both sexes	[2003, 2008]	2003	2008	2	PT	Percentage	G	Global				62.9					64.1												64.1				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	143	Central Asia	3	142	Asia	Region								Y_GE15	15 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	35.4	34.6	32.2	32.4	29.2	28.1	26.6	25.0	22.6	20.6	19.1	17.6	16.4	15.3	14.1	13.2	12.3	11.6	11.0	10.3	10.3				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	143	Central Asia	3	142	Asia	Region								Y15T24	15 to 24 years old	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	37.6	36.8	34.3	34.0	30.5	29.4	27.9	26.4	24.0	22.1	20.7	19.4	18.5	17.4	16.2	15.2	14.6	14.1	13.5	12.8	12.8				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
SI_POV_EMP1	Employed population below international poverty line, by sex and age (%)	143	Central Asia	3	142	Asia	Region								Y_GE25	25 years old and over	_T	Both sexes	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2000	2019	20	PT	Percentage	G	Global	34.9	34.1	31.7	32.1	28.9	27.8	26.3	24.7	22.2	20.3	18.7	17.2	16.0	14.8	13.6	12.7	11.9	11.2	10.6	9.9	9.9				ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.		M: Modeled data
