series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	typeOfOccupation_code	typeOfOccupation_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			M	Male	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016]	2000	2016	15	PT	Percentage	G	Global	48.5	48.3	48.2	48.2	47.9	47.7	47.6	47.3	47.0	46.5	46.3	45.8	45.6	45.5			46.4			46.4				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			F	Female	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2016]	2000	2016	15	PT	Percentage	G	Global	51.5	51.7	51.8	51.8	52.1	52.3	52.4	52.7	53.0	53.5	53.7	54.2	54.4	54.5			53.6			53.6				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			F	Female	ISCO08_222	Nursing personnel	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	98.5	97.8		97.8				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			M	Male	ISCO08_222	Nursing personnel	[2016, 2017]	2016	2017	2	PT	Percentage	G	Global																	1.5	2.2		2.2				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			M	Male	ISCO08_221	Medical doctors	[2013, 2018]	2013	2018	2	PT	Percentage	G	Global														74.1					58.4	58.4				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			F	Female	ISCO08_221	Medical doctors	[2013, 2018]	2013	2018	2	PT	Percentage	G	Global														25.9					41.6	41.6				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			F	Female	ISCO08_222	Nursing personnel	[2013, 2018]	2013	2018	2	PT	Percentage	G	Global														53.7					31.3	31.3				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			M	Male	ISCO08_222	Nursing personnel	[2013, 2018]	2013	2018	2	PT	Percentage	G	Global														46.3					68.7	68.7				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			F	Female	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	36.2	37.2	38.2	39.2	40.0	41.3	42.2	43.4	44.1	44.8	45.6	46.7	47.5	48.5	49.3	50.1	51.1			51.1				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			M	Male	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global	63.8	62.8	61.8	60.8	60.0	58.7	57.8	56.6	55.9	55.2	54.4	53.3	52.5	51.5	50.7	49.9	48.9			48.9				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			F	Female	ISCO08_222	Nursing personnel	[2016]	2016	2016	1	PT	Percentage	G	Global																	94.7			94.7				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			M	Male	ISCO08_222	Nursing personnel	[2016]	2016	2016	1	PT	Percentage	G	Global																	5.3			5.3				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			M	Male	ISCO08_222	Nursing personnel	[2013, 2014, 2015, 2016, 2017, 2018]	2013	2018	6	PT	Percentage	G	Global														4.3	4.2	4.3	3.9	4.0	4.5	4.5				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			F	Female	ISCO08_222	Nursing personnel	[2013, 2014, 2015, 2016, 2017, 2018]	2013	2018	6	PT	Percentage	G	Global														95.7	95.8	95.7	96.1	96.0	95.5	95.5				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			M	Male	ISCO08_222	Nursing personnel	[2010, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	7	PT	Percentage	G	Global											11.0			14.4	11.2	8.2	7.9	9.5	16.3	16.3				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			F	Female	ISCO08_222	Nursing personnel	[2010, 2013, 2014, 2015, 2016, 2017, 2018]	2010	2018	7	PT	Percentage	G	Global											89.0			85.6	88.8	91.8	92.1	90.5	83.7	83.7				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			M	Male	ISCO08_221	Medical doctors	[2010, 2015]	2010	2015	2	PT	Percentage	G	Global											53.9					50.5				50.5				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			F	Female	ISCO08_221	Medical doctors	[2010, 2015]	2010	2015	2	PT	Percentage	G	Global											46.1					49.5				49.5				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			M	Male	ISCO08_222	Nursing personnel	[2007, 2013, 2014, 2015, 2016, 2017, 2018]	2007	2018	7	PT	Percentage	G	Global								11.9						7.5	7.6	7.9	8.3	8.6	9.1	9.1				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			F	Female	ISCO08_222	Nursing personnel	[2007, 2013, 2014, 2015, 2016, 2017, 2018]	2007	2018	7	PT	Percentage	G	Global								88.1						92.5	92.4	92.1	91.8	91.4	90.9	90.9				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			M	Male	ISCO08_221	Medical doctors	[2016]	2016	2016	1	PT	Percentage	G	Global																	50.6			50.6				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			F	Female	ISCO08_221	Medical doctors	[2016]	2016	2016	1	PT	Percentage	G	Global																	49.4			49.4				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1			M	Male	ISCO08_222	Nursing personnel	[2018]	2018	2018	1	PT	Percentage	G	Global																			43.0	43.0				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1			F	Female	ISCO08_222	Nursing personnel	[2018]	2018	2018	1	PT	Percentage	G	Global																			57.0	57.0				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			M	Male	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	26.9	26.8	27.2	27.0	26.9	26.8	26.7	25.7	25.8	25.9	25.8	25.8	26.0	24.7	24.8	25.4	25.7	26.0		26.0				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			F	Female	ISCO08_221	Medical doctors	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2000	2017	18	PT	Percentage	G	Global	73.1	73.2	72.8	73.0	73.1	73.2	73.3	74.3	74.2	74.1	74.2	74.2	74.0	75.3	75.2	74.6	74.3	74.0		74.0				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			F	Female	ISCO08_222	Nursing personnel	[2016]	2016	2016	1	PT	Percentage	G	Global																	98.3			98.3				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
SH_MED_HWRKDIS	Health worker distribution, by sex and type of occupation (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			M	Male	ISCO08_222	Nursing personnel	[2016]	2016	2016	1	PT	Percentage	G	Global																	1.7			1.7				Global Health Workforce Statistics database, Global Health Observatory, WHO .  Available at http://www.who.int/hrh/statistics/hwfstats/en/. For the specific sources and metadata by country, refer to database directly.		C: Country data
