series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	location_code	location_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_1990	value_1991	value_1992	value_1993	value_1994	value_1995	value_1996	value_1997	value_1998	value_1999	value_2000	value_2001	value_2002	value_2003	value_2004	value_2005	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			_T	All areas	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016]	2000	2016	17	PT	Percentage	G	Global											32.1	32.8	32.8	41.5	49.7	47.8	44.2	43.6	44.2	42.1	41.6	40.4	41.0	41.2	36.3	32.3	30.5			30.5			Source: Encuesta Nacional de Fuerza de Trabajo (ENFT). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			U	Urban	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PT	Percentage	G	Global											23.7	24.8	24.9	33.9	44.4	42.8	38.8	39.1	38.8	37.9	37.3	36.5	36.8	36.3						36.3			Source: Encuesta Nacional de Fuerza de Trabajo (ENFT). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			R	Rural	[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013]	2000	2013	14	PT	Percentage	G	Global											47.4	47.5	47.2	55.4	60.0	57.0	54.0	51.8	55.2	50.8	50.4	48.4	49.4	51.2						51.2			Source: Encuesta Nacional de Fuerza de Trabajo (ENFT). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			R	Rural	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2007	2014	8	PT	Percentage	G	Global																		61.3	59.7	57.5	53.0	50.9	49.1	42.0	35.3					35.3			Source: INEC. ENEMDU, Income Poverty; Dec data; Moderate Poverty Line (individuals). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			U	Urban	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2007	2014	8	PT	Percentage	G	Global																		24.3	22.6	25.0	22.5	17.4	16.1	17.6	16.4					16.4			Source: INEC. ENEMDU, Income Poverty; Dec data; Moderate Poverty Line (individuals). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			_T	All areas	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]	2007	2018	12	PT	Percentage	G	Global																		36.7	35.1	36.0	32.8	28.6	27.3	25.6	22.5	23.3	22.9	21.5	23.2	23.2			Source: INEC. ENEMDU, Income Poverty; Dec data; Moderate Poverty Line (individuals). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			R	Rural	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2005	2014	10	PT	Percentage	G	Global																42.4	35.8	43.8	49.0	46.5	43.2	50.2	43.3	36.0	37.9					37.9			[2007-2014]: Source: Direccion General de Estadistica y Censos (DIGESTYC). Encuesta de Hogares de PropĂłsitos MĂşltiples (www.digestyc.gob.sv) . Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			U	Urban	[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014]	2005	2014	10	PT	Percentage	G	Global																30.9	27.7	29.8	35.7	33.3	33.0	35.4	29.9	26.2	28.5					28.5			[2007-2014]: Source: Direccion General de Estadistica y Censos (DIGESTYC). Encuesta de Hogares de PropĂłsitos MĂşltiples (www.digestyc.gob.sv) . Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			_T	All areas	[2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]	2007	2017	11	PT	Percentage	G	Global																		34.6	40.0	37.8	36.5	40.6	34.5	29.6	31.8	34.9	32.7	29.2		29.2			[2007-2014]: Source: Direccion General de Estadistica y Censos (DIGESTYC). Encuesta de Hogares de PropĂłsitos MĂşltiples (www.digestyc.gob.sv) . Poverty line is absolute. Government estimate. // [2015-2016]: Source: Direccion General de Estadistica y Censos (DIGESTYC). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			R	Rural	[2006]	2006	2006	1	PT	Percentage	G	Global																	79.9													79.9			Source: PROFIL DE LA PAUVRETE EN GUINEE EQUATORIALE EN 2006. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			_T	All areas	[2006]	2006	2006	1	PT	Percentage	G	Global																	76.8													76.8			Source: PROFIL DE LA PAUVRETE EN GUINEE EQUATORIALE EN 2006. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			U	Urban	[2006]	2006	2006	1	PT	Percentage	G	Global																	31.5													31.5			Source: PROFIL DE LA PAUVRETE EN GUINEE EQUATORIALE EN 2006. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			_T	All areas	[1995, 1999, 2004, 2010, 2015]	1995	2015	5	PT	Percentage	G	Global						45.5				44.2					38.7						29.6					23.5				23.5			[1995,1999,2004]: Source: Ministry of Finance and Economic Development (MoFED): Ethiopia: Building on Progress, A Plan for Accelerated and Sustained Development to End Poverty (PASDEP), Volume I: Main Text. Poverty line is absolute. Government estimate. // [2010]: Source: Ethiopiaâs Progress Towards Eradicating Poverty:An Interim Report on Poverty Analysis Study (2010/11). Poverty line is absolute. Government estimate. // [2015]: Source: 2015-2016 Consumption expenditure survey. *	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			U	Urban	[1995, 1999, 2004, 2010]	1995	2010	4	PT	Percentage	G	Global						33.2				36.9					35.1						25.7									25.7			[1995,1999,2004]: Source: Ministry of Finance and Economic Development (MoFED): Ethiopia: Building on Progress, A Plan for Accelerated and Sustained Development to End Poverty (PASDEP), Volume I: Main Text. Poverty line is absolute. Government estimate. // [2010]: Source: Ethiopiaâs Progress Towards Eradicating Poverty:An Interim Report on Poverty Analysis Study (2010/11). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			R	Rural	[1995, 1999, 2004, 2010]	1995	2010	4	PT	Percentage	G	Global						47.5				45.4					39.3						30.4									30.4			[1995,1999,2004]: Source: Ministry of Finance and Economic Development (MoFED): Ethiopia: Building on Progress, A Plan for Accelerated and Sustained Development to End Poverty (PASDEP), Volume I: Main Text. Poverty line is absolute. Government estimate. // [2010]: Source: Ethiopiaâs Progress Towards Eradicating Poverty:An Interim Report on Poverty Analysis Study (2010/11). Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1			_T	All areas	[1993]	1993	1993	1	PT	Percentage	G	Global				69.0																										69.0			Source: Eritrea Poverty Assessment. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1			U	Urban	[1993]	1993	1993	1	PT	Percentage	G	Global				62.0																										62.0			Source: Eritrea Poverty Assessment. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			_T	All areas	[2013]	2013	2013	1	PT	Percentage	G	Global																								21.8						21.8			Source: EUROSTAT, At risk of poverty rate (cut-off point: 60% of median equivalised income after social transfers), reported year is income reference year. Poverty line is relative. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			R	Rural	[2008]	2008	2008	1	PT	Percentage	G	Global																			58.3											58.3			Source: Angola -InquĂŠrito Integrado sobre o Bem-Estar da PopulaĂ§ĂŁo IBEP, 2010. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			_T	All areas	[2008]	2008	2008	1	PT	Percentage	G	Global																			36.6											36.6			Source: Angola -InquĂŠrito Integrado sobre o Bem-Estar da PopulaĂ§ĂŁo IBEP, 2010. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1			U	Urban	[2008]	2008	2008	1	PT	Percentage	G	Global																			18.7											18.7			Source: Angola -InquĂŠrito Integrado sobre o Bem-Estar da PopulaĂ§ĂŁo IBEP, 2010. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			U	Urban	[2002, 2008]	2002	2008	2	PT	Percentage	G	Global													34.5						26.2											26.2			Source: WB Staff estimates. Report No. 63842-FJ, Sept 2011. &quot;Poverty Trends,Profiles &amp; Small Area Estimation in Fiji (2003-09) The welfare measure used is consumption per adult equivalent. Poverty line is absolute. World Bank estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			_T	All areas	[2002, 2008, 2013]	2002	2013	3	PT	Percentage	G	Global													39.8						35.2					34.0						34.0			[2002,2008]: Source: WB Staff estimates. Report No. 63842-FJ, Sept 2011. &quot;Poverty Trends,Profiles &amp; Small Area Estimation in Fiji (2003-09) The welfare measure used is consumption per adult equivalent. Poverty line is absolute. World Bank estimate. // [2013]: Source: WB Staff estimates. Report No. 116491-FL, \xa02017 Republic of Fiji, Systematic Country Diagnostic. The welfare measure used is\xa0 consumption per adult equivalent. Poverty line is absolute. World Bank estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1			R	Rural	[2002, 2008]	2002	2008	2	PT	Percentage	G	Global													44.6						44.0											44.0			Source: WB Staff estimates. Report No. 63842-FJ, Sept 2011. &quot;Poverty Trends,Profiles &amp; Small Area Estimation in Fiji (2003-09) The welfare measure used is consumption per adult equivalent. Poverty line is absolute. World Bank estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	262	Djibouti	5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1			_T	All areas	[2017]	2017	2017	1	PT	Percentage	G	Global																												21.1		21.1			Source: Directorate of Statistiques and Demographic Studies, Djibouti. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			R	Rural	[2005]	2005	2005	1	PT	Percentage	G	Global																44.6														44.6			Source: Gabon: Diagnostique de la Pauvrete and EnquĂŞte Gabonaise sur lâĂŠvaluation et le suivi de la pauvretĂŠ from 2005. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	266	Gabon	5	17	Middle Africa	Country	11.78727747	-0.60687619	GAB	1	1			_T	All areas	[2005, 2017]	2005	2017	2	PT	Percentage	G	Global																32.7												33.4		33.4			[2005]: Source: Gabon: Diagnostique de la Pauvrete and EnquĂŞte Gabonaise sur lâĂŠvaluation et le suivi de la pauvretĂŠ from 2005. Poverty line is absolute. Government estimate. // [2017]: Source: Gabon: EnquĂŞte Gabonaise sur lâĂŠvaluation et le suivi de la pauvretĂŠ from 2017. Poverty line is absolute. Government estimate.	World Development Indicators database, World Bank		CA: Country adjusted data
