series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	151	Eastern Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	NUMBER	Thousands	G	Global	1544.63899	1124.63899	1964.63899	1053.57827	793.57827	1313.57827	1619.86108	1249.86108	1989.86108	1049.86936	779.86936	1319.86936	1162.26689	862.26689	1462.26689	2555.17941	2055.17941	3055.17941	2555.17941					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				310.05571	200.05571	420.05571	338.70852	228.70852	448.70852	372.49893	262.49893	482.49893	442.73695	322.73695	562.73695				442.73695					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	National Entity		[2015-2017]: G: Global monitoring data // [2018]: CA: Country adjusted data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				480.06409	430.06409	530.06409	548.90868	498.90868	598.90868	624.93787	574.93787	674.93787	708.0171	648.0171	768.0171				708.0171					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	National Entity		[2015-2017]: G: Global monitoring data // [2018]: CA: Country adjusted data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				210.69243	110.69243	310.69243	259.03858	149.03858	369.03858	312.3031	202.3031	422.3031	358.79833	248.79833	468.79833				358.79833					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	National Entity		[2015-2017]: G: Global monitoring data // [2018]: CA: Country adjusted data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	154	Northern Europe	3	150	Europe	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	NUMBER	Thousands	G	Global	1802.09499	1802.08359	1802.10639	1868.20003	1868.18853	1868.21153	1771.18694	1771.17544	1771.19844	2262.73172	2262.71482	2262.74862	1059.10797	1059.10097	1059.11497	1057.48483	1057.47773	1057.49193	1057.48483					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	154	Northern Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	NUMBER	Thousands	G	Global	889.25417	519.25417	1259.25417	945.34189	575.34189	1315.34189	897.87042	517.87042	1277.87042	651.62456	391.62456	911.62456	324.84108	214.84108	434.84108	326.74241	216.74241	436.74241	326.74241					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	154	Northern Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	NUMBER	Thousands	G	Global	407.14724	267.14724	547.14724	418.74685	278.74685	558.74685	407.99992	267.99992	547.99992	981.76709	501.76709	1461.76709	523.24348	333.24348	713.24348	524.32548	334.32548	714.32548	524.32548					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	155	Western Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	NUMBER	Thousands	G	Global	1593.55517	973.55517	2213.55517	1455.13668	1045.13668	1865.13668	560.4301	350.4301	770.4301	652.48481	462.48481	842.48481	651.20015	451.20015	851.20015	626.3398	436.3398	816.3398	626.3398					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	155	Western Europe	3	150	Europe	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	NUMBER	Thousands	G	Global	2980.02301	2980.01521	2980.03081	2889.79944	2889.79054	2889.80834	2087.58264	2087.57674	2087.58854	2111.69562	2111.69212	2111.69912	1826.8709	1826.8664	1826.8754	1712.73228	1712.72818	1712.73638	1712.73228					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	155	Western Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	NUMBER	Thousands	G	Global	774.61061	544.61061	1004.61061	1056.26029	586.26029	1526.26029	1169.97777	769.97777	1569.97777	693.11705	473.11705	913.11705	735.15513	455.15513	1015.15513	679.444	449.444	909.444	679.444					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	NUMBER	Thousands	G	Global	12024.39528	12024.34688	12024.44368	12273.44913	12273.40073	12273.49753	12589.09056	12589.04216	12589.13896	12907.46733	12907.41893	12907.51573	12940.71153	12940.66313	12940.75993	13163.87018	13163.82178	13163.91858	13163.87018					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	NUMBER	Thousands	G	Global	4871.30666	4181.30666	5561.30666	4955.66099	4255.66099	5655.66099	5040.32797	4320.32797	5760.32797	5167.43525	4437.43525	5897.43525	5218.0269	4478.0269	5958.0269	5387.94665	4637.94665	6137.94665	5387.94665					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	NUMBER	Thousands	G	Global	3698.30461	3098.30461	4298.30461	3777.77588	3167.77588	4387.77588	3900.03303	3280.03303	4520.03303	3978.21047	3348.21047	4608.21047	3977.20275	3337.20275	4617.20275	4127.37319	3487.37319	4767.37319	4127.37319					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				81.64807	61.64807	101.64807	87.9382	57.9382	117.9382	102.6849	72.6849	132.6849	110.20386	80.20386	140.20386				110.20386					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				81.7455	51.7455	111.7455	74.90813	44.90813	104.90813	76.95144	46.95144	106.95144	82.3696	52.3696	112.3696				82.3696					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				228.98403	178.98403	278.98403	229.99876	179.99876	279.99876	250.96453	200.96453	300.96453	268.41782	218.41782	318.41782				268.41782					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	19	Americas	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	NUMBER	Thousands	G	Global	23148.83929	20588.83929	25708.83929	24561.00274	20091.00274	29031.00274	31405.29875	29365.29875	33445.29875	34349.53683	31059.53683	37639.53683	35866.94952	32386.94952	39346.94952	38465.10994	34805.10994	42125.10994	38465.10994					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	19	Americas	2	1	World	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	NUMBER	Thousands	G	Global	47530.27177	47530.26457	47530.27897	43650.1449	43650.1391	43650.1507	54778.93584	54778.93004	54778.94164	61855.32293	61855.31713	61855.32873	61863.30705	61863.30105	61863.31305	65222.42958	65222.42378	65222.43538	65222.42958					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	19	Americas	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	NUMBER	Thousands	G	Global	18521.55768	16481.55768	20561.55768	19037.83551	16607.83551	21467.83551	26262.05044	23622.05044	28902.05044	26405.29628	24035.29628	28775.29628	27809.74794	25329.74794	30289.74794	28994.23497	26404.23497	31584.23497	28994.23497					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				11.16021	1.16021	21.16021	16.69163	6.69163	26.69163	17.31349	7.31349	27.31349	20.60221	10.60221	30.60221				20.60221					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSIN	Total population in severe food insecurity (thousands of people)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	NUMBER	Thousands	G	Global				11.63836	1.63836	21.63836	9.36612	-0.63388	19.36612	12.47262	2.47262	22.47262	13.95569	3.95569	23.95569				13.95569					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
