series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2014	lowerbound_2014	upperbound_2014	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	value_2018	lowerbound_2018	upperbound_2018	value_2019	lowerbound_2019	upperbound_2019	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				2.67012	2.66723	2.673	3.01329	3.01036	3.01621	3.38361	3.38065	3.38657	3.78271	3.77971	3.7857				3.78271					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	National Entity		[2015-2017]: G: Global monitoring data // [2018]: CA: Country adjusted data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				4.23898	4.22445	4.25351	4.55739	4.54239	4.5724	4.92945	4.9143	4.9446	5.76561	5.7503	5.78092				5.76561					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	National Entity		[2015-2017]: G: Global monitoring data // [2018]: CA: Country adjusted data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				3.02358	3.00897	3.03819	3.65494	3.63934	3.67055	4.32867	4.31292	4.34441	4.88781	4.87275	4.90287				4.88781					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	National Entity		[2015-2017]: G: Global monitoring data // [2018]: CA: Country adjusted data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	154	Northern Europe	3	150	Europe	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	1.75057	1.74492	1.75623	1.80469	1.79902	1.81036	1.70142	1.69574	1.7071	2.16164	2.15328	2.17	1.0064	1.00297	1.00984	0.99981	0.99632	1.0033	0.99981					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	154	Northern Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	2.04679	2.03823	2.05535	2.16627	2.1577	2.17485	2.04769	2.0391	2.05627	1.47945	1.47363	1.48526	0.73432	0.73195	0.7367	0.73538	0.73296	0.7378	0.73538					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	154	Northern Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	0.98323	0.97985	0.98662	1.00528	1.00188	1.00868	0.97332	0.97002	0.97663	2.32835	2.31691	2.3398	1.23394	1.22947	1.23841	1.22957	1.22502	1.23411	1.22957					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	155	Western Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	1.92066	1.91318	1.92814	1.74562	1.7407	1.75054	0.6695	0.66704	0.67196	0.77627	0.77403	0.7785	0.77181	0.76938	0.77424	0.73996	0.73769	0.74222	0.73996					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	155	Western Europe	3	150	Europe	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	1.55852	1.55465	1.5624	1.50444	1.50005	1.50884	1.08177	1.07883	1.0847	1.08914	1.0874	1.09089	0.93804	0.9358	0.94027	0.87598	0.87397	0.87799	0.87598					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	155	Western Europe	3	150	Europe	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	0.98993	0.98699	0.99287	1.342	1.336	1.34799	1.47858	1.47351	1.48366	0.87121	0.86849	0.87394	0.91932	0.91581	0.92282	0.84582	0.8429	0.84873	0.84582					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	21.9181	21.88693	21.94927	21.94286	21.91169	21.97404	21.96103	21.92985	21.9922	22.16521	22.13404	22.19638	22.04022	22.00905	22.07138	22.4077	22.37652	22.43887	22.4077					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	19.38021	19.35628	19.40415	19.48629	19.46236	19.51023	19.69672	19.67279	19.72065	19.90855	19.88462	19.93248	19.68484	19.66092	19.70876	19.7567	19.73279	19.78062	19.7567					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	18	Southern Africa	4	202	Sub-Saharan Africa	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	17.51075	17.48241	17.53909	17.60124	17.57292	17.62956	17.88675	17.85844	17.91506	17.97223	17.94392	18.00054	17.7054	17.67713	17.73367	18.10361	18.07536	18.13187	18.10361					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				4.30349	4.29071	4.31627	4.56687	4.55357	4.58017	5.2583	5.24472	5.27188	5.5677	5.55256	5.58285				5.5677					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				4.72375	4.71434	4.73315	4.69478	4.68544	4.70412	5.07042	5.06112	5.07972	5.36945	5.35904	5.37985				5.36945					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				4.35831	4.34426	4.37237	3.937	3.9234	3.9506	3.99018	3.97625	4.0041	4.2163	4.20199	4.23061				4.2163					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	19	Americas	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	5.10793	5.1023	5.11357	5.18164	5.17502	5.18827	7.05668	7.04957	7.06378	7.00818	7.0019	7.01446	7.29354	7.28704	7.30004	7.51663	7.50993	7.52334	7.51663					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	19	Americas	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	6.08073	6.074	6.08746	6.36791	6.35632	6.37951	8.04053	8.03532	8.04574	8.68807	8.67975	8.69639	8.96563	8.95694	8.97433	9.50525	9.49622	9.51428	9.50525					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	19	Americas	2	1	World	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	4.88964	4.8861	4.89318	4.44971	4.44686	4.45257	5.53508	5.53223	5.53792	6.19684	6.19399	6.19969	6.1463	6.14333	6.14928	6.42762	6.42475	6.43049	6.42762					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				0.58806	0.58413	0.59198	0.88391	0.87854	0.88928	0.92273	0.91709	0.92837	1.10612	1.09998	1.11226				1.10612					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				0.67723	0.67218	0.68229	0.54747	0.54283	0.55211	0.73304	0.72729	0.73879	0.82524	0.82018	0.8303				0.82524					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1			A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017, 2018]	2015	2018	4	PT	Percentage	G	Global				0.55103	0.54783	0.55422	0.63703	0.63341	0.64065	0.75247	0.74837	0.75656	0.90821	0.90398	0.91243				0.90821					[2015]: The observation value represents the 3-year average of the period 2014-2016 // [2016]: The observation value represents the 3-year average of the period 2015-2017 // [2017]: The observation value represents the 3-year average of the period 2016-2018 // [2018]: The observation value represents the 3-year average of the period 2017-2019	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		G: Global monitoring data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	199	Least Developed Countries (LDC)	1			Group								A	Normal value	Y_GE15	15 years old and over	M	Male	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	18.25207	18.24545	18.25868	18.45011	18.44332	18.4569	21.56246	21.55573	21.56919	23.4359	23.42875	23.44306	22.61502	22.60822	22.62182	22.36204	22.35642	22.36766	22.36204					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	199	Least Developed Countries (LDC)	1			Group								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2014, 2015, 2016, 2017, 2018, 2019]	2014	2019	6	PT	Percentage	G	Global	17.63511	17.6301	17.64011	17.82475	17.8197	17.8298	18.89435	18.88931	18.89938	18.68843	18.68383	18.69304	18.92216	18.91777	18.92655	20.04653	20.04275	20.0503	20.04653					The observation value represents the annual value.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
