goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),151,Eastern Europe,3,150,Europe,Region,,,,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,280.0,293.0,368.0,375.0,385.0,404.0,400.0,422.0,434.0,443.0,439.0,435.0,450.0,477.0,481.0,463.0,482.0,517.0,532.0,545.0,596.0,596.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020]",2000,2020,20,NUMBER,Number,G,Global,13.0,13.0,15.0,15.0,15.0,15.0,18.0,18.0,18.0,18.0,17.0,17.0,17.0,17.0,19.0,19.0,19.0,19.0,,35.0,35.0,35.0,,,"[2000-2017,2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.","[2000-2017,2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),154,Northern Europe,3,150,Europe,Region,,,,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,572.0,562.0,559.0,575.0,575.0,595.0,604.0,614.0,618.0,611.0,625.0,635.0,643.0,652.0,655.0,644.0,688.0,703.0,713.0,741.0,767.0,767.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),155,Western Europe,3,150,Europe,Region,,,,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,468.0,469.0,475.0,479.0,502.0,508.0,509.0,505.0,553.0,550.0,566.0,566.0,564.0,606.0,649.0,640.0,643.0,642.0,707.0,711.0,744.0,744.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,650.0,650.0,650.0,650.0,604.0,604.0,604.0,604.0,611.0,637.0,637.0,637.0,635.0,635.0,699.0,699.0,699.0,699.0,709.0,742.0,742.0,742.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),17,Middle Africa,4,202,Sub-Saharan Africa,Region,,,,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,83.0,84.0,73.0,99.0,150.0,164.0,175.0,160.0,168.0,208.0,211.0,207.0,238.0,233.0,280.0,270.0,270.0,284.0,270.0,278.0,290.0,290.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,19.0,19.0,19.0,20.0,20.0,20.0,20.0,14.0,14.0,14.0,14.0,21.0,20.0,20.0,20.0,33.0,33.0,31.0,31.0,32.0,31.0,31.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),174,Comoros,5,14,Eastern Africa,Country,43.34234565,-11.66121732,COM,1,1,F,Female,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2018, 2019, 2020]",2005,2020,15,NUMBER,Number,G,Global,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,,,"[2005-2014,2016-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.","[2005-2014,2016-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),178,Congo,5,11,Western Africa,Country,15.22052612,-0.840544119,COG,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,9.0,9.0,9.0,12.0,11.0,11.0,11.0,11.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,17.0,17.0,17.0,17.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),18,Southern Africa,4,202,Sub-Saharan Africa,Region,,,,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,149.0,150.0,150.0,162.0,167.0,177.0,180.0,180.0,197.0,199.0,239.0,240.0,231.0,234.0,241.0,251.0,251.0,250.0,252.0,255.0,267.0,267.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),180,Democratic Republic of the Congo,5,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,F,Female,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2004,2020,17,NUMBER,Number,G,Global,,,,,60.0,60.0,60.0,42.0,42.0,42.0,42.0,42.0,44.0,44.0,53.0,44.0,44.0,44.0,44.0,50.0,64.0,64.0,,,[2004-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2004-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,I/II,"IPU, UN Women",Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.01,"['advancement of women', 'gender equality', 'political participation', 'women']",SG_GEN_PARLN,Number of seats held by women in national parliaments (number),188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,11.0,11.0,11.0,20.0,20.0,20.0,20.0,22.0,21.0,21.0,21.0,22.0,22.0,22.0,22.0,19.0,19.0,20.0,20.0,26.0,26.0,26.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed Jan 1 of given year for annual data.",,C: Country data
