goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2001,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,M,Male,"[2011, 2012, 2013, 2014, 2015, 2016, 2017]",2011,2017,7,PT,Percentage,G,Global,,,,,,,,,,29.9,30.9,32.8,32.7,33.0,33.2,32.4,32.4,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - Continuous Employment Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,_T,Both sexes,"[2011, 2012, 2013, 2014, 2015, 2016, 2017]",2011,2017,7,PT,Percentage,G,Global,,,,,,,,,,32.8,35.3,37.3,36.9,37.4,35.8,35.5,35.5,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - LFS - Continuous Employment Survey,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",199,Least Developed Countries (LDC),1,,,Group,,,,,,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,84.9,,84.9,,,,ILO estimates based on processing of country microdata sets,,E: Estimated data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",199,Least Developed Countries (LDC),1,,,Group,,,,,,M,Male,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,76.0,,76.0,,,,ILO estimates based on processing of country microdata sets,,E: Estimated data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",199,Least Developed Countries (LDC),1,,,Group,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,79.2,,79.2,,,,ILO estimates based on processing of country microdata sets,,E: Estimated data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",202,Sub-Saharan Africa,3,2,Africa,Region,,,,,,M,Male,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,71.5,,71.5,,,,ILO estimates based on processing of country microdata sets,,E: Estimated data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",202,Sub-Saharan Africa,3,2,Africa,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,76.7,,76.7,,,,ILO estimates based on processing of country microdata sets,,E: Estimated data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",202,Sub-Saharan Africa,3,2,Africa,Region,,,,,,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,82.9,,82.9,,,,ILO estimates based on processing of country microdata sets,,E: Estimated data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",204,Benin,5,11,Western Africa,Country,2.339933594,9.65401646,BEN,1,1,M,Male,[2011],2011,2011,1,PT,Percentage,G,Global,,,,,,,,,,90.2,,,,,,,90.2,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - HIES - Monitoring survey of the Modular and Integrated Survey of Household Living Conditions,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",204,Benin,5,11,Western Africa,Country,2.339933594,9.65401646,BEN,1,1,_T,Both sexes,[2011],2011,2011,1,PT,Percentage,G,Global,,,,,,,,,,94.5,,,,,,,94.5,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - HIES - Monitoring survey of the Modular and Integrated Survey of Household Living Conditions,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",204,Benin,5,11,Western Africa,Country,2.339933594,9.65401646,BEN,1,1,F,Female,[2011],2011,2011,1,PT,Percentage,G,Global,,,,,,,,,,97.7,,,,,,,97.7,,,Repository: ILO-STATISTICS - Micro data processing,ILOSTAT - HIES - Monitoring survey of the Modular and Integrated Survey of Household Living Conditions,,C: Country data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",21,Northern America,3,19,Americas,Region,,,,,,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,17.1,,17.1,,,,ILO estimates based on processing of country microdata sets,,E: Estimated data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",21,Northern America,3,19,Americas,Region,,,,,,_T,Both sexes,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,17.7,,17.7,,,,ILO estimates based on processing of country microdata sets,,E: Estimated data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",21,Northern America,3,19,Americas,Region,,,,,,M,Male,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,18.3,,18.3,,,,ILO estimates based on processing of country microdata sets,,E: Estimated data
8,Goal 8,"Promote sustained, inclusive and sustainable economic growth, full and productive employment and decent work for all",8.3,"Promote development-oriented policies that support productive activities, decent job creation, entrepreneurship, creativity and innovation, and encourage the formalization and growth of micro-, small- and medium-sized enterprises, including through access to financial services",C080301,8.3.1,II,ILO,"Proportion of informal employment in non-agriculture employment, by sex",2020.Q1.G.01,"['informal sector', 'employment']",SL_ISV_IFRM,"Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)",214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,F,Female,"[2005, 2006, 2007, 2008, 2010, 2011, 2012, 2013, 2014, 2015, 2016]",2005,2016,11,PT,Percentage,G,Global,,,,67.9,63.3,56.3,57.7,,53.7,52.5,54.7,55.0,53.0,52.2,52.9,,52.9,,,Repository: ILO-STATISTICS - Micro data processing,"[2005-2008,2010-2014]: ILOSTAT - LFS - National Labour Force Survey // [2015-2016]: ILOSTAT - LFS - Continuous National Labour Force Survey",,C: Country data
