goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,age_code,age_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2006,value_2007,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),716,Zimbabwe,5,14,Eastern Africa,Country,29.86909584,-19.00075492,ZWE,1,1,Y0T4,under 5 years old,[2019],2019,2019,1,PT,Percentage,G,Global,,,,,,,,,,,,,48.7,48.7,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),72,Botswana,5,18,Southern Africa,Country,23.81380223,-22.18810073,BWA,1,1,Y0T4,under 5 years old,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,87.5,,,87.5,,,Children with a birth certificate,Demographic Survey 2017,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),722,Small island developing States (SIDS),1,,,Group,,,,,,Y0T4,under 5 years old,[2019],2019,2019,1,PT,Percentage,G,Global,,,,,,,,,,,,,70.6,70.6,,,Based on 26 countries with a population coverage of 96 per cent,"DHS, MICS, other national surveys, censuses and vital registration systems",,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),724,Spain,4,39,Southern Europe,Country,-3.554078296,40.39211472,ESP,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,100.0,,,,,,100.0,,,Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered,UNSD,,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),728,South Sudan,5,14,Eastern Africa,Country,30.32618773,7.290839152,SSD,1,1,Y0T4,under 5 years old,[2010],2010,2010,1,PT,Percentage,G,Global,,,,35.4,,,,,,,,,,35.4,,,,SHHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),729,Sudan,4,15,Northern Africa,Country,29.95650159,16.02643066,SDN,0,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,67.3,,,,,,67.3,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),740,Suriname,5,5,South America,Country,-55.90626394,4.132603197,SUR,1,1,Y0T4,under 5 years old,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,,,,98.3,,98.3,,,"Refers to declaration of birth registration, being recorded in family book or registration with Civil Registry office",MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),747,Northern Africa and Western Asia,2,1,World,Region,,,,,,Y0T4,under 5 years old,[2019],2019,2019,1,PT,Percentage,G,Global,,,,,,,,,,,,,89.1,89.1,,,Based on 18 countries with a population coverage of 87 per cent,"DHS, MICS, other national surveys, censuses and vital registration systems",,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),748,Eswatini,5,18,Southern Africa,Country,31.50149288,-26.56471011,SWZ,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,53.5,,,,,,53.5,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),752,Sweden,4,154,Northern Europe,Country,14.3775338,60.60103109,SWE,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,100.0,,,,,,100.0,,,Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered,UNSD,,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),756,Switzerland,4,155,Western Europe,Country,8.223158,46.96617097,CHE,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,100.0,,,,,,100.0,,,Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered,UNSD,,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),76,Brazil,5,5,South America,Country,-53.08432878,-10.77668561,BRA,1,1,Y0T4,under 5 years old,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,96.4,,,,,96.4,,,,IBGE,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),760,Syrian Arab Republic,4,145,Western Asia,Country,38.50466565,35.01676176,SYR,1,1,Y0T4,under 5 years old,[2006],2006,2006,1,PT,Percentage,G,Global,96.0,,,,,,,,,,,,,96.0,,,Not included in aggregates as falls outside year range,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),762,Tajikistan,4,143,Central Asia,Country,69.294998,38.43069666,TJK,1,1,Y0T4,under 5 years old,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,95.8,,,95.8,,,,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),764,Thailand,4,35,South-Eastern Asia,Country,101.0202951,15.13089239,THA,1,1,Y0T4,under 5 years old,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,99.5,,,,99.5,,,Children with a birth certificate,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),768,Togo,5,11,Western Africa,Country,0.97835765,8.532096072,TGO,1,1,Y0T4,under 5 years old,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,82.9,,,82.9,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),776,Tonga,4,61,Polynesia,Country,-175.1959991,-21.19511329,TON,1,1,Y0T4,under 5 years old,[2012],2012,2012,1,PT,Percentage,G,Global,,,,,,93.4,,,,,,,,93.4,,,,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),780,Trinidad and Tobago,5,29,Caribbean,Country,-61.29389504,10.41877263,TTO,1,1,Y0T4,under 5 years old,[2011],2011,2011,1,PT,Percentage,G,Global,,,,,96.5,,,,,,,,,96.5,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),784,United Arab Emirates,4,145,Western Asia,Country,53.98279159,23.43322219,ARE,1,1,Y0,under 1 year old,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,100.0,,,100.0,,,Births registered,Ministry of Health and Prevention,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),788,Tunisia,4,15,Northern Africa,Country,9.572737411,34.11439971,TUN,1,1,Y0T4,under 5 years old,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,,,,99.9,,99.9,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),792,Turkey,4,145,Western Asia,Country,35.42890329,38.9899684,TUR,1,1,Y0T4,under 5 years old,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,,,,98.4,,98.4,,,Only asks if children were registered with population registry (does not ask about possession of birth certificate),DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),795,Turkmenistan,4,143,Central Asia,Country,58.9787665,40.0912346,TKM,1,1,Y0T4,under 5 years old,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,99.6,,,,99.6,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),798,Tuvalu,4,61,Polynesia,Country,178.6679611,-7.460048071,TUV,1,1,Y0T4,under 5 years old,[2007],2007,2007,1,PT,Percentage,G,Global,,49.9,,,,,,,,,,,,49.9,,,Not included in aggregates as falls outside year range,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),8,Albania,4,39,Southern Europe,Country,20.06660928,41.13897007,ALB,1,1,Y0T4,under 5 years old,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,,,,98.4,,98.4,,,,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),800,Uganda,5,14,Eastern Africa,Country,32.39100438,1.279557331,UGA,1,1,Y0T4,under 5 years old,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,32.2,,,,32.2,,,,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),804,Ukraine,4,151,Eastern Europe,Country,31.40270802,49.00735945,UKR,1,1,Y0T4,under 5 years old,[2012],2012,2012,1,PT,Percentage,G,Global,,,,,,99.8,,,,,,,,99.8,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),807,North Macedonia,4,39,Southern Europe,Country,21.7007909,41.60048068,MKD,1,1,Y0T4,under 5 years old,[2011],2011,2011,1,PT,Percentage,G,Global,,,,,99.7,,,,,,,,,99.7,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),818,Egypt,4,15,Northern Africa,Country,29.77468534,26.57438204,EGY,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,99.4,,,,,,99.4,,,,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),826,United Kingdom of Great Britain and Northern Ireland,4,154,Northern Europe,Country,-2.23830539,53.27691757,GBR,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,100.0,,,,,,100.0,,,Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered,UNSD,,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),834,United Republic of Tanzania,5,14,Eastern Africa,Country,34.80521182,-6.265332606,TZA,1,1,Y0T4,under 5 years old,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,26.4,,,,26.4,,,,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),84,Belize,5,13,Central America,Country,-88.70199554,17.19965901,BLZ,1,1,Y0T4,under 5 years old,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,95.7,,,,,95.7,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),840,United States of America,4,21,Northern America,Country,-99.13830311,39.5277871,USA,1,1,Y0T4,under 5 years old,[2013],2013,2013,1,PT,Percentage,G,Global,,,,,,,100.0,,,,,,,100.0,,,Estimates of 100% are assumed given the completeness of the civil registration system and all vital events (including births) are registered,UNSD,,E: Estimated data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),854,Burkina Faso,5,11,Western Africa,Country,-1.742843829,12.27491081,BFA,1,1,Y0T4,under 5 years old,[2010],2010,2010,1,PT,Percentage,G,Global,,,,76.9,,,,,,,,,,76.9,,,,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),858,Uruguay,5,5,South America,Country,-56.01387025,-32.8002838,URY,1,1,Y0T4,under 5 years old,[2013],2013,2013,1,PT,Percentage,G,Global,,,,,,,99.8,,,,,,,99.8,,,,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),860,Uzbekistan,4,143,Central Asia,Country,63.11944558,41.77560518,UZB,1,1,Y0T4,under 5 years old,[2006],2006,2006,1,PT,Percentage,G,Global,99.9,,,,,,,,,,,,,99.9,,,Not included in aggregates as falls outside year range,MICS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),862,Venezuela (Bolivarian Republic of),5,5,South America,Country,-66.15642084,7.121324748,VEN,1,1,Y0,under 1 year old,[2017],2017,2017,1,PT,Percentage,G,Global,,,,,,,,,,,81.3,,,81.3,,,Births registered,"Civil Registry, processed by INE, 2017",,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),882,Samoa,4,61,Polynesia,Country,-172.4430749,-13.61541469,WSM,1,1,Y0T4,under 5 years old,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,58.6,,,,,,58.6,,,,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),887,Yemen,4,145,Western Asia,Country,45.22389143,15.22242099,YEM,1,1,Y0T4,under 5 years old,[2013],2013,2013,1,PT,Percentage,G,Global,,,,,,,30.7,,,,,,,30.7,,,,DHS,,C: Country data
16,Goal 16,"Promote peaceful and inclusive societies for sustainable development, provide access to justice for all and build effective, accountable and inclusive institutions at all levels",16.9,"By 2030, provide legal identity for all, including birth registration",C160901,16.9.1,I,"UNSD, UNICEF","Proportion of children under 5 years of age whose births have been registered with a civil authority, by age",2020.Q1.G.01,"['civil registration', 'birth reporting', 'human rights']",SG_REG_BRTH,Proportion of children under 5 years of age whose births have been registered with a civil authority (% of children under 5 years of age),894,Zambia,5,14,Eastern Africa,Country,27.850329,-14.59701056,ZMB,1,1,Y0T4,under 5 years old,[2018],2018,2018,1,PT,Percentage,G,Global,,,,,,,,,,,,14.0,,14.0,,,,DHS,,C: Country data
