series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	activity_code	activity_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	132	Cabo Verde	55.92152						LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2015				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	132	Cabo Verde	95.30074						LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2015				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	132	Cabo Verde	63.89766						LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2015				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	132	Cabo Verde	59.58771						LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2015				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	132	Cabo Verde	97.1576						LFS - Continuous Multi-Objective Survey Employment and Labor Market Statistics		Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2015				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	143	Central Asia	57.0292						ILO estimates based on processing of country microdata sets			E	Estimated data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2016				3	142	Asia	Region					
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	143	Central Asia	51.4645						ILO estimates based on processing of country microdata sets			E	Estimated data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2016				3	142	Asia	Region					
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	143	Central Asia	86.5134						ILO estimates based on processing of country microdata sets			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2016				3	142	Asia	Region					
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	143	Central Asia	82.7456						ILO estimates based on processing of country microdata sets			E	Estimated data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2016				3	142	Asia	Region					
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	143	Central Asia	90.3796						ILO estimates based on processing of country microdata sets			E	Estimated data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2016				3	142	Asia	Region					
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	143	Central Asia	45.0781						ILO estimates based on processing of country microdata sets			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2016				3	142	Asia	Region					
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	143	Central Asia	50.0273						ILO estimates based on processing of country microdata sets			E	Estimated data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2016				3	142	Asia	Region					
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	143	Central Asia	37.4912						ILO estimates based on processing of country microdata sets			E	Estimated data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2016				3	142	Asia	Region					
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	143	Central Asia	54.5737						ILO estimates based on processing of country microdata sets			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2016				3	142	Asia	Region					
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	84.23943						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2010				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	56.94883						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2010				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	66.37885						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2010				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	91.06325						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2010				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	66.67225						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2010				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	70.98771						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2010				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	63.47545						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2010				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	88.37216						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2010				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	73.15176						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2010				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	70.83986						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2011				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	63.65056						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2011				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	87.82841						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2011				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	73.34513						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2011				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	66.90971						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2011				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	90.73478						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2011				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	65.82821						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2011				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	83.36494						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2011				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	56.30871						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2011				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	96.08541						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2013				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	76.80378						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	_T	No breakdown	2013				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	75.55687						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2013				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	66.66664						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2013				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	69.10809						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	NONAGR	Non-agriculture	2013				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	96.26991						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	M	Male	G	Global	ISIC4_A_011_012_013	Agriculture	2013				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	73.1993						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	F	Female	G	Global	_T	No breakdown	2013				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	61.67027						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	F	Female	G	Global	NONAGR	Non-agriculture	2013				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	95.79288						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	F	Female	G	Global	ISIC4_A_011_012_013	Agriculture	2013				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	74.50161						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	_T	No breakdown	2014				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	65.49057						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	NONAGR	Non-agriculture	2014				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SL_ISV_IFRM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	144	Sri Lanka	96.70334						LFS - Sri Lanka Labour Force Survey		Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	_T	Both sexes	G	Global	ISIC4_A_011_012_013	Agriculture	2014				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
