series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	typeOfSkill_code	typeOfSkill_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	77.54457						Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	31.46779						Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	74.13914						Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	37.42105						Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	46.11699						Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	54.87458						Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	34.48741						Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	37.52844						Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	67.11911						Algemene Directie Statistiek - Statistics Belgium Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	70.61673						Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2016				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	41.28861						Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTSFWR	Finding, downloading, installing and configuring software	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	30.95723						Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	33.59538						Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	36.25262						Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTPST	Creating electronic presentations with presentation software	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	69.02152						Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	69.74886						Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	70.48147						Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTCMFL	Copying or moving a file or folder	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	37.77335						Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	44.2665						Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	50.80666						Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTCDV	Connecting and installing new devices	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	52.87236						Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	58.81968						Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	77.98286						Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTATCH	Sending e-mails with attached files	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	55.83529						Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTTRFF	Transferring files between a computer and other devices	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	4.39548						Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	8.99727						Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	13.63238						Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTPRGM	Writing a computer program using a specialized programming language	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	64.85681						Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)			_X	Data nature not available	PT	Percentage	F	Female	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	65.28655						Direction GĂŠnĂŠrale Statistique - Statistics Belgium			_X	Data nature not available	PT	Percentage	_T	Both sexes	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
SE_ADT_ACTS	Proportion of youth and adults with information and communications technology (ICT) skills, by sex and type of skill (%)	56	Belgium	65.71941						Statbel (Algemene Directie Statistiek - Statistics Belgium) Statbel (Direction gĂŠnĂŠrale Statistique - Statistics Belgium)			_X	Data nature not available	PT	Percentage	M	Male	SKILL_ICTCPT	Using copy and paste tools to duplicate or move information within a document	G	Global	2017				4	155	Western Europe	Country	4.660976456	50.64104975	BEL	1	1
