series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	quantile_code	quantile_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	144	Sri Lanka	8.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	144	Sri Lanka	9.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	144	Sri Lanka	10.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2016				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	148	Chad	13.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	148	Chad	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	152	Chile	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1987				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	152	Chile	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1990				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	152	Chile	19.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1992				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	152	Chile	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1994				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	152	Chile	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1996				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	152	Chile	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1998				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	152	Chile	19.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2000				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	152	Chile	19.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	152	Chile	16.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2006				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	152	Chile	15.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	152	Chile	15.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	152	Chile	14.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2013				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	152	Chile	14.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2015				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	152	Chile	14.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2017				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1992				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1996				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1999				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2000				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2001				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2002				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2003				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	23.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2008				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2009				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2010				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2013				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2015				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	21.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2016				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2017				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	170	Colombia	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2018				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	174	Comoros	17.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	174	Comoros	19.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2014				5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	178	Congo	18.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2005				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	178	Congo	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2011				5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	180	Democratic Republic of the Congo	16.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2004				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	180	Democratic Republic of the Congo	16.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	2012				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	188	Costa Rica	25.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1981				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	188	Costa Rica	20.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1986				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SI_POV_50MI	Proportion of people living below 50 percent of median income (%)	188	Costa Rica	22.0						World Bank		Retrieved on March 17, 2020 from World Bank, PovcalNet (http://iresearch.worldbank.org/PovcalNet/index.htm)	G	Global monitoring data	PT	Percentage	G	Global	B50	Bottom 50%	1989				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
