goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2019, 2020]",2000,2020,20,NUMBER,Number,G,Global,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,120.0,,155.0,155.0,155.0,,,"[2000-2017,2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.","[2000-2017,2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),154,Northern Europe,3,150,Europe,Region,,,,,,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,2119.0,2123.0,2123.0,2123.0,2123.0,2123.0,2114.0,2114.0,2114.0,2114.0,2113.0,2117.0,2118.0,2116.0,2117.0,2118.0,2118.0,2110.0,2110.0,2110.0,2110.0,2110.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),155,Western Europe,3,150,Europe,Region,,,,,,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,2032.0,2032.0,2029.0,1963.0,1969.0,1967.0,1980.0,1980.0,1982.0,1981.0,1990.0,1990.0,1986.0,1986.0,2000.0,2000.0,2000.0,1999.0,2078.0,2078.0,2078.0,2078.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,2979.0,2984.0,2984.0,2984.0,2985.0,2985.0,2980.0,2980.0,2963.0,2987.0,2987.0,2987.0,2978.0,2978.0,2987.0,2959.0,2959.0,2949.0,2924.0,2975.0,2975.0,2975.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),17,Middle Africa,4,202,Sub-Saharan Africa,Region,,,,,,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,964.0,964.0,964.0,1047.0,1438.0,1458.0,1563.0,1564.0,1572.0,1572.0,1567.0,1463.0,1590.0,1589.0,1497.0,1491.0,1491.0,1628.0,1643.0,1633.0,1650.0,1650.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,161.0,161.0,161.0,166.0,166.0,166.0,165.0,166.0,166.0,166.0,166.0,166.0,165.0,165.0,165.0,166.0,166.0,166.0,166.0,171.0,169.0,169.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),174,Comoros,5,14,Eastern Africa,Country,43.34234565,-11.66121732,COM,1,1,,,_T,Both sexes,"[2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2018, 2019, 2020]",2005,2020,15,NUMBER,Number,G,Global,,,,,,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,,33.0,33.0,33.0,33.0,33.0,33.0,,,"[2005-2014,2016-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.","[2005-2014,2016-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),178,Congo,5,11,Western Africa,Country,15.22052612,-0.840544119,COG,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,75.0,75.0,75.0,129.0,129.0,129.0,129.0,129.0,137.0,137.0,137.0,137.0,137.0,136.0,136.0,136.0,136.0,136.0,151.0,151.0,151.0,151.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),18,Southern Africa,4,202,Sub-Saharan Africa,Region,,,,,,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,663.0,662.0,662.0,703.0,703.0,720.0,726.0,725.0,726.0,726.0,716.0,727.0,727.0,727.0,726.0,752.0,752.0,748.0,748.0,749.0,751.0,751.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),180,Democratic Republic of the Congo,5,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,,,_T,Both sexes,"[2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2004,2020,17,NUMBER,Number,G,Global,,,,,500.0,500.0,500.0,500.0,500.0,500.0,500.0,500.0,492.0,492.0,498.0,492.0,492.0,492.0,492.0,485.0,500.0,500.0,,,[2004-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2004-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050501,5.5.1,Proportion of seats held by women in (a) national parliaments and (b) local governments,2020.Q1.G.02,"['advancement of women', 'gender equality', 'political participation']",SG_GEN_PARLNT,Number of seats in national parliaments (number),188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,,,_T,Both sexes,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020]",2000,2020,21,NUMBER,Number,G,Global,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,,,[2000-2019]: Annual data as of 1 Feb of given year. // [2020]: Data are as at 1 January of reporting year | single or lower chambers of national parliaments.,"[2000-2019]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed February 1 of given year for annual data. // [2020]: Inter-Parliamentary Union (IPU), the database on Women in National Parliament, accessed January 1 of given year for annual data.",,C: Country data
