goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,age_code,age_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,lowerbound_2000,upperbound_2000,value_2001,lowerbound_2001,upperbound_2001,value_2002,lowerbound_2002,upperbound_2002,value_2003,lowerbound_2003,upperbound_2003,value_2004,lowerbound_2004,upperbound_2004,value_2005,lowerbound_2005,upperbound_2005,value_2006,lowerbound_2006,upperbound_2006,value_2007,lowerbound_2007,upperbound_2007,value_2008,lowerbound_2008,upperbound_2008,value_2009,lowerbound_2009,upperbound_2009,value_2010,lowerbound_2010,upperbound_2010,value_2011,lowerbound_2011,upperbound_2011,value_2012,lowerbound_2012,upperbound_2012,value_2013,lowerbound_2013,upperbound_2013,value_2014,lowerbound_2014,upperbound_2014,value_2015,lowerbound_2015,upperbound_2015,value_2016,lowerbound_2016,upperbound_2016,value_2017,lowerbound_2017,upperbound_2017,value_2018,lowerbound_2018,upperbound_2018,value_2019,lowerbound_2019,upperbound_2019,latest_value,basePeriod,valueDetails,lowerBoundDetails,upperBoundDetails,footnotes,sources,timeDetails,nature
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),35,South-Eastern Asia,3,142,Asia,Region,,,,,,,,Y0T4,under 5 years old,"[2000, 2005, 2010, 2015, 2019]",2000,2019,5,PT,% of children aged 0-59 months,G,Global,3.2,2.5,4.0,,,,,,,,,,,,,4.0,3.0,5.4,,,,,,,,,,,,,5.0,3.4,7.3,,,,,,,,,,,,,6.3,3.9,9.9,,,,,,,,,,7.5,4.3,12.6,7.5,,,,,,"Source: Joint Child Malnutrition Estimates (2020 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.",,"[2000,2005]: M: Modeled data // [2010,2015,2019]: CA: Country adjusted data"
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),356,India,4,34,Southern Asia,Country,79.3608464,22.34642074,IND,1,1,,,Y0T4,under 5 years old,"[2006, 2015, 2017]",2006,2017,3,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,,,,,,1.6,,,,,,,,,1.6,,,,,[2017]: 0-4 years old,"[2006]: National family health survey (NFHS-3), 2005-06: India: Volume I. Demographic and Health Surveys. Mumbai, India: IIPS, 2007 (and additional analysis). // [2015]: National Family Health Survey (NFHS-4), 2015-16: India. Mumbai: IIPS. 2017 (and additional analysis) // [2017]: Comprehensive National Nutrition Survey (CNNS) National Report. New Delhi",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),36,Australia,4,53,Australia and New Zealand,Country,134.3499412,-25.57717202,AUS,1,1,,,Y0T4,under 5 years old,"[2007, 2014, 2017]",2007,2017,3,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,7.7,,,,,,,,,,,,,,,,,,,,,17.9,,,,,,,,,22.0,,,,,,,,,22.0,,,,,Age-adjusted;,"[2007]: The 2007 national children's nutrition and physical activity survey. Canberra, Australia: DoHA, 2010 (and additional analysis). // [2014]: Australia National Health Survey 2014-15 // [2017]: Australia National Health Survey 2017-18",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),360,Indonesia,4,35,South-Eastern Asia,Country,113.9174,-0.994582204,IDN,1,1,,,Y0T4,under 5 years old,"[2000, 2001, 2004, 2007, 2010, 2013, 2018]",2000,2018,7,PT,% of children aged 0-59 months,G,Global,1.5,,,1.5,,,,,,,,,5.1,,,,,,,,,11.2,,,,,,,,,12.3,,,,,,,,,11.5,,,,,,,,,,,,,,,8.0,,,,,,8.0,,,,,,"[2000-2001]: Summary: Second Annual Report of the Nutrition and Health Surveillance System in Indonesia with data from the period 2000-2001, http://www.hki.org/research/nutrition_surveillance.html (and additional analysis). // [2004]: National Institute of Health Research and Development, 2005. National Household Health Survey (SKRT) 2004, Volume 2: Community Health Status in Indonesia. Jakarta, Indonesia, 2007 (and additional analysis). // [2007]: Basic Health Survey, Riskesdas, 2007. Results to be presented at the ICN in Bangkok, October 2009: ""Changes in malnutrition from 1989 to 2007 in Indonesia"" by Ita Atmarita, Ministry of Health. // [2010]: National report on basic health research, Riskesdas, 2010. Jakarta, Indonesia, 2012 (and additional analysis). // [2013]: National report on basic health research, RISKESDAS, 2013. Jakarta, Indonesia, 2014 (and additional analysis). // [2018]: National report on basic health research, RISKESDAS, 2018. Jakarta, Indonesia,",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),368,Iraq,4,145,Western Asia,Country,43.76606267,33.05013795,IRQ,1,1,,,Y0T4,under 5 years old,"[2000, 2006, 2011, 2018]",2000,2018,4,PT,% of children aged 0-59 months,G,Global,5.5,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,11.4,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,6.1,,,,,,"[2000]: Multiple indicator cluster survey (MICS) for the year 2000 (detailed report). Baghdad, Republic of Iraq: UNICEF, 2001 (and additional analysis). // [2006]: Iraq multiple indicator cluster survey 2006, Final report. Iraq, 2007 (and additional analysis). // [2011]: Iraq multiple indicator cluster survey (MICS) 2011: Final report. Baghdad, Iraq: The Central Statistics Organization and the Kurdistan Regional Statistics Office, 2012 (and additional analysis) // [2018]: Iraq Multiple Indicator Cluster Survey 2018, Survey Findings Report. Baghdad, Iraq: CSO & KRSO",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),384,Côte d'Ivoire,5,11,Western Africa,Country,-5.552690016,7.62211586,CIV,1,1,,,Y0T4,under 5 years old,"[2006, 2007, 2012, 2016]",2006,2016,4,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,9.1,,,4.9,,,,,,,,,,,,,,,3.2,,,,,,,,,,,,1.5,,,,,,,,,,,,1.5,,,,,,"[2006]: EnquĂŞte Ă indicateurs multiples, CĂ´te d'Ivoire 2006, Rapport final, Abidjan, CĂ´te d'Ivoire : INS, 2007 (and additional analysis). // [2007]: Evaluation des carences en vitamine A et fer en CĂ´te d'Ivoire (Rapport final). MinistĂ¨re de la SantĂŠ et de l'HygiĂ¨ne Publique et Helen Keller Int., Abidjan, CĂ´te d'Ivoire, 2009 (and additional analysis). // [2012]: EnquĂŞte dĂŠmographique et de santĂŠ et Ă indicateurs multiples de CĂ´te d'Ivoire 2011-2012. Demographic and Health Surveys and MICS. Calverton, Maryland, USA : INS et ICF International, 2012 (and additional analysis). // [2016]: EnquĂŞte par grappes Ă indicateurs multiples - CĂ´te dâIvoire 2016, Rapport Final, Septembre 2017 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),388,Jamaica,5,29,Caribbean,Country,-77.31068409,18.15616857,JAM,1,1,,,Y0T4,under 5 years old,"[2000, 2001, 2002, 2004, 2006, 2007, 2008, 2010, 2012, 2014]",2000,2014,10,PT,% of children aged 0-59 months,G,Global,7.3,,,5.8,,,8.5,,,,,,7.5,,,,,,6.1,,,8.7,,,7.8,,,,,,4.1,,,,,,7.8,,,,,,8.3,,,,,,,,,,,,,,,,,,8.3,,,,,,"[2000]: Jamaica survey of living conditions data set 2000. The Planning Institute and the Statistical Institute of Jamaica, 2001 (and additional analysis). // [2001]: Jamaica survey of living conditions data set 2001. The Planning Institute and the Statistical Institute of Jamaica, 2002 (and additional analysis). // [2002]: Jamaica survey of living conditions data set 2002. The Planning Institute and the Statistical Institute of Jamaica, 2003 (and additional analysis). // [2004]: Jamaica survey of living conditions data set 2004. The Planning Institute and the Statistical Institute of Jamaica, 2005 (and additional analysis). // [2006]: Jamaica survey of living conditions data set 2006. The Planning Institute and the Statistical Institute of Jamaica, 2013 (and additional analysis). // [2007]: Jamaica survey of living conditions data set 2007. The Planning Institute and the Statistical Institute of Jamaica, 2013 (and additional analysis). // [2008]: Jamaica survey of living conditions data set 2008. The Planning Institute and the Statistical Institute of Jamaica, 2013 (and additional analysis). // [2010]: Jamaica survey of living conditions data set 2010. The Planning Institute and the Statistical Institute of Jamaica, 2013 (and additional analysis). // [2012]: Jamaica survey of living conditions data set 2012. The Planning Institute and the Statistical Institute of Jamaica, 2015(and additional analysis). // [2014]: Jamaica survey of living conditions data set 2014. The Planning Institute and the Statistical Institute of Jamaica, 2017 (and additional analysis)",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),392,Japan,4,30,Eastern Asia,Country,139.2716103,36.6554539,JPN,1,1,,,Y0T4,under 5 years old,[2010],2010,2010,1,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,"Updated Japanese growth references for infants and preschool children, based on historical, ethnic and environmental characteristics. Acta Paediatrica 2014;103(6):e251-e261 (and additional analysis).",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),398,Kazakhstan,4,143,Central Asia,Country,66.65359159,48.01963494,KAZ,1,1,,,Y0T4,under 5 years old,"[2006, 2010, 2015]",2006,2015,3,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,,,,,,,16.9,,,,,,,,,,,,13.3,,,,,,,,,,,,,,,9.3,,,,,,,,,,,,,,,9.3,,,,,,"[2006]: Kazakhstan multiple indicator cluster survey 2006. Final report. Astana, Kazakhstan: UNICEF and Agency of the Republic of Kazakhstan on Statistic, 2007 (and additional analysis). // [2010]: Multiple indicator cluster survey (MICS) in the Republic of Kazakhstan (RK), 2010-2011. Final report. Astana, Kazakhstan: the Agency of Statistics, RK and the Republican State Enterprise Information Computing Center, 2012 (and additional analysis). // [2015]: 2015 Kazakhstan Multiple Indicator Cluster Survey, Final Report. Astana, Kazakhstan: The Statistics Committee of the Ministry of National Economy of the Republic of Kazakhstan, 2016.",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),4,Afghanistan,4,34,Southern Asia,Country,66.02688198,33.83160199,AFG,1,1,,,Y0T4,under 5 years old,"[2004, 2013, 2018]",2004,2018,3,PT,% of children aged 0-59 months,G,Global,,,,,,,,,,,,,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,,,,,,,,,,,,4.1,,,,,,4.1,,,,,,"[2004]: Summary report of the national nutrition survey, 2004. Kabul, Islamic Republic of Afghanistan: Ministry of Public Health and UNICEF, 2005 (and additional analysis). // [2013]: Afghanistan National Nutrition Survey 2013. // [2018]: Afghanistan Health Survey 2018",,CA: Country adjusted data
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.2,"By 2030, end all forms of malnutrition, including achieving, by 2025, the internationally agreed targets on stunting and wasting in children under 5 years of age, and address the nutritional needs of adolescent girls, pregnant and lactating women and older persons",C020202,2.2.2,"Prevalence of malnutrition (weight for height >+2 or <-2 standard deviation from the median of the WHO Child Growth Standards) among children under 5 years of age, by type (wasting and overweight)",2020.Q1.G.02,"['obesity', 'malnutrition', 'child nutrition', 'child health', 'health', 'child development', 'children']",SH_STA_OVRWGT,Proportion of children moderately or severely overweight (%),400,Jordan,4,145,Western Asia,Country,37.13024774,30.65365973,JOR,1,1,,,Y0T4,under 5 years old,"[2002, 2009, 2012]",2002,2012,3,PT,% of children aged 0-59 months,G,Global,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,6.6,,,,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,4.7,,,,,,"[2002]: Jordan population and family health survey 2002. Demographic and Health Surveys. Calverton, Maryland, USA: Department of Statistics and ORC Macro, 2003 (and additional analysis). // [2009]: Jordan population and family health survey 2009. Demographic and Health Surveys. Calverton, Maryland, USA: Department of Statistics and ICF Macro, 2010 (and additional analysis). // [2012]: Jordan population and family health survey 2012. Demographic and Health Surveys. Calverton, Maryland, USA: Department of Statistics and ICF International, 2013 (and additional analysis).",,CA: Country adjusted data
