goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,timeCoverage,geoInfoUrl,sex_code,sex_desc,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),634,Qatar,4,145,Western Asia,Country,51.19152467,25.28355379,QAT,1,1,,,F,Female,"[2001, 2004, 2006, 2007, 2009, 2013, 2015, 2016, 2017]",2001,2017,9,PT,Percentage,G,Global,,4.71,,,8.09,,7.28,6.83,,4.36,,,,12.22,,14.74,14.91,15.09,,,15.09,,,"[2001]: Data reference period: October | Reference group coverage: Nonstandard coverage of employed and/or unemployed persons // [2004]: Data reference period: March // [2006-2007]: Data reference period: October // [2009]: Reference group coverage: Total employment // [2013]: Data reference period: September | Reference group coverage: Excluding temporarily absent from work | Age coverage - maximum age: 76 years or older, but bounded // [2015]: Data reference period: September | Age coverage - maximum age: 76 years or older, but bounded // [2016-2017]: Data reference period: September","[2001,2006-2007,2009,2013,2015-2017]: LFS - Labor force sample survey // [2004]: PC - Qatar Population and Housing Census",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),64,Bhutan,4,34,Southern Asia,Country,90.45098484,27.39598568,BTN,1,1,,,F,Female,"[2013, 2014, 2015]",2013,2015,3,PT,Percentage,G,Global,,,,,,,,,,,,,,16.97,16.46,18.48,,,,,18.48,,,"Data reference period: November | Geographical coverage: Total national, excluding overseas territories",LFS - Labour Force Survey Report,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),642,Romania,4,151,Eastern Europe,Country,24.98481009,45.83893563,ROU,1,1,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,26.8,28.46,33.25,33.22,28.88,29.18,30.18,28.21,29.53,31.26,31.05,30.84,31.06,31.25,31.67,31.48,33.61,30.37,31.63,,31.63,,,Repository: Eurostat special tabulation,LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),643,Russian Federation,4,151,Eastern Europe,Country,99.01404926,61.61899849,RUS,1,1,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,35.62,36.64,37.45,38.69,38.07,39.01,38.85,38.68,37.08,37.41,38.6,39.52,39.09,38.38,38.06,38.69,42.03,41.31,41.83,,41.83,,,"[2000-2008]: Age coverage - maximum age: 72 years old // [2009]: Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population | Age coverage - maximum age: 72 years old // [2010]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2011-2015]: Repository: ILO-STATISTICS - Micro data processing // [2016-2018]: Repository: ILO-STATISTICS - Micro data processing | Remarks: Information provided by the Russian Federation. Includes statistical data for the Autonomous Republic of Crimea and the city of Sevastopol, Ukraine, temporarily occupied by the Russian Federation",LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),646,Rwanda,5,14,Eastern Africa,Country,29.92310194,-1.999842114,RWA,1,1,,,F,Female,"[2017, 2018]",2017,2018,2,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,,36.28,31.94,,31.94,,,Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers,LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),662,Saint Lucia,5,29,Caribbean,Country,-60.96529553,13.89405601,LCA,1,1,,,F,Female,"[2000, 2002, 2003, 2004, 2005, 2006]",2000,2006,6,PT,Percentage,G,Global,55.42,,54.98,59.41,52.3,50.35,46.13,,,,,,,,,,,,,,46.13,,,[2005-2006]: Reference group coverage: Total employment,LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),670,Saint Vincent and the Grenadines,5,29,Caribbean,Country,-61.19024321,13.24627968,VCT,1,1,,,F,Female,[2001],2001,2001,1,PT,Percentage,G,Global,,49.53,,,,,,,,,,,,,,,,,,,49.53,,,,PC - Population Census,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),678,Sao Tome and Principe,5,17,Middle Africa,Country,6.609772265,0.241554875,STP,1,1,,,F,Female,[2012],2012,2012,1,PT,Percentage,G,Global,,,,,,,,,,,,,24.35,,,,,,,,24.35,,,,PC - Population Census,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),68,Bolivia (Plurinational State of),5,5,South America,Country,-64.66224284,-16.71273412,BOL,1,1,,,F,Female,"[2000, 2001, 2002, 2004, 2005, 2006, 2007, 2016, 2017, 2018]",2000,2018,10,PT,Percentage,G,Global,38.59,17.57,19.57,,30.69,31.96,27.68,28.96,,,,,,,,,35.65,35.32,38.84,,38.84,,,"[2000-2002,2004-2007]: Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 10 years old // [2016-2018]: Repository: ILO-STATISTICS - Micro data processing",LFS - Continuous Employment Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),682,Saudi Arabia,4,145,Western Asia,Country,44.54763347,24.12594211,SAU,1,1,,,F,Female,"[2006, 2007, 2008, 2009, 2013, 2014, 2015, 2018]",2006,2018,8,PT,Percentage,G,Global,,,,,,,8.95,9.22,7.12,5.38,,,,6.8,5.7,5.82,,,16.4,,16.4,,,"[2006]: Data reference period: April // [2009]: Reference group coverage: Total employment // [2014-2015,2018]: Data reference period: Second semester",LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),686,Senegal,5,11,Western Africa,Country,-14.46636926,14.35920905,SEN,1,1,,,F,Female,[2015],2015,2015,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,23.16,,,,,23.16,,,Repository: ILO-STATISTICS - Micro data processing,LFS - National Employment Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),688,Serbia,4,39,Southern Europe,Country,20.805876,44.03145697,SRB,1,1,,,F,Female,"[2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2004,2018,14,PT,Percentage,G,Global,,,,,25.87,24.78,24.9,35.39,36.22,35.0,,32.8,29.07,31.46,29.82,28.59,29.37,30.69,31.33,,31.33,,,"[2004-2007]: Data reference period: October // [2008,2012-2014]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2009,2011,2015-2018]: Repository: ILO-STATISTICS - Micro data processing",LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),690,Seychelles,5,14,Eastern Africa,Country,55.46561591,-4.678053059,SYC,1,1,,,F,Female,"[2011, 2014, 2015, 2016, 2017, 2018]",2011,2018,6,PT,Percentage,G,Global,,,,,,,,,,,,40.8,,,49.01,47.98,45.52,46.84,47.81,,47.81,,,"[2011]: Geographical coverage: Total national, excluding some areas | Population coverage: Excluding institutional population // [2014-2018]: Repository: ILO-STATISTICS - Micro data processing",LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),694,Sierra Leone,5,11,Western Africa,Country,-11.78306584,8.568604164,SLE,1,1,,,F,Female,[2014],2014,2014,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,37.85,,,,,,37.85,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),70,Bosnia and Herzegovina,4,39,Southern Europe,Country,17.78584332,44.16845548,BIH,1,1,,,F,Female,"[2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2006,2019,14,PT,Percentage,G,Global,,,,,,,20.84,16.12,22.95,25.25,23.83,21.42,24.16,22.79,24.15,22.0,21.59,20.29,25.92,24.32,24.32,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),702,Singapore,4,35,South-Eastern Asia,Country,103.8107883,1.361009155,SGP,1,1,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2017, 2018]",2000,2018,17,PT,Percentage,G,Global,24.95,25.12,26.14,26.1,27.65,,30.98,30.43,31.36,31.28,34.31,33.89,33.78,33.7,33.86,34.03,,34.49,36.4,,36.4,,,"[2000]: Data reference period: June // [2001-2004,2007-2015,2017-2018]: Data reference period: June | Population coverage: Nationals, residents // [2006]: Data reference period: June | Population coverage: Excluding non-permanent residents | Reference group coverage: Total employment","[2000]: PC - Population Census // [2001-2004,2006-2015,2017-2018]: LFS - Labour Force Survey",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),703,Slovakia,4,151,Eastern Europe,Country,19.48495604,48.70741446,SVK,1,1,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,31.2,31.21,31.2,33.31,32.94,30.76,27.88,30.94,29.67,32.24,34.58,30.85,33.11,32.72,30.04,31.29,35.03,32.76,32.1,,32.1,,,Repository: Eurostat special tabulation,LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),704,Viet Nam,4,35,South-Eastern Asia,Country,105.802499,10.09643079,VNM,1,1,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2007, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,16,PT,Percentage,G,Global,16.77,19.05,19.26,19.85,22.18,,,20.51,,20.75,23.44,23.33,23.91,24.38,22.92,25.84,26.12,27.24,27.3,,27.3,,,"[2000-2004]: Data reference period: July | Geographical coverage: Total national, excluding overseas territories | Population coverage: Excluding both institutional population and armed forces and/or conscripts // [2007]: Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised // [2009-2018]: Repository: ILO-STATISTICS - Micro data processing",LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),705,Slovenia,4,39,Southern Europe,Country,14.82209486,46.11958061,SVN,1,1,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,29.59,31.6,29.12,33.24,33.41,34.19,33.1,31.85,34.83,35.54,34.8,38.39,38.96,37.03,37.55,37.36,40.84,41.18,38.55,,38.55,,,Repository: Eurostat special tabulation,LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),710,South Africa,5,18,Southern Africa,Country,24.67184355,-29.99957544,ZAF,1,1,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,25.21,22.14,25.28,25.51,25.23,28.8,29.81,31.87,29.62,29.95,29.61,30.96,31.1,30.02,31.1,30.77,31.55,32.05,30.46,,30.46,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Quarterly Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),716,Zimbabwe,5,14,Eastern Africa,Country,29.86909584,-19.00075492,ZWE,1,1,,,F,Female,"[2011, 2014]",2011,2014,2,PT,Percentage,G,Global,,,,,,,,,,,,20.59,,,28.87,,,,,,28.87,,,[2011]: Repository: ILO-STATISTICS - Micro data processing // [2014]: Employment definition: Excluding own-use production workers | Data reference period: June,LFS - Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),72,Botswana,5,18,Southern Africa,Country,23.81380223,-22.18810073,BWA,1,1,,,F,Female,"[2000, 2001, 2003, 2006, 2009, 2010]",2000,2010,6,PT,Percentage,G,Global,35.43,30.85,,32.98,,,30.47,,,37.89,38.62,,,,,,,,,,38.62,,,"[2000,2003,2006]: Population coverage: Including armed forces and/or conscripts | Age coverage - minimum age: 12 years old // [2001]: Data reference period: August | Population coverage: Excluding armed forces and/or conscripts | Age coverage - minimum age: 12 years old // [2009]: Repository: ILO-STATISTICS - Micro data processing","[2000,2003,2006]: LFS - Labour Force Survey // [2001]: PC - Population Census // [2009-2010]: HS - Botswana Core Welfare Indicators (Poverty) Survey",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),722,Small island developing States (SIDS),1,,,Group,,,,,,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,29.71,30.21,31.08,31.54,32.46,33.22,33.7,33.39,34.11,33.52,34.5,34.76,34.6,34.41,34.39,34.54,34.93,35.42,35.57,35.62,35.62,,,,"ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),724,Spain,4,39,Southern Europe,Country,-3.554078296,40.39211472,ESP,1,1,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,31.53,32.28,31.6,29.89,31.58,32.05,31.89,32.3,32.46,33.22,34.33,29.96,30.21,30.76,30.87,31.38,31.2,30.57,32.14,,32.14,,,Repository: Eurostat special tabulation,LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),740,Suriname,5,5,South America,Country,-55.90626394,4.132603197,SUR,1,1,,,F,Female,"[2013, 2015]",2013,2015,2,PT,Percentage,G,Global,,,,,,,,,,,,,,35.81,,37.27,,,,,37.27,,,Data reference period: First semester | Geographical coverage: Urban areas only | Population coverage: Excluding both institutional population and armed forces and/or conscripts | Age coverage - maximum age: 64 years old,LFS - Continuous Household Sample Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),747,Northern Africa and Western Asia,2,1,World,Region,,,,,,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,10.35,10.54,9.79,9.6,9.12,10.2,11.2,11.54,12.22,12.65,12.9,13.2,12.27,11.28,11.06,11.0,11.95,11.62,11.73,11.75,11.75,,,,"ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),748,Eswatini,5,18,Southern Africa,Country,31.50149288,-26.56471011,SWZ,1,1,,,F,Female,[2016],2016,2016,1,PT,Percentage,G,Global,,,,,,,,,,,,,,,,,43.43,,,,43.43,,,Repository: ILO-STATISTICS - Micro data processing,LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),752,Sweden,4,154,Northern Europe,Country,14.3775338,60.60103109,SWE,1,1,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,30.54,30.53,30.71,30.32,30.27,31.86,32.11,31.59,32.08,32.49,31.35,34.46,35.5,35.44,37.12,39.55,39.31,38.92,38.57,,38.57,,,Repository: Eurostat special tabulation,LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),753,Eastern and South-Eastern Asia,2,1,World,Region,,,,,,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]",2000,2019,20,PT,Percentage,G,Global,23.37,23.77,24.14,24.52,24.83,25.29,25.75,26.94,27.24,27.59,28.25,28.63,28.66,29.57,30.0,30.35,30.79,30.99,31.63,32.1,32.1,,,,"ILO modelled estimates, November 2019, available in ILOSTAT (https://ilostat.ilo.org/). For the specific sources by country and the estimation methodology refer to ILOSTAT directly.",,M: Modeled data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),756,Switzerland,4,155,Western Europe,Country,8.223158,46.96617097,CHE,1,1,,,F,Female,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,23.4,25.34,27.7,28.23,26.8,28.29,30.59,30.42,30.19,31.51,33.53,33.84,33.75,33.36,34.44,35.59,35.88,33.93,34.48,,34.48,,,Repository: Eurostat special tabulation,LFS - EU Labour Force Survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),76,Brazil,5,5,South America,Country,-53.08432878,-10.77668561,BRA,1,1,,,F,Female,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2001,2018,17,PT,Percentage,G,Global,,29.04,32.47,33.67,33.77,35.25,34.92,35.91,35.69,35.67,,36.1,37.98,38.03,38.67,39.35,39.64,39.88,39.59,,39.59,,,Repository: ILO-STATISTICS - Micro data processing,"[2001-2009,2011]: HS - National Household Sample Survey // [2012-2018]: HS - Continuous National Household Sample Survey",,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),760,Syrian Arab Republic,4,145,Western Asia,Country,38.50466565,35.01676176,SYR,1,1,,,F,Female,"[2007, 2009, 2010]",2007,2010,3,PT,Percentage,G,Global,,,,,,,,10.22,,8.29,8.95,,,,,,,,,,8.95,,,[2009]: Reference group coverage: Total employment,LFS - Labour force survey,,C: Country data
5,Goal 5,Achieve gender equality and empower all women and girls,5.5,"Ensure women’s full and effective participation and equal opportunities for leadership at all levels of decision-making in political, economic and public life",C050502,5.5.2,Proportion of women in managerial positions,2020.Q1.G.02,"['advancement of women', 'gender equality', 'women managers', 'women']",IC_GEN_MGTL,Proportion of women in managerial positions (%),762,Tajikistan,4,143,Central Asia,Country,69.294998,38.43069666,TJK,1,1,,,F,Female,[2009],2009,2009,1,PT,Percentage,G,Global,,,,,,,,,,14.8,,,,,,,,,,,14.8,,,Repository: ILO-STATISTICS - Micro data processing | Break in series: Methodology revised,HIES - Living Standard Survey,,C: Country data
