goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	observationStatus_code	observationStatus_desc	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2015	lowerbound_2015	upperbound_2015	value_2016	lowerbound_2016	upperbound_2016	value_2017	lowerbound_2017	upperbound_2017	latest_value	basePeriod	valueDetails	lowerBoundDetails	upperBoundDetails	footnotes	sources	timeDetails	nature
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2020.Q1.G.02	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	28.2094	27.14765	29.27116	29.61213	28.55735	30.66692	30.25374	29.25671	31.25077	30.25374					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2020.Q1.G.02	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	24.50143	23.37883	25.62402	27.1002	25.92671	28.27368	28.50881	27.37127	29.64635	28.50881					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2020.Q1.G.02	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	142	Asia	2	1	World	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	6.41615	5.92007	6.91223	6.22496	5.80457	6.64536	6.71211	6.3191	7.10512	6.71211					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2020.Q1.G.02	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	142	Asia	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	6.49577	5.77045	7.22108	6.37613	5.76554	6.98671	6.83287	6.24537	7.42037	6.83287					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2020.Q1.G.02	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	142	Asia	2	1	World	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	5.73036	5.00559	6.45513	5.83228	5.17571	6.48885	6.40132	5.7833	7.01934	6.40132					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2020.Q1.G.02	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	143	Central Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	M	Male	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	1.84164	1.25412	2.42916	2.43984	1.78316	3.09651	2.91971	2.22451	3.61491	2.91971					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2020.Q1.G.02	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	143	Central Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	2.31897	1.82263	2.81531	2.66383	2.12384	3.20381	3.00881	2.49404	3.52358	3.00881					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2020.Q1.G.02	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	143	Central Asia	3	142	Asia	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	2.17893	1.83663	2.52122	2.71895	2.34116	3.09673	3.19059	2.80109	3.58008	3.19059					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2020.Q1.G.02	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	145	Western Asia	3	142	Asia	Region								A	Normal value	Y_GE15	15 years old and over	F	Female	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	8.50721	7.65387	9.36054	9.19745	8.31048	10.08443	9.32884	8.48287	10.17481	9.32884					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
2	Goal 2	End hunger, achieve food security and improved nutrition and promote sustainable agriculture	2.1	By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round	C020102	2.1.2	Prevalence of moderate or severe food insecurity in the population, based on the Food Insecurity Experience Scale (FIES)	2020.Q1.G.02	['food security', 'food shortage', 'hunger']	AG_PRD_FIESSI	Prevalence of severe food insecurity in the adult population (%)	145	Western Asia	3	142	Asia	Region								A	Normal value	_T	All age ranges or no breaks by age	_T	Both sexes	[2015, 2016, 2017]	2015	2017	3	PT	Percentage	G	Global	8.94486	8.35837	9.53136	9.50722	8.90361	10.11083	9.84778	9.22915	10.4664	9.84778					[2015]: The observation value represents the 3-year average of the period 2014-2016. // [2016]: The observation value represents the 3-year average of the period 2015-2017. // [2017]: The observation value represents the 3-year average of the period 2016-2018.	Food and Agriculture Organisation of the United Nations (FAO), with data collected through the Gallup World Poll.		E: Estimated data
