series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	activity_code	activity_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	145	Western Asia	3	142	Asia	Region								_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	2016	88.6099					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	15	Northern Africa	3	2	Africa	Region								_T	Both sexes	_T	No breakdown	2016	67.2709					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	15	Northern Africa	3	2	Africa	Region								M	Male	_T	No breakdown	2016	68.4782					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	15	Northern Africa	3	2	Africa	Region								F	Female	_T	No breakdown	2016	62.2215					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	15	Northern Africa	3	2	Africa	Region								_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	2016	95.4621					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	15	Northern Africa	3	2	Africa	Region								M	Male	ISIC4_A	Agriculture, forestry and fishing	2016	94.9323					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	15	Northern Africa	3	2	Africa	Region								_T	Both sexes	ISIC4_BTU	Non-agriculture	2016	56.3871					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	15	Northern Africa	3	2	Africa	Region								M	Male	ISIC4_BTU	Non-agriculture	2016	59.7918					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	15	Northern Africa	3	2	Africa	Region								F	Female	ISIC4_BTU	Non-agriculture	2016	41.7179					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	15	Northern Africa	3	2	Africa	Region								F	Female	ISIC4_A	Agriculture, forestry and fishing	2016	96.8905					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	150	Europe	2	1	World	Region								F	Female	ISIC4_A	Agriculture, forestry and fishing	2016	64.7481					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	150	Europe	2	1	World	Region								_T	Both sexes	_T	No breakdown	2016	21.3688					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	150	Europe	2	1	World	Region								M	Male	_T	No breakdown	2016	22.9511					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	150	Europe	2	1	World	Region								F	Female	_T	No breakdown	2016	19.5882					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	150	Europe	2	1	World	Region								_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	2016	58.552					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	150	Europe	2	1	World	Region								M	Male	ISIC4_A	Agriculture, forestry and fishing	2016	54.6216					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	150	Europe	2	1	World	Region								_T	Both sexes	ISIC4_BTU	Non-agriculture	2016	19.2029					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	150	Europe	2	1	World	Region								M	Male	ISIC4_BTU	Non-agriculture	2016	20.8363					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	150	Europe	2	1	World	Region								F	Female	ISIC4_BTU	Non-agriculture	2016	17.3934					ILO estimates based on processing of country microdata sets		E	Estimated data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			_T	Both sexes	_T	No breakdown	2018	29.27834					LFS - National Employment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			_T	Both sexes	ISIC4_BTU	Non-agriculture	2018	27.67519					LFS - National Employment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	2018	45.07026					LFS - National Employment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			M	Male	_T	No breakdown	2018	28.22684					LFS - National Employment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			M	Male	ISIC4_BTU	Non-agriculture	2018	25.94513					LFS - National Employment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			M	Male	ISIC4_A	Agriculture, forestry and fishing	2018	44.82457					LFS - National Employment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			F	Female	_T	No breakdown	2018	30.76499					LFS - National Employment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			F	Female	ISIC4_BTU	Non-agriculture	2018	29.94259					LFS - National Employment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			F	Female	ISIC4_A	Agriculture, forestry and fishing	2018	45.88405					LFS - National Employment Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			F	Female	ISIC4_A	Agriculture, forestry and fishing	2018	89.20283					LFS - Integrated Household Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			_T	Both sexes	_T	No breakdown	2018	62.35694					LFS - Integrated Household Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			_T	Both sexes	ISIC4_BTU	Non-agriculture	2018	57.25427					LFS - Integrated Household Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	2018	87.79479					LFS - Integrated Household Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			M	Male	_T	No breakdown	2018	62.88434					LFS - Integrated Household Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			F	Female	ISIC4_BTU	Non-agriculture	2018	59.28315					LFS - Integrated Household Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			F	Female	_T	No breakdown	2018	61.61881					LFS - Integrated Household Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			M	Male	ISIC4_A	Agriculture, forestry and fishing	2018	87.45433					LFS - Integrated Household Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			M	Male	ISIC4_BTU	Non-agriculture	2018	55.51702					LFS - Integrated Household Survey	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			F	Female	ISIC4_A	Agriculture, forestry and fishing	2014	96.08399					LFS - National Survey on Employment and the Informal Sector	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			M	Male	ISIC4_A	Agriculture, forestry and fishing	2014	95.69025					LFS - National Survey on Employment and the Informal Sector	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			F	Female	_T	No breakdown	2014	92.14039					LFS - National Survey on Employment and the Informal Sector	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			F	Female	ISIC4_BTU	Non-agriculture	2014	89.90927					LFS - National Survey on Employment and the Informal Sector	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			_T	Both sexes	_T	No breakdown	2014	92.94715					LFS - National Survey on Employment and the Informal Sector	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			_T	Both sexes	ISIC4_BTU	Non-agriculture	2014	91.17851					LFS - National Survey on Employment and the Informal Sector	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	2014	95.83213					LFS - National Survey on Employment and the Informal Sector	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			M	Male	_T	No breakdown	2014	93.43951					LFS - National Survey on Employment and the Informal Sector	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1			M	Male	ISIC4_BTU	Non-agriculture	2014	91.9915					LFS - National Survey on Employment and the Informal Sector	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			_T	Both sexes	ISIC4_BTU	Non-agriculture	2005	96.25492					LFS - Survey 1-2-3, Employment, informal sector and household's living conditions	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
SL_ISV_IFEM	Proportion of informal employment, by sector and sex (ILO harmonized estimates) (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1			_T	Both sexes	ISIC4_A	Agriculture, forestry and fishing	2005	99.55936					LFS - Survey 1-2-3, Employment, informal sector and household's living conditions	Repository: ILO-STATISTICS - Micro data processing	C	Country data	PT	Percentage	G	Global			
