series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	typeOfSpeed_code	typeOfSpeed_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			_T	Any speed	2018	313462.0					Office of the Commissioner for Electronic Communications and Postal Regulation		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	42.0					Office of the Commissioner for Electronic Communications and Postal Regulation		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			IS_GE10M	10 mbps and over	2018	227747.0					Office of the Commissioner for Electronic Communications and Postal Regulation		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	196	Cyprus	4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	85673.0					Office of the Commissioner for Electronic Communications and Postal Regulation		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			_T	Any speed	2018	35663.0					Andorra Telecom SAU		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	0.0					Andorra Telecom SAU		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			IS_GE10M	10 mbps and over	2018	35663.0					Andorra Telecom SAU		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	0.0					Andorra Telecom SAU		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			_T	Any speed	2018	3222835.0					Czech Telecommunication Office	Incl. WIFI subscriptions (not WIFI hotspots).	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	350190.0					Czech Telecommunication Office	Estimates	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			IS_GE10M	10 mbps and over	2018	2864725.0					Czech Telecommunication Office	Estimates	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	7920.0					Czech Telecommunication Office	Estimates	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			_T	Any speed	2018	27034.0					ARCEP BENIN		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			IS_GE10M	10 mbps and over	2018	6370.0					ARCEP BENIN		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	15496.0					ARCEP BENIN		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	5167.0					ARCEP BENIN		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			_T	Any speed	2018	2534348.0					Center for Tele		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			IS_GE10M	10 mbps and over	2018	2381124.0					Center for Tele		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	114771.0					Center for Tele		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	10547.0					Center for Tele	Incl. 144 kbit/s to less than 256 kbit/s.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			_T	Any speed	2018	11514.0					National Telecommunications Regulatory Commission	Flow is 3,539 subscribers and Digicel (in 2017) 7975 subscribers 	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2010	6232.0					National Telecommunications Regulatory Commission		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	4461.0					National Telecommunications Regulatory Commission		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	212	Dominica	5	29	Caribbean	Country	-61.3493756	15.43391378	DMA	1	1			IS_GE10M	10 mbps and over	2018	4878.0					National Telecommunications Regulatory Commission		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			_T	Any speed	2018	794788.0					INSTITUTO DOMINICANO DE LAS TELECOMUNICACIONES		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	391037.0					INSTITUTO DOMINICANO DE LAS TELECOMUNICACIONES		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			IS_GE10M	10 mbps and over	2018	273306.0					INSTITUTO DOMINICANO DE LAS TELECOMUNICACIONES		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	214	Dominican Republic	5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	130445.0					INSTITUTO DOMINICANO DE LAS TELECOMUNICACIONES		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			_T	Any speed	2018	1953607.0					Agencia de RegulaciĂłn y Control de las Telecomunicaciones		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	114839.0					Agencia de RegulaciĂłn y Control de las Telecomunicaciones		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	1355052.0					Agencia de RegulaciĂłn y Control de las Telecomunicaciones		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1			IS_GE10M	10 mbps and over	2018	483716.0					Agencia de RegulaciĂłn y Control de las Telecomunicaciones		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			_T	Any speed	2018	492265.0					Superintendencia General de Electricidad y Telecomunicaciones		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	105767.0					Superintendencia General de Electricidad y Telecomunicaciones		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	381265.0					Superintendencia General de Electricidad y Telecomunicaciones		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1			IS_GE10M	10 mbps and over	2018	5178.0					Superintendencia General de Electricidad y Telecomunicaciones		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			_T	Any speed	2018	1620.0					La SociĂŠtĂŠ Anonyme de TĂŠlĂŠcommunications de la RĂŠpublique de GuinĂŠe Equatoriale		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	435.0					La SociĂŠtĂŠ Anonyme de TĂŠlĂŠcommunications de la RĂŠpublique de GuinĂŠe Equatoriale		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	226	Equatorial Guinea	5	17	Middle Africa	Country	10.46535826	1.565792376	GNQ	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	213.0					La SociĂŠtĂŠ Anonyme de TĂŠlĂŠcommunications de la RĂŠpublique de GuinĂŠe Equatoriale		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			_T	Any speed	2017	62950.0					Ministry of Communications and Information Technology	Starting end of 2016, and in 2017 our country was under a state of emergency where internet shutdown was implemented this  has shown significant decrease.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2017	13900.0					Ministry of Communications and Information Technology	Starting end of 2016, and in 2017 our country was under a state of emergency where internet shutdown was implemented this  has shown significant decrease.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			IS_GE10M	10 mbps and over	2017	1942.0					Ministry of Communications and Information Technology	Starting end of 2016, and in 2017 our country was under a state of emergency where internet shutdown was implemented this  has shown significant decrease.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	231	Ethiopia	5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2017	47108.0					Ministry of Communications and Information Technology	Starting end of 2016, and in 2017 our country was under a state of emergency where internet shutdown was implemented this  has shown significant decrease.	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1			_T	Any speed	2017	1000.0					ITU estimate.		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2016	500.0					EriTel		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1			IS_GE10M	10 mbps and over	2013	0.0					EriTel		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	232	Eritrea	5	14	Eastern Africa	Country	38.11074289	16.12894644	ERI	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2013	0.0					EriTel		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			_T	Any speed	2018	441167.0					Consumer Protection and Technical Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	32878.0					Consumer Protection and Technical Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	32761.0					Consumer Protection and Technical Regulatory Authority		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1			IS_GE10M	10 mbps and over	2018	375534.0					Consumer Protection and Technical Regulatory Authority	Speed information is provided by the line basis 	_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	234	Faroe Islands	4	154	Northern Europe	Country	-7.122044325	62.21228119	FRO	0	1			_T	Any speed	2018	18181.0					FjarskiftiseftirlitiĂ° (NRA)		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	234	Faroe Islands	4	154	Northern Europe	Country	-7.122044325	62.21228119	FRO	0	1			IS_2MT10M	Between 2 mbps and 10 mbps	2018	2094.0					FjarskiftiseftirlitiĂ° (NRA)		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	234	Faroe Islands	4	154	Northern Europe	Country	-7.122044325	62.21228119	FRO	0	1			IS_256KT2M	Between 256 kbps and 2 mbps	2018	124.0					FjarskiftiseftirlitiĂ° (NRA)		_X	Data nature not available	NUMBER	Number	G	Global			
IT_NET_BBN	Number of fixed Internet broadband subscriptions, by speed (number)	234	Faroe Islands	4	154	Northern Europe	Country	-7.122044325	62.21228119	FRO	0	1			IS_GE10M	10 mbps and over	2018	15963.0					FjarskiftiseftirlitiĂ° (NRA)		_X	Data nature not available	NUMBER	Number	G	Global			
